Deltat;T;DeltaT;pinj;pdet
0.05;308.484;93.234;264.32555;205.94182
0.04;308.73;93.111;264.33118;205.92849
0.05;308.976;92.988;264.33681;205.91516
0.05;309.345;92.742;264.34525;205.8952
0.05;309.591;92.619;264.35087;205.8819
0.04;309.837;92.496;264.35648;205.86861
0.05;310.083;92.373;264.36209;205.85533
0.04;310.329;92.25;264.3677;205.84207
0.05;310.575;92.127;264.3733;205.82881
0.05;310.821;92.004;264.3789;205.81556
0.05;310.944;92.004;264.38169;205.80894
0.04;311.19;91.881;264.38729;205.79571
0.05;311.559;91.635;264.39566;205.77588
0.05;311.805;91.512;264.40124;205.76267
0.04;312.051;91.389;264.40682;205.74947
0.05;312.297;91.266;264.41239;205.73628
0.04;312.543;91.143;264.41796;205.72311
0.05;312.912;90.897;264.42631;205.70336
0.05;313.158;90.651;264.43186;205.6902
0.05;313.404;90.528;264.43742;205.67706
0.04;313.65;90.282;264.44297;205.66393
0.05;313.773;90.159;264.44574;205.65736
0.05;314.019;90.036;264.45128;205.64424
0.04;314.265;89.79;264.45682;205.63113
0.05;314.511;89.667;264.46236;205.61803
0.05;314.757;89.421;264.46789;205.60494
0.04;315.003;89.175;264.47342;205.59186
0.05;315.249;89.052;264.47894;205.57879
0.05;315.495;88.929;264.48446;205.56573
0.04;315.864;88.683;264.49273;205.54616
0.05;316.11;88.437;264.49824;205.53312
0.05;316.479;88.068;264.5065;205.51358
0.04;316.725;87.945;264.512;205.50057
0.05;316.971;87.699;264.51749;205.48756
0.05;317.094;87.453;264.52024;205.48106
0.04;317.217;87.33;264.52299;205.47457
0.05;317.463;87.207;264.52847;205.46158
0.05;317.709;87.084;264.53396;205.4486
0.04;318.078;86.961;264.54218;205.42916
0.05;318.447;86.592;264.55039;205.40973
0.05;318.816;86.346;264.55859;205.39033
0.04;319.062;86.1;264.56405;205.3774
0.05;319.308;85.854;264.56951;205.36449
0.04;319.554;85.608;264.57497;205.35158
0.05;319.677;85.362;264.57769;205.34513
0.05;319.8;85.239;264.58042;205.33868
0.05;320.169;84.747;264.58859;205.31935
0.04;320.415;84.501;264.59403;205.30648
0.05;320.538;84.255;264.59675;205.30004
0.05;320.907;83.886;264.60491;205.28076
0.04;321.153;83.763;264.61034;205.26791
0.05;321.399;83.517;264.61577;205.25507
0.04;321.645;83.271;264.62119;205.24224
0.05;321.891;83.025;264.62661;205.22942
0.05;322.137;82.779;264.63203;205.21661
0.04;322.383;82.41;264.63744;205.20381
0.05;322.629;82.041;264.64285;205.19101
0.05;322.875;81.795;264.64826;205.17823
0.05;323.121;81.426;264.65366;205.16545
0.04;323.244;81.303;264.65636;205.15907
0.05;323.49;81.057;264.66176;205.14631
0.05;323.613;80.934;264.66446;205.13993
0.04;323.982;80.565;264.67254;205.12081
0.05;324.228;80.442;264.67793;205.10807
0.04;324.474;80.319;264.68331;205.09534
0.05;324.72;80.196;264.68869;205.08263
0.05;324.966;79.95;264.69407;205.06992
0.04;325.212;79.704;264.69944;205.05722
0.05;325.458;79.458;264.70481;205.04452
0.05;325.827;79.089;264.71286;205.0255
0.05;325.95;78.966;264.71554;205.01916
0.04;326.319;78.597;264.72358;205.00017
0.05;326.442;78.474;264.72626;204.99384
0.04;326.688;78.228;264.73161;204.98119
0.05;326.934;77.859;264.73696;204.96855
0.05;327.18;77.49;264.74231;204.95592
0.04;327.426;77.121;264.74765;204.94329
0.05;327.795;76.629;264.75566;204.92437
0.04;328.041;76.383;264.76099;204.91177
0.06;328.287;76.137;264.76632;204.89917
0.04;328.533;75.768;264.77165;204.88659
0.05;328.902;75.399;264.77964;204.86772
0.04;329.271;75.03;264.78762;204.84888
0.05;329.394;74.907;264.79027;204.8426
0.05;329.64;74.661;264.79559;204.83005
0.04;330.009;74.292;264.80355;204.81124
0.05;330.255;74.046;264.80886;204.79872
0.04;330.378;73.923;264.81151;204.79245
0.05;330.624;73.431;264.81681;204.77994
0.05;330.87;73.062;264.82211;204.76743
0.04;331.116;72.816;264.8274;204.75493
0.05;331.362;72.57;264.83269;204.74244
0.05;331.608;72.324;264.83798;204.72996
0.05;331.854;71.955;264.84327;204.71748
0.04;332.1;71.709;264.84855;204.70501
0.05;332.346;71.463;264.85383;204.69255
0.05;332.592;71.217;264.8591;204.6801
0.04;332.838;70.848;264.86438;204.66766
0.05;332.961;70.602;264.86701;204.66144
0.04;333.207;70.356;264.87228;204.64901
0.05;333.453;69.987;264.87755;204.63658
0.05;333.699;69.618;264.88281;204.62417
0.05;333.945;69.372;264.88807;204.61176
0.04;334.191;69.003;264.89333;204.59936
0.05;334.56;68.634;264.90121;204.58077
0.05;334.929;68.265;264.90908;204.5622
0.04;335.298;67.773;264.91695;204.54365
0.05;335.544;67.404;264.92219;204.5313
0.04;335.79;66.789;264.92743;204.51895
0.05;335.913;66.42;264.93004;204.51277
0.05;336.159;65.682;264.93528;204.50044
0.04;336.405;65.067;264.94051;204.48811
0.05;336.528;64.698;264.94312;204.48194
0.05;336.897;64.206;264.95096;204.46347
0.05;337.143;63.714;264.95619;204.45116
0.04;337.389;63.345;264.96141;204.43886
0.05;337.635;62.853;264.96662;204.42657
0.04;337.881;62.484;264.97184;204.41428
0.05;338.127;62.115;264.97705;204.402
0.05;338.373;61.746;264.98226;204.38973
0.04;338.742;61.254;264.99007;204.37134
0.05;338.988;61.008;264.99527;204.35909
0.05;339.234;60.639;265.00047;204.34684
0.04;339.357;60.393;265.00307;204.34072
0.05;339.603;60.024;265.00826;204.32849
0.05;339.726;59.778;265.01086;204.32238
0.04;339.972;59.286;265.01605;204.31015
0.05;340.218;59.04;265.02124;204.29794
0.05;340.464;58.671;265.02643;204.28573
0.04;340.833;58.302;265.0342;204.26743
0.05;341.079;58.056;265.03938;204.25524
0.05;341.325;57.564;265.04456;204.24306
0.04;341.571;57.195;265.04974;204.23088
0.05;341.694;57.072;265.05232;204.2248
0.04;341.94;56.703;265.05749;204.21263
0.05;342.186;56.334;265.06266;204.20047
0.05;342.555;55.965;265.07041;204.18225
0.05;342.801;55.719;265.07557;204.17011
0.04;343.17;55.35;265.08331;204.15191
0.05;343.416;54.981;265.08847;204.13979
0.05;343.662;54.612;265.09362;204.12767
0.04;343.908;54.12;265.09878;204.11556
0.05;344.154;53.751;265.10392;204.10346
0.04;344.4;53.259;265.10907;204.09137
0.05;344.646;52.767;265.11422;204.07928
0.05;344.892;52.398;265.11936;204.06719
0.04;345.015;52.152;265.12193;204.06116
0.05;345.261;51.783;265.12707;204.04909
0.05;345.63;51.168;265.13477;204.03099
0.05;345.753;50.799;265.13734;204.02496
0.04;346.122;50.307;265.14504;204.00689
0.05;346.368;49.815;265.15016;203.99485
0.04;346.614;49.446;265.15529;203.98281
0.05;346.737;49.077;265.15785;203.9768
0.05;346.983;48.585;265.16298;203.96477
0.04;347.106;48.216;265.16554;203.95876
0.05;347.475;47.601;265.17322;203.94074
0.05;347.721;47.232;265.17833;203.92874
0.04;347.967;46.74;265.18345;203.91674
0.05;348.336;46.248;265.19111;203.89876
0.05;348.705;45.756;265.19878;203.88078
0.04;349.074;45.264;265.20643;203.86283
0.05;349.197;45.018;265.20899;203.85685
0.05;349.443;44.526;265.21409;203.84489
0.04;349.689;44.034;265.21919;203.83293
0.05;349.935;43.665;265.22428;203.82099
0.05;350.058;43.296;265.22683;203.81502
0.04;350.181;42.927;265.22938;203.80905
0.05;350.427;42.435;265.23447;203.79711
0.04;350.673;42.066;265.23956;203.78518
0.05;350.919;41.697;265.24465;203.77326
0.05;351.165;41.451;265.24974;203.76135
0.05;351.288;41.328;265.25228;203.75539
0.04;351.657;40.836;265.25991;203.73754
0.05;351.903;40.467;265.26499;203.72564
0.05;352.149;40.098;265.27007;203.71375
0.04;352.395;39.606;265.27515;203.70186
0.05;352.641;39.114;265.28022;203.68999
0.04;352.887;38.868;265.2853;203.67811
0.05;353.256;38.376;265.2929;203.66032
0.05;353.502;38.007;265.29797;203.64846
0.04;353.748;37.638;265.30304;203.63661
0.05;354.117;37.023;265.31064;203.61884
0.05;354.363;36.654;265.3157;203.60701
0.05;354.486;36.162;265.31823;203.60109
0.04;354.732;35.67;265.32329;203.58926
0.05;354.855;35.178;265.32582;203.58335
0.05;355.101;34.686;265.33088;203.57153
0.04;355.347;34.194;265.33593;203.55972
0.05;355.593;33.825;265.34099;203.54791
0.04;355.839;33.456;265.34604;203.53611
0.05;356.085;33.087;265.35109;203.52432
0.05;356.454;32.718;265.35866;203.50663
0.05;356.7;32.349;265.36371;203.49485
0.04;357.069;31.857;265.37127;203.47719
0.05;357.315;31.488;265.37632;203.46543
0.05;357.438;31.119;265.37884;203.45955
0.04;357.561;30.75;265.38136;203.45367
0.05;357.807;30.258;265.38639;203.44191
0.04;357.93;30.012;265.38891;203.43603
0.05;358.176;29.52;265.39395;203.42429
0.05;358.422;29.274;265.39898;203.41255
0.04;358.545;29.028;265.4015;203.40668
0.05;358.914;28.659;265.40905;203.38908
0.05;359.283;28.167;265.41659;203.37149
0.05;359.529;27.798;265.42162;203.35978
0.04;359.898;27.429;265.42916;203.34221
0.05;360.021;27.183;265.43167;203.33636
0.04;360.267;26.814;265.4367;203.32466
0.05;360.39;26.691;265.43921;203.31881
0.05;360.636;26.445;265.44423;203.30712
0.04;360.882;26.199;265.44925;203.29543
0.05;361.128;25.953;265.45427;203.28375
0.05;361.374;25.707;265.45928;203.27207
0.05;361.62;25.461;265.4643;203.2604
0.04;361.866;25.215;265.46931;203.24873
0.05;362.112;25.092;265.47432;203.23707
0.04;362.481;24.723;265.48184;203.21959
0.05;362.604;24.723;265.48435;203.21377
0.05;362.973;24.354;265.49186;203.1963
0.04;363.096;24.231;265.49436;203.19048
0.05;363.342;23.985;265.49937;203.17885
0.05;363.711;23.616;265.50687;203.1614
0.04;363.957;23.37;265.51188;203.14978
0.05;364.08;23.247;265.51438;203.14397
0.04;364.449;22.878;265.52188;203.12655
0.05;364.695;22.509;265.52688;203.11494
0.05;364.941;22.14;265.53187;203.10334
0.05;365.187;21.648;265.53687;203.09174
0.04;365.433;21.279;265.54187;203.08015
0.05;365.679;20.91;265.54686;203.06856
0.05;365.802;20.91;265.54936;203.06277
0.04;366.048;20.664;265.55435;203.05119
0.05;366.417;20.172;265.56184;203.03383
0.04;366.54;19.926;265.56433;203.02804
0.05;366.786;19.68;265.56932;203.01648
0.05;367.032;19.434;265.57431;203.00492
0.04;367.155;19.434;265.5768;202.99914
0.05;367.524;19.188;265.58428;202.98181
0.05;367.77;18.942;265.58926;202.97026
0.04;368.016;18.696;265.59425;202.95872
0.05;368.139;18.573;265.59674;202.95295
0.04;368.508;18.327;265.60421;202.93565
0.05;368.754;18.204;265.60919;202.92412
0.05;369;18.081;265.61417;202.91259
0.04;369.246;17.835;265.61915;202.90107
0.05;369.492;17.712;265.62413;202.88956
0.05;369.738;17.466;265.62911;202.87805
0.04;369.861;17.22;265.63159;202.87229
0.05;369.861;17.097;265.63159;202.87229
0.04;369.861;16.851;265.63159;202.87229
0.05;369.738;16.605;265.62911;202.87805
0.05;369.615;16.359;265.62662;202.8838
0.04;369.492;16.236;265.62413;202.88956
0.05;369.369;15.99;265.62164;202.89531
0.05;369.369;15.744;265.62164;202.89531
0.04;369.369;15.498;265.62164;202.89531
0.05;369.246;15.498;265.61915;202.90107
0.04;369.246;15.252;265.61915;202.90107
0.05;369.246;15.006;265.61915;202.90107
0.05;369.369;14.76;265.62164;202.89531
0.04;369.369;14.637;265.62164;202.89531
0.05;369.246;14.637;265.61915;202.90107
0.05;369.246;14.391;265.61915;202.90107
0.05;369.246;14.268;265.61915;202.90107
0.04;369.369;13.899;265.62164;202.89531
0.05;369.246;13.776;265.61915;202.90107
0.04;369.246;13.653;265.61915;202.90107
0.05;369.246;13.53;265.61915;202.90107
0.05;369.246;13.407;265.61915;202.90107
0.04;369.246;13.284;265.61915;202.90107
0.05;369.246;13.284;265.61915;202.90107
0.05;369.246;13.161;265.61915;202.90107
0.04;369.246;13.038;265.61915;202.90107
0.05;369.123;13.038;265.61666;202.90683
0.04;369.123;12.915;265.61666;202.90683
0.05;369.123;12.792;265.61666;202.90683
0.05;369.123;12.669;265.61666;202.90683
0.04;369.123;12.546;265.61666;202.90683
0.05;369.123;12.546;265.61666;202.90683
0.05;369.246;12.177;265.61915;202.90107
0.04;369.369;11.931;265.62164;202.89531
0.05;369.369;11.931;265.62164;202.89531
0.04;369.369;11.808;265.62164;202.89531
0.05;369.246;11.685;265.61915;202.90107
0.04;369.246;11.562;265.61915;202.90107
0.05;369.246;11.439;265.61915;202.90107
0.05;369.123;11.316;265.61666;202.90683
0.04;369;11.316;265.61417;202.91259
0.05;369.123;10.947;265.61666;202.90683
0.04;369.123;10.824;265.61666;202.90683
0.05;369.123;10.701;265.61666;202.90683
0.05;369;10.701;265.61417;202.91259
0.04;369;10.578;265.61417;202.91259
0.05;369;10.578;265.61417;202.91259
0.05;369;10.455;265.61417;202.91259
0.04;369;10.455;265.61417;202.91259
0.05;369.123;10.209;265.61666;202.90683
0.04;369.123;10.086;265.61666;202.90683
0.05;369.123;10.086;265.61666;202.90683
0.05;369.246;9.84;265.61915;202.90107
0.04;369.123;9.963;265.61666;202.90683
0.05;369.123;9.84;265.61666;202.90683
0.05;369.123;9.717;265.61666;202.90683
0.04;369.123;9.594;265.61666;202.90683
0.05;369;9.594;265.61417;202.91259
0.04;369;9.471;265.61417;202.91259
0.05;369;9.348;265.61417;202.91259
0.05;369.123;9.102;265.61666;202.90683
0.04;369.123;9.102;265.61666;202.90683
0.05;369.123;8.856;265.61666;202.90683
0.04;369.123;8.733;265.61666;202.90683
0.05;369.123;8.487;265.61666;202.90683
0.04;369.246;8.241;265.61915;202.90107
0.05;369.246;8.241;265.61915;202.90107
0.05;369.246;7.995;265.61915;202.90107
0.04;369.123;8.118;265.61666;202.90683
0.05;369;7.995;265.61417;202.91259
0.05;369.123;7.749;265.61666;202.90683
0.04;369;7.749;265.61417;202.91259
0.05;369;7.503;265.61417;202.91259
0.04;369;7.503;265.61417;202.91259
0.05;369.123;7.257;265.61666;202.90683
0.05;369.123;7.134;265.61666;202.90683
0.04;369.123;7.011;265.61666;202.90683
0.05;369;7.134;265.61417;202.91259
0.05;369;7.011;265.61417;202.91259
0.04;369;6.888;265.61417;202.91259
0.05;369;6.888;265.61417;202.91259
0.04;369;6.642;265.61417;202.91259
0.05;368.877;6.642;265.61168;202.91835
0.05;369;6.519;265.61417;202.91259
0.04;369;6.396;265.61417;202.91259
0.05;369;6.396;265.61417;202.91259
0.04;369;6.273;265.61417;202.91259
0.05;369;6.15;265.61417;202.91259
0.04;369;6.027;265.61417;202.91259
0.05;369.123;5.904;265.61666;202.90683
0.05;369.123;5.781;265.61666;202.90683
0.04;369.123;5.781;265.61666;202.90683
0.05;369.123;5.658;265.61666;202.90683
0.05;369;5.535;265.61417;202.91259
0.04;369;5.412;265.61417;202.91259
0.05;369;5.289;265.61417;202.91259
0.04;369;5.166;265.61417;202.91259
0.05;369;5.043;265.61417;202.91259
0.05;369;5.043;265.61417;202.91259
0.04;369;4.92;265.61417;202.91259
0.05;369;4.797;265.61417;202.91259
0.05;369;4.797;265.61417;202.91259
0.04;369;4.797;265.61417;202.91259
0.05;369;4.551;265.61417;202.91259
0.04;369;4.305;265.61417;202.91259
0.05;369;4.305;265.61417;202.91259
0.05;368.877;4.305;265.61168;202.91835
0.04;369;4.059;265.61417;202.91259
0.05;369.123;4.059;265.61666;202.90683
0.05;369.123;4.059;265.61666;202.90683
0.04;369.123;3.936;265.61666;202.90683
0.04;369.123;3.69;265.61666;202.90683
0.05;369.123;3.69;265.61666;202.90683
0.05;369.123;3.567;265.61666;202.90683
0.04;369.123;3.444;265.61666;202.90683
0.05;369;3.567;265.61417;202.91259
0.05;369;3.444;265.61417;202.91259
0.04;369;3.444;265.61417;202.91259
0.05;369;3.321;265.61417;202.91259
0.04;369.123;3.198;265.61666;202.90683
0.05;369.123;3.198;265.61666;202.90683
0.05;369.123;3.198;265.61666;202.90683
0.04;369;3.321;265.61417;202.91259
0.05;369;3.321;265.61417;202.91259
0.05;369;3.321;265.61417;202.91259
0.04;369;3.198;265.61417;202.91259
0.05;369;3.198;265.61417;202.91259
0.04;369;3.075;265.61417;202.91259
0.05;369;2.952;265.61417;202.91259
0.05;369.123;2.829;265.61666;202.90683
0.04;369.123;2.829;265.61666;202.90683
0.05;369.123;2.829;265.61666;202.90683
0.05;369.123;2.583;265.61666;202.90683
0.04;369.123;2.583;265.61666;202.90683
0.04;369.123;2.46;265.61666;202.90683
0.05;369.123;2.337;265.61666;202.90683
0.05;369.123;2.214;265.61666;202.90683
0.04;369;2.091;265.61417;202.91259
0.05;369;2.091;265.61417;202.91259
0.05;369;1.968;265.61417;202.91259
0.04;369.123;1.722;265.61666;202.90683
0.05;369.123;1.722;265.61666;202.90683
0.04;369;1.722;265.61417;202.91259
0.05;369.123;1.599;265.61666;202.90683
0.05;369;1.722;265.61417;202.91259
0.04;369.123;1.599;265.61666;202.90683
0.05;369.123;1.599;265.61666;202.90683
0.05;369.123;1.353;265.61666;202.90683
0.04;369;1.476;265.61417;202.91259
0.05;369;1.476;265.61417;202.91259
0.04;369;1.476;265.61417;202.91259
0.05;369;1.476;265.61417;202.91259
0.05;369;1.476;265.61417;202.91259
0.04;369;1.476;265.61417;202.91259
0.05;369;1.476;265.61417;202.91259
0.05;369.123;1.353;265.61666;202.90683
0.04;369.123;1.353;265.61666;202.90683
0.04;369.123;1.353;265.61666;202.90683
0.05;369;1.476;265.61417;202.91259
0.05;369;1.476;265.61417;202.91259
0.04;369;1.476;265.61417;202.91259
0.05;369;1.353;265.61417;202.91259
0.05;369;1.353;265.61417;202.91259
0.04;369;1.23;265.61417;202.91259
0.05;369;1.23;265.61417;202.91259
0.04;369;1.23;265.61417;202.91259
0.05;369;1.23;265.61417;202.91259
0.05;369.123;0.984;265.61666;202.90683
0.04;369.123;0.984;265.61666;202.90683
0.05;369;0.984;265.61417;202.91259
0.05;369;0.861;265.61417;202.91259
0.04;369;0.738;265.61417;202.91259
0.05;369;0.738;265.61417;202.91259
0.04;369;0.615;265.61417;202.91259
0.05;369;0.615;265.61417;202.91259
0.05;369;0.492;265.61417;202.91259
0.04;369;0.492;265.61417;202.91259
0.05;368.877;0.492;265.61168;202.91835
0.04;368.877;0.492;265.61168;202.91835
0.05;368.877;0.246;265.61168;202.91835
0.04;368.877;0;265.61168;202.91835
0.05;368.877;-0.123;265.61168;202.91835
0.05;368.877;-0.246;265.61168;202.91835
0.04;369;-0.369;265.61417;202.91259
0.05;369;-0.369;265.61417;202.91259
0.05;369.123;-0.369;265.61666;202.90683
0.04;369;-0.369;265.61417;202.91259
0.05;369.123;-0.492;265.61666;202.90683
0.04;369.123;-0.615;265.61666;202.90683
0.05;369.123;-0.615;265.61666;202.90683
0.05;369.123;-0.738;265.61666;202.90683
0.04;369.123;-0.738;265.61666;202.90683
0.05;369.123;-0.738;265.61666;202.90683
0.05;369.123;-0.861;265.61666;202.90683
0.04;369;-0.738;265.61417;202.91259
0.05;369;-0.861;265.61417;202.91259
0.04;369;-0.861;265.61417;202.91259
0.05;368.877;-0.861;265.61168;202.91835
0.05;368.877;-0.861;265.61168;202.91835
0.04;368.877;-0.861;265.61168;202.91835
0.05;368.877;-0.861;265.61168;202.91835
0.05;368.877;-0.861;265.61168;202.91835
0.04;368.877;-0.738;265.61168;202.91835
0.05;368.877;-0.738;265.61168;202.91835
0.05;368.877;-0.738;265.61168;202.91835
0.04;369;-0.861;265.61417;202.91259
0.05;368.877;-0.615;265.61168;202.91835
0.05;369;-0.738;265.61417;202.91259
0.04;369.123;-0.861;265.61666;202.90683
0.05;369.123;-0.738;265.61666;202.90683
0.05;369.246;-0.984;265.61915;202.90107
0.04;369.123;-0.861;265.61666;202.90683
0.05;369.123;-0.984;265.61666;202.90683
0.04;369.123;-1.107;265.61666;202.90683
0.05;369;-1.107;265.61417;202.91259
0.05;369;-1.23;265.61417;202.91259
0.04;369;-1.353;265.61417;202.91259
0.05;368.877;-1.23;265.61168;202.91835
0.05;369;-1.476;265.61417;202.91259
0.04;368.877;-1.353;265.61168;202.91835
0.05;368.877;-1.476;265.61168;202.91835
0.04;369;-1.722;265.61417;202.91259
0.05;369;-1.722;265.61417;202.91259
0.05;369;-1.722;265.61417;202.91259
0.04;369;-1.722;265.61417;202.91259
0.05;369;-1.722;265.61417;202.91259
0.05;369;-1.845;265.61417;202.91259
0.04;368.877;-1.722;265.61168;202.91835
0.05;368.877;-1.845;265.61168;202.91835
0.04;368.877;-1.845;265.61168;202.91835
0.05;368.877;-1.845;265.61168;202.91835
0.05;369;-1.845;265.61417;202.91259
0.04;369.123;-1.845;265.61666;202.90683
0.05;369.246;-1.845;265.61915;202.90107
0.05;369.369;-1.845;265.62164;202.89531
0.04;369.369;-1.968;265.62164;202.89531
0.05;369.246;-1.968;265.61915;202.90107
0.04;369.123;-1.845;265.61666;202.90683
0.05;369;-1.968;265.61417;202.91259
0.05;369;-2.091;265.61417;202.91259
0.04;368.877;-2.214;265.61168;202.91835
0.05;368.877;-2.214;265.61168;202.91835
0.05;368.877;-2.214;265.61168;202.91835
0.04;368.877;-2.214;265.61168;202.91835
0.05;369;-2.337;265.61417;202.91259
0.04;369;-2.46;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.05;368.877;-2.337;265.61168;202.91835
0.04;368.877;-2.46;265.61168;202.91835
0.05;369;-2.583;265.61417;202.91259
0.05;369;-2.583;265.61417;202.91259
0.04;369;-2.583;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.04;369;-2.583;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.04;369;-2.583;265.61417;202.91259
0.05;369;-2.583;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;368.877;-2.706;265.61168;202.91835
0.04;368.877;-2.706;265.61168;202.91835
0.05;369;-2.952;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;368.877;-2.706;265.61168;202.91835
0.05;368.877;-2.706;265.61168;202.91835
0.04;368.877;-2.706;265.61168;202.91835
0.05;369;-2.829;265.61417;202.91259
0.05;369;-2.706;265.61417;202.91259
0.04;369.123;-2.829;265.61666;202.90683
0.05;369.123;-2.829;265.61666;202.90683
0.04;369.123;-2.829;265.61666;202.90683
0.05;369;-2.706;265.61417;202.91259
0.05;369.123;-2.829;265.61666;202.90683
0.04;369.123;-2.952;265.61666;202.90683
0.05;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.952;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.05;369;-2.706;265.61417;202.91259
0.04;369;-2.706;265.61417;202.91259
0.05;369;-2.706;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.952;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.05;369.123;-2.952;265.61666;202.90683
0.04;369.123;-2.952;265.61666;202.90683
0.05;369.123;-3.075;265.61666;202.90683
0.05;369.123;-3.075;265.61666;202.90683
0.04;369;-3.075;265.61417;202.91259
0.05;369;-3.075;265.61417;202.91259
0.05;368.877;-3.075;265.61168;202.91835
0.04;368.877;-3.198;265.61168;202.91835
0.05;368.877;-3.075;265.61168;202.91835
0.04;368.754;-2.952;265.60919;202.92412
0.05;368.754;-2.829;265.60919;202.92412
0.05;368.877;-2.952;265.61168;202.91835
0.04;368.877;-2.829;265.61168;202.91835
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369.123;-2.583;265.61666;202.90683
0.05;369.123;-2.583;265.61666;202.90683
0.04;369.246;-2.583;265.61915;202.90107
0.05;369.123;-2.583;265.61666;202.90683
0.05;369.123;-2.583;265.61666;202.90683
0.04;369.123;-2.583;265.61666;202.90683
0.05;369;-2.46;265.61417;202.91259
0.04;369.123;-2.583;265.61666;202.90683
0.05;369;-2.583;265.61417;202.91259
0.05;369;-2.583;265.61417;202.91259
0.04;369;-2.706;265.61417;202.91259
0.05;368.877;-2.829;265.61168;202.91835
0.05;368.016;-5.166;265.59425;202.95872
0.04;364.818;-5.412;265.52938;203.10914
0.05;361.128;-5.289;265.45427;203.28375
0.04;357.561;-5.412;265.38136;203.45367
0.05;353.748;-8.733;265.30304;203.63661
0.05;350.673;-12.054;265.23956;203.78518
0.04;347.598;-15.498;265.17577;203.93474
0.05;344.523;-19.311;265.11164;204.08532
0.05;340.833;-25.215;265.0342;204.26743
0.04;333.576;-24.846;264.88018;204.63037
0.05;330.378;-29.151;264.81151;204.79245
0.05;323.859;-29.766;264.66985;205.12718
0.04;320.784;-34.071;264.60219;205.28718
0.04;316.602;-37.023;264.50925;205.50707
0.05;310.575;-38.622;264.3733;205.82881
0.05;307.377;-42.435;264.30014;206.00195
0.04;301.104;-45.018;264.15444;206.34669
0.05;297.045;-47.97;264.05852;206.57352
0.05;290.772;-49.323;263.90758;206.93016
0.04;287.451;-52.152;263.82628;207.12207
0.05;280.194;-51.66;263.64506;207.54926
0.04;276.258;-54.366;263.54464;207.7856
0.05;272.076;-56.334;263.4362;208.04043
0.05;265.803;-57.195;263.27007;208.43011
0.04;261.867;-60.147;263.1636;208.67932
0.05;258.177;-64.083;263.06216;208.91634
0.04;251.781;-61.254;262.8825;209.3352
0.05;246.246;-61.377;262.72292;209.70614
0.05;242.433;-62.607;262.61069;209.96639
0.04;239.235;-64.452;262.51507;210.1877
0.05;232.593;-63.96;262.312;210.65645
0.05;229.641;-65.067;262.21974;210.86881
0.04;226.074;-67.773;262.10659;211.12881
0.05;220.17;-65.19;261.91513;211.56748
0.05;216.972;-67.773;261.8092;211.80952
0.04;213.651;-68.019;261.69751;212.06425
0.05;210.084;-68.265;261.57557;212.34172
0.04;203.934;-65.19;261.36045;212.82978
0.05;200.859;-65.067;261.25052;213.07848
0.05;197.415;-65.067;261.12546;213.3608
0.04;194.217;-65.313;261.00748;213.62657
0.05;190.65;-64.821;260.87375;213.92719
0.04;186.96;-65.313;260.73298;214.24289
0.05;183.762;-65.559;260.60896;214.52043
0.05;180.441;-62.73;260.47813;214.81257
0.04;177.243;-62.73;260.35017;215.09772
0.05;174.168;-63.099;260.22527;215.3755
0.04;170.724;-60.27;260.08318;215.69084
0.05;166.911;-60.024;259.9231;216.04527
0.04;166.542;-60.27;259.90746;216.07987
0.05;163.221;-60.147;259.76539;216.39365
0.05;159.9;-59.901;259.62104;216.71177
0.04;156.825;-57.564;259.48533;217.01026
0.05;153.504;-57.318;259.33651;217.33692
0.05;152.889;-60.147;259.30869;217.39791
0.04;149.568;-57.195;259.15706;217.72993
0.05;146.124;-57.072;258.99726;218.07908
0.05;145.386;-56.58;258.96267;218.15455
0.04;141.819;-55.719;258.7938;218.52256
0.05;138.744;-53.013;258.64592;218.84417
0.04;135.792;-50.922;258.50191;219.15676
0.05;135.423;-53.382;258.48377;219.1961
0.04;131.979;-50.553;258.31292;219.56616
0.05;131.487;-52.521;258.28828;219.61945
0.04;128.289;-49.815;258.12677;219.96848
0.05;127.674;-52.029;258.09543;220.03613
0.05;124.353;-48.954;257.92463;220.40436
0.04;123.861;-49.2;257.8991;220.45934
0.05;119.925;-45.879;257.69273;220.90315
