Deltat;T;DeltaT;pinj;pdet
0.05;307.746;53.259;264.30862;205.98188
0.05;307.992;53.136;264.31427;205.96852
0.04;308.238;53.013;264.31991;205.95517
0.05;308.361;53.013;264.32273;205.94849
0.04;308.607;52.89;264.32837;205.93515
0.05;308.853;52.89;264.334;205.92183
0.05;309.099;52.89;264.33962;205.90851
0.04;309.468;52.644;264.34806;205.88855
0.05;309.837;52.398;264.35648;205.86861
0.05;310.083;52.398;264.36209;205.85533
0.05;310.329;52.275;264.3677;205.84207
0.04;310.575;52.029;264.3733;205.82881
0.05;310.944;51.66;264.38169;205.80894
0.04;311.067;51.537;264.38449;205.80232
0.05;311.19;51.537;264.38729;205.79571
0.05;311.559;51.168;264.39566;205.77588
0.04;311.805;51.045;264.40124;205.76267
0.05;312.051;50.799;264.40682;205.74947
0.05;312.297;50.553;264.41239;205.73628
0.05;312.543;50.43;264.41796;205.72311
0.04;312.789;50.061;264.42353;205.70994
0.05;313.158;49.815;264.43186;205.6902
0.04;313.404;49.446;264.43742;205.67706
0.05;313.527;49.323;264.44019;205.67049
0.05;313.773;48.954;264.44574;205.65736
0.04;314.019;48.708;264.45128;205.64424
0.05;314.142;48.585;264.45405;205.63769
0.05;314.388;48.339;264.45959;205.62458
0.04;314.634;48.093;264.46513;205.61149
0.05;314.88;47.847;264.47065;205.5984
0.05;315.126;47.601;264.47618;205.58533
0.04;315.495;47.109;264.48446;205.56573
0.05;315.741;46.863;264.48998;205.55268
0.05;315.987;46.494;264.49549;205.53964
0.04;316.233;46.248;264.501;205.5266
0.05;316.356;46.125;264.50375;205.52009
0.05;316.602;45.879;264.50925;205.50707
0.04;316.971;45.633;264.51749;205.48756
0.05;317.094;45.51;264.52024;205.48106
0.04;317.34;45.387;264.52573;205.46807
0.05;317.586;45.264;264.53122;205.45509
0.05;317.832;45.018;264.5367;205.44212
0.05;318.078;45.018;264.54218;205.42916
0.04;318.324;44.772;264.54765;205.4162
0.05;318.693;44.526;264.55586;205.39679
0.05;318.816;44.403;264.55859;205.39033
0.04;319.185;44.157;264.56678;205.37094
0.05;319.431;43.911;264.57224;205.35803
0.04;319.554;43.788;264.57497;205.35158
0.05;319.923;43.419;264.58314;205.33224
0.05;320.169;43.296;264.58859;205.31935
0.04;320.415;43.173;264.59403;205.30648
0.05;320.661;42.927;264.59947;205.29361
0.05;320.907;42.804;264.60491;205.28076
0.05;321.276;42.435;264.61305;205.26149
0.04;321.399;42.312;264.61577;205.25507
0.05;321.645;42.066;264.62119;205.24224
0.04;322.014;41.574;264.62932;205.22301
0.05;322.137;41.451;264.63203;205.21661
0.05;322.383;41.205;264.63744;205.20381
0.04;322.629;41.082;264.64285;205.19101
0.05;322.998;40.713;264.65096;205.17184
0.05;323.121;40.59;264.65366;205.16545
0.04;323.49;40.221;264.66176;205.14631
0.05;323.736;39.975;264.66715;205.13355
0.05;323.859;39.852;264.66985;205.12718
0.04;324.228;39.483;264.67793;205.10807
0.05;324.474;39.237;264.68331;205.09534
0.05;324.597;39.114;264.686;205.08898
0.04;324.72;38.991;264.68869;205.08263
0.05;324.966;38.745;264.69407;205.06992
0.05;325.212;38.622;264.69944;205.05722
0.04;325.458;38.376;264.70481;205.04452
0.05;325.827;37.884;264.71286;205.0255
0.04;326.196;37.638;264.7209;205.0065
0.05;326.565;37.269;264.72894;204.98751
0.05;326.811;37.023;264.73429;204.97487
0.05;326.934;36.777;264.73696;204.96855
0.04;327.18;36.531;264.74231;204.95592
0.05;327.426;36.285;264.74765;204.94329
0.05;327.672;35.793;264.75299;204.93068
0.04;327.918;35.547;264.75832;204.91807
0.05;328.164;35.301;264.76366;204.90547
0.04;328.41;35.178;264.76899;204.89288
0.05;328.656;34.809;264.77431;204.8803
0.05;328.902;34.686;264.77964;204.86772
0.05;329.271;34.44;264.78762;204.84888
0.04;329.394;34.194;264.79027;204.8426
0.05;329.64;33.948;264.79559;204.83005
0.05;329.886;33.702;264.8009;204.81751
0.04;330.132;33.456;264.8062;204.80498
0.05;330.501;32.964;264.81416;204.7862
0.04;330.624;32.841;264.81681;204.77994
0.05;330.87;32.595;264.82211;204.76743
0.05;331.116;32.349;264.8274;204.75493
0.04;331.485;31.98;264.83534;204.7362
0.05;331.608;31.857;264.83798;204.72996
0.05;331.854;31.488;264.84327;204.71748
0.05;332.223;31.242;264.85119;204.69878
0.04;332.469;30.996;264.85647;204.68633
0.05;332.715;30.75;264.86174;204.67388
0.04;332.961;30.504;264.86701;204.66144
0.05;333.207;30.258;264.87228;204.64901
0.05;333.453;30.135;264.87755;204.63658
0.04;333.699;29.889;264.88281;204.62417
0.05;333.945;29.643;264.88807;204.61176
0.05;334.191;29.397;264.89333;204.59936
0.04;334.437;29.151;264.89858;204.58697
0.05;334.683;28.905;264.90383;204.57458
0.05;335.052;28.659;264.9117;204.55602
0.05;335.298;28.29;264.91695;204.54365
0.04;335.421;28.167;264.91957;204.53747
0.05;335.667;27.921;264.92481;204.52512
0.04;335.667;27.798;264.92481;204.52512
0.05;336.036;27.552;264.93266;204.5066
0.05;336.159;27.429;264.93528;204.50044
0.04;336.405;27.183;264.94051;204.48811
0.05;336.651;26.937;264.94574;204.47578
0.05;336.897;26.814;264.95096;204.46347
0.04;337.266;26.568;264.9588;204.44501
0.05;337.635;26.322;264.96662;204.42657
0.05;337.881;26.076;264.97184;204.41428
0.04;338.127;25.83;264.97705;204.402
0.05;338.496;25.461;264.98486;204.3836
0.05;338.619;25.092;264.98746;204.37747
0.04;338.742;24.969;264.99007;204.37134
0.05;338.988;24.723;264.99527;204.35909
0.05;339.111;24.6;264.99787;204.35296
0.04;339.357;24.354;265.00307;204.34072
0.05;339.726;23.985;265.01086;204.32238
0.04;339.972;23.985;265.01605;204.31015
0.05;340.218;23.739;265.02124;204.29794
0.05;340.464;23.493;265.02643;204.28573
0.05;340.833;23.247;265.0342;204.26743
0.04;341.079;23.001;265.03938;204.25524
0.05;341.325;22.755;265.04456;204.24306
0.05;341.448;22.632;265.04715;204.23697
0.04;341.817;22.386;265.05491;204.21871
0.05;341.94;22.263;265.05749;204.21263
0.04;342.186;22.017;265.06266;204.20047
0.05;342.432;21.771;265.06783;204.18832
0.05;342.678;21.648;265.07299;204.17618
0.04;342.924;21.402;265.07815;204.16404
0.05;343.17;21.402;265.08331;204.15191
0.05;343.539;21.033;265.09105;204.13373
0.05;343.785;20.787;265.0962;204.12162
0.04;343.908;20.787;265.09878;204.11556
0.05;344.154;20.664;265.10392;204.10346
0.04;344.4;20.541;265.10907;204.09137
0.05;344.769;20.295;265.11679;204.07323
0.05;345.015;20.049;265.12193;204.06116
0.04;345.261;19.803;265.12707;204.04909
0.05;345.384;19.803;265.12964;204.04305
0.05;345.753;19.434;265.13734;204.02496
0.04;345.999;19.188;265.14247;204.01291
0.05;346.245;18.819;265.1476;204.00087
0.05;346.368;18.696;265.15016;203.99485
0.04;346.614;18.45;265.15529;203.98281
0.05;346.86;17.958;265.16042;203.97078
0.05;347.106;17.712;265.16554;203.95876
0.04;347.352;17.466;265.17066;203.94675
0.05;347.475;17.466;265.17322;203.94074
0.05;347.721;17.22;265.17833;203.92874
0.04;348.09;16.851;265.186;203.91074
0.05;348.336;16.728;265.19111;203.89876
0.04;348.705;16.482;265.19878;203.88078
0.05;348.828;16.359;265.20133;203.8748
0.05;349.197;16.113;265.20899;203.85685
0.05;349.32;16.113;265.21154;203.85087
0.04;349.566;15.744;265.21664;203.83891
0.05;349.812;15.621;265.22174;203.82696
0.05;350.058;15.621;265.22683;203.81502
0.04;350.304;15.375;265.23193;203.80308
0.05;350.673;15.006;265.23956;203.78518
0.04;350.919;14.76;265.24465;203.77326
0.05;351.042;14.76;265.2472;203.7673
0.05;351.288;14.637;265.25228;203.75539
0.05;351.411;14.391;265.25483;203.74944
0.04;351.78;14.145;265.26245;203.73159
0.05;351.903;14.022;265.26499;203.72564
0.05;352.149;13.899;265.27007;203.71375
0.04;352.395;13.899;265.27515;203.70186
0.05;352.641;13.776;265.28022;203.68999
0.04;353.01;13.653;265.28783;203.67218
0.05;353.256;13.53;265.2929;203.66032
0.05;353.625;13.284;265.30051;203.64253
0.04;353.871;13.407;265.30557;203.63068
0.05;354.24;13.038;265.31317;203.61292
0.05;354.486;12.915;265.31823;203.60109
0.05;354.609;12.915;265.32076;203.59518
0.04;354.855;12.669;265.32582;203.58335
0.05;354.978;12.669;265.32835;203.57744
0.04;355.224;12.423;265.33341;203.56563
0.05;355.47;12.3;265.33846;203.55382
0.05;355.716;12.3;265.34351;203.54201
0.04;355.962;12.177;265.34856;203.53021
0.05;356.208;12.054;265.35361;203.51842
0.05;356.454;11.808;265.35866;203.50663
0.04;356.7;11.808;265.36371;203.49485
0.05;356.946;11.562;265.36875;203.48308
0.05;357.069;11.685;265.37127;203.47719
0.04;357.438;11.316;265.37884;203.45955
0.05;357.561;11.193;265.38136;203.45367
0.04;358.053;10.824;265.39143;203.43016
0.05;358.176;10.701;265.39395;203.42429
0.05;358.545;10.578;265.4015;203.40668
0.04;358.791;10.455;265.40653;203.39494
0.05;358.914;10.455;265.40905;203.38908
0.05;359.16;10.455;265.41408;203.37735
0.05;359.406;10.332;265.41911;203.36563
0.04;359.775;9.963;265.42665;203.34807
0.05;359.898;9.963;265.42916;203.34221
0.04;360.144;9.963;265.43418;203.33051
0.05;360.39;9.717;265.43921;203.31881
0.05;360.636;9.717;265.44423;203.30712
0.04;360.882;9.471;265.44925;203.29543
0.05;361.128;9.348;265.45427;203.28375
0.04;361.374;9.348;265.45928;203.27207
0.05;361.743;9.102;265.4668;203.25457
0.05;361.989;8.979;265.47182;203.2429
0.04;362.235;8.733;265.47683;203.23125
0.05;362.481;8.487;265.48184;203.21959
0.05;362.727;8.241;265.48685;203.20794
0.04;362.85;8.241;265.48935;203.20212
0.05;363.219;7.995;265.49686;203.18466
0.05;363.342;7.995;265.49937;203.17885
0.04;363.588;7.995;265.50437;203.16722
0.05;363.834;7.749;265.50937;203.15559
0.04;364.08;7.626;265.51438;203.14397
0.05;364.326;7.503;265.51938;203.13236
0.05;364.695;7.38;265.52688;203.11494
0.04;364.818;7.38;265.52938;203.10914
0.05;365.064;7.257;265.53437;203.09754
0.05;365.31;7.134;265.53937;203.08595
0.04;365.556;7.134;265.54436;203.07436
0.05;365.925;6.888;265.55185;203.05698
0.04;366.171;6.765;265.55685;203.0454
0.05;366.54;6.642;265.56433;203.02804
0.05;366.663;6.642;265.56683;203.02226
0.04;366.909;6.519;265.57181;203.0107
0.05;367.155;6.396;265.5768;202.99914
0.05;367.278;6.396;265.57929;202.99336
0.04;367.524;6.273;265.58428;202.98181
0.05;367.77;6.15;265.58926;202.97026
0.04;367.893;6.273;265.59176;202.96449
0.05;368.139;6.15;265.59674;202.95295
0.05;368.385;6.15;265.60172;202.94141
0.04;368.631;6.027;265.6067;202.92988
0.05;369;5.904;265.61417;202.91259
0.05;369.246;5.904;265.61915;202.90107
0.04;369.492;5.904;265.62413;202.88956
0.05;369.615;5.781;265.62662;202.8838
0.04;369.615;5.781;265.62662;202.8838
0.05;369.738;5.535;265.62911;202.87805
0.05;369.615;5.412;265.62662;202.8838
0.04;369.492;5.289;265.62413;202.88956
0.05;369.369;5.043;265.62164;202.89531
0.04;369.246;5.043;265.61915;202.90107
0.05;369.246;4.92;265.61915;202.90107
0.04;369.246;4.92;265.61915;202.90107
0.05;369.246;4.92;265.61915;202.90107
0.05;369.246;4.92;265.61915;202.90107
0.04;369.246;4.92;265.61915;202.90107
0.05;369.246;4.674;265.61915;202.90107
0.04;369.369;4.551;265.62164;202.89531
0.05;369.369;4.428;265.62164;202.89531
0.05;369.369;4.428;265.62164;202.89531
0.04;369.246;4.305;265.61915;202.90107
0.05;369.123;4.305;265.61666;202.90683
0.05;369.246;4.059;265.61915;202.90107
0.04;369.246;4.059;265.61915;202.90107
0.05;369.246;3.936;265.61915;202.90107
0.05;369.369;3.813;265.62164;202.89531
0.04;369.369;3.69;265.62164;202.89531
0.05;369.246;3.69;265.61915;202.90107
0.04;369.369;3.567;265.62164;202.89531
0.05;369.246;3.444;265.61915;202.90107
0.05;369.123;3.444;265.61666;202.90683
0.04;369.123;3.198;265.61666;202.90683
0.05;369;3.321;265.61417;202.91259
0.05;369;3.198;265.61417;202.91259
0.04;369.123;3.075;265.61666;202.90683
0.04;369.123;2.952;265.61666;202.90683
0.05;369.246;2.706;265.61915;202.90107
0.05;369.123;2.706;265.61666;202.90683
0.04;369.123;2.706;265.61666;202.90683
0.05;369.246;2.46;265.61915;202.90107
0.04;369.369;2.214;265.62164;202.89531
0.05;369.369;1.968;265.62164;202.89531
0.05;369.246;1.845;265.61915;202.90107
0.04;369.246;1.722;265.61915;202.90107
0.05;369.246;1.476;265.61915;202.90107
0.05;369.246;1.353;265.61915;202.90107
0.04;369.123;1.353;265.61666;202.90683
0.05;369.246;1.107;265.61915;202.90107
0.05;369.246;1.107;265.61915;202.90107
0.04;369.123;0.984;265.61666;202.90683
0.05;369;0.984;265.61417;202.91259
0.04;369;0.861;265.61417;202.91259
0.05;369;0.738;265.61417;202.91259
0.05;369;0.738;265.61417;202.91259
0.04;369;0.615;265.61417;202.91259
0.05;369;0.615;265.61417;202.91259
0.05;369;0.615;265.61417;202.91259
0.04;369;0.492;265.61417;202.91259
0.05;369.123;0.369;265.61666;202.90683
0.04;369.123;0.246;265.61666;202.90683
0.05;369.123;0.123;265.61666;202.90683
0.04;369;0.246;265.61417;202.91259
0.05;369.123;0.123;265.61666;202.90683
0.04;369;0.246;265.61417;202.91259
0.05;369;0.123;265.61417;202.91259
0.05;369;0.123;265.61417;202.91259
0.04;369;0;265.61417;202.91259
0.05;369;0;265.61417;202.91259
0.05;369;0;265.61417;202.91259
0.04;369;0.123;265.61417;202.91259
0.05;369;0;265.61417;202.91259
0.05;369;0;265.61417;202.91259
0.04;369;0;265.61417;202.91259
0.05;369.123;-0.246;265.61666;202.90683
0.04;369.246;-0.369;265.61915;202.90107
0.05;369.246;-0.369;265.61915;202.90107
0.05;369.246;-0.492;265.61915;202.90107
0.04;369.246;-0.492;265.61915;202.90107
0.05;369.246;-0.615;265.61915;202.90107
0.05;369.123;-0.615;265.61666;202.90683
0.04;369.123;-0.738;265.61666;202.90683
0.05;369;-0.738;265.61417;202.91259
0.04;368.877;-0.615;265.61168;202.91835
0.05;368.877;-0.615;265.61168;202.91835
0.05;368.877;-0.615;265.61168;202.91835
0.04;368.877;-0.615;265.61168;202.91835
0.05;369;-0.738;265.61417;202.91259
0.04;369;-0.738;265.61417;202.91259
0.05;369.123;-0.861;265.61666;202.90683
0.05;369.123;-0.861;265.61666;202.90683
0.04;369.123;-0.861;265.61666;202.90683
0.05;369.123;-0.984;265.61666;202.90683
0.05;369.123;-0.984;265.61666;202.90683
0.04;369.123;-0.984;265.61666;202.90683
0.05;369;-0.984;265.61417;202.91259
0.05;369;-0.984;265.61417;202.91259
0.04;369;-1.107;265.61417;202.91259
0.05;369;-1.107;265.61417;202.91259
0.04;369;-1.107;265.61417;202.91259
0.05;369;-1.353;265.61417;202.91259
0.05;369;-1.599;265.61417;202.91259
0.04;369;-1.845;265.61417;202.91259
0.05;369;-1.968;265.61417;202.91259
0.05;369;-2.091;265.61417;202.91259
0.04;369.123;-2.091;265.61666;202.90683
0.05;369.123;-2.091;265.61666;202.90683
0.04;369.123;-2.091;265.61666;202.90683
0.05;369.123;-2.091;265.61666;202.90683
0.05;369.123;-2.091;265.61666;202.90683
0.04;369;-2.091;265.61417;202.91259
0.05;369;-2.091;265.61417;202.91259
0.05;369;-2.091;265.61417;202.91259
0.04;369;-2.091;265.61417;202.91259
0.05;369;-2.091;265.61417;202.91259
0.04;369;-1.968;265.61417;202.91259
0.05;369.123;-1.968;265.61666;202.90683
0.05;369.123;-1.968;265.61666;202.90683
0.05;369.123;-1.968;265.61666;202.90683
0.04;369.123;-2.091;265.61666;202.90683
0.05;369;-2.091;265.61417;202.91259
0.05;369;-2.214;265.61417;202.91259
0.04;369;-2.337;265.61417;202.91259
0.05;369;-2.337;265.61417;202.91259
0.04;369;-2.46;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.04;369;-2.46;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.04;368.877;-2.337;265.61168;202.91835
0.05;368.877;-2.337;265.61168;202.91835
0.04;368.877;-2.46;265.61168;202.91835
0.05;368.754;-2.214;265.60919;202.92412
0.05;368.877;-2.337;265.61168;202.91835
0.04;368.877;-2.337;265.61168;202.91835
0.05;369;-2.337;265.61417;202.91259
0.05;369;-2.214;265.61417;202.91259
0.04;369;-2.091;265.61417;202.91259
0.05;369.123;-2.214;265.61666;202.90683
0.04;369.123;-2.337;265.61666;202.90683
0.05;369.123;-2.337;265.61666;202.90683
0.05;369.123;-2.337;265.61666;202.90683
0.04;369.123;-2.46;265.61666;202.90683
0.05;369;-2.46;265.61417;202.91259
0.05;369;-2.46;265.61417;202.91259
0.04;369;-2.46;265.61417;202.91259
0.05;369;-2.583;265.61417;202.91259
0.04;369;-2.583;265.61417;202.91259
0.05;368.877;-2.583;265.61168;202.91835
0.05;368.877;-2.583;265.61168;202.91835
0.04;368.877;-2.706;265.61168;202.91835
0.05;368.877;-2.583;265.61168;202.91835
0.05;368.877;-2.583;265.61168;202.91835
0.04;369;-2.706;265.61417;202.91259
0.05;369.123;-2.829;265.61666;202.90683
0.04;369.123;-2.706;265.61666;202.90683
0.05;369.123;-2.706;265.61666;202.90683
0.05;369.123;-2.706;265.61666;202.90683
0.04;369.123;-2.583;265.61666;202.90683
0.05;369.123;-2.583;265.61666;202.90683
0.05;369.246;-2.952;265.61915;202.90107
0.04;369.123;-2.952;265.61666;202.90683
0.05;369.123;-2.952;265.61666;202.90683
0.04;369;-2.952;265.61417;202.91259
0.05;368.877;-2.952;265.61168;202.91835
0.05;368.877;-3.075;265.61168;202.91835
0.04;368.877;-3.198;265.61168;202.91835
0.05;368.877;-3.198;265.61168;202.91835
0.05;368.754;-3.075;265.60919;202.92412
0.04;368.877;-3.075;265.61168;202.91835
0.05;368.877;-3.075;265.61168;202.91835
0.04;369;-3.075;265.61417;202.91259
0.05;369.123;-3.198;265.61666;202.90683
0.05;369.123;-3.198;265.61666;202.90683
0.05;369.123;-3.198;265.61666;202.90683
0.04;369.123;-3.444;265.61666;202.90683
0.05;369.123;-3.567;265.61666;202.90683
0.05;369.123;-3.567;265.61666;202.90683
0.04;369;-3.444;265.61417;202.91259
0.05;369;-3.567;265.61417;202.91259
0.04;369;-3.567;265.61417;202.91259
0.05;369;-3.444;265.61417;202.91259
0.05;369;-3.567;265.61417;202.91259
0.04;369;-3.567;265.61417;202.91259
0.05;369;-3.69;265.61417;202.91259
0.05;369;-3.69;265.61417;202.91259
0.04;368.877;-3.567;265.61168;202.91835
0.05;368.877;-3.69;265.61168;202.91835
0.04;368.877;-3.69;265.61168;202.91835
0.05;368.877;-3.813;265.61168;202.91835
0.05;369;-3.936;265.61417;202.91259
0.04;369.123;-4.182;265.61666;202.90683
0.05;369.123;-4.182;265.61666;202.90683
0.05;369.123;-4.305;265.61666;202.90683
0.04;369.123;-4.305;265.61666;202.90683
0.05;369.123;-4.428;265.61666;202.90683
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.674;265.61417;202.91259
0.05;368.877;-4.674;265.61168;202.91835
0.04;368.754;-4.674;265.60919;202.92412
0.05;368.754;-4.797;265.60919;202.92412
0.05;368.877;-4.92;265.61168;202.91835
0.04;368.877;-4.92;265.61168;202.91835
0.05;368.877;-4.92;265.61168;202.91835
0.04;369;-5.043;265.61417;202.91259
0.05;369;-4.92;265.61417;202.91259
0.05;369.123;-4.92;265.61666;202.90683
0.04;369.123;-4.92;265.61666;202.90683
0.05;369.123;-4.92;265.61666;202.90683
0.05;369;-4.674;265.61417;202.91259
0.04;368.877;-4.551;265.61168;202.91835
0.05;369;-4.674;265.61417;202.91259
0.04;369;-4.551;265.61417;202.91259
0.05;369.123;-4.674;265.61666;202.90683
0.05;369.123;-4.551;265.61666;202.90683
0.04;369.123;-4.551;265.61666;202.90683
0.05;369.123;-4.551;265.61666;202.90683
0.05;369.123;-4.551;265.61666;202.90683
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.428;265.61417;202.91259
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.428;265.61417;202.91259
0.05;368.877;-4.305;265.61168;202.91835
0.04;368.877;-4.305;265.61168;202.91835
0.05;368.877;-4.305;265.61168;202.91835
0.05;369;-4.305;265.61417;202.91259
0.04;369.123;-4.428;265.61666;202.90683
0.05;369.123;-4.305;265.61666;202.90683
0.04;369.123;-4.305;265.61666;202.90683
0.05;369.123;-4.428;265.61666;202.90683
0.05;369.123;-4.551;265.61666;202.90683
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.551;265.61417;202.91259
0.05;368.877;-4.674;265.61168;202.91835
0.04;368.877;-4.674;265.61168;202.91835
0.05;369;-4.797;265.61417;202.91259
0.05;368.877;-4.797;265.61168;202.91835
0.04;369;-4.92;265.61417;202.91259
0.05;369;-4.797;265.61417;202.91259
0.05;369;-4.797;265.61417;202.91259
0.04;368.877;-4.551;265.61168;202.91835
0.05;368.877;-4.428;265.61168;202.91835
0.05;368.877;-4.428;265.61168;202.91835
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.428;265.61417;202.91259
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.182;265.61417;202.91259
0.05;369;-4.182;265.61417;202.91259
0.04;369;-4.182;265.61417;202.91259
0.05;369;-4.182;265.61417;202.91259
0.05;368.877;-3.936;265.61168;202.91835
0.04;368.877;-3.936;265.61168;202.91835
0.05;369;-4.182;265.61417;202.91259
0.04;369;-4.182;265.61417;202.91259
0.05;369;-4.182;265.61417;202.91259
0.05;369;-4.182;265.61417;202.91259
0.04;369;-4.059;265.61417;202.91259
0.05;369.123;-4.182;265.61666;202.90683
0.05;369.123;-4.059;265.61666;202.90683
0.04;369.123;-4.059;265.61666;202.90683
0.05;369;-3.936;265.61417;202.91259
0.04;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.04;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.05;369;-4.059;265.61417;202.91259
0.04;369;-4.059;265.61417;202.91259
0.05;369.123;-4.182;265.61666;202.90683
0.04;369.123;-4.305;265.61666;202.90683
0.05;369.123;-4.305;265.61666;202.90683
0.05;369;-4.305;265.61417;202.91259
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.551;265.61417;202.91259
0.05;368.877;-4.551;265.61168;202.91835
0.04;368.877;-4.551;265.61168;202.91835
0.05;368.877;-4.674;265.61168;202.91835
0.04;368.754;-4.551;265.60919;202.92412
0.05;368.877;-4.551;265.61168;202.91835
0.05;368.877;-4.428;265.61168;202.91835
0.04;369;-4.428;265.61417;202.91259
0.05;369.123;-4.428;265.61666;202.90683
0.05;369.123;-4.428;265.61666;202.90683
0.04;369.246;-4.551;265.61915;202.90107
0.05;369.246;-4.674;265.61915;202.90107
0.04;369.246;-4.674;265.61915;202.90107
0.05;369.123;-4.551;265.61666;202.90683
0.05;369.123;-4.797;265.61666;202.90683
0.05;369;-4.797;265.61417;202.91259
0.04;369;-4.797;265.61417;202.91259
0.05;369;-4.92;265.61417;202.91259
0.05;368.877;-4.92;265.61168;202.91835
0.04;368.877;-4.92;265.61168;202.91835
0.05;368.877;-4.797;265.61168;202.91835
0.04;368.877;-4.797;265.61168;202.91835
0.05;368.877;-4.797;265.61168;202.91835
0.05;368.877;-4.797;265.61168;202.91835
0.04;368.877;-4.674;265.61168;202.91835
0.05;368.877;-4.674;265.61168;202.91835
0.05;368.877;-4.674;265.61168;202.91835
0.04;368.877;-4.551;265.61168;202.91835
0.05;369;-4.551;265.61417;202.91259
0.05;369.123;-4.551;265.61666;202.90683
0.04;369.123;-4.551;265.61666;202.90683
0.05;369.123;-4.551;265.61666;202.90683
0.04;369.123;-4.551;265.61666;202.90683
0.05;369.123;-4.674;265.61666;202.90683
0.05;369.123;-4.797;265.61666;202.90683
0.04;369.123;-4.797;265.61666;202.90683
0.05;369.123;-4.92;265.61666;202.90683
0.04;369;-4.797;265.61417;202.91259
0.05;369;-4.92;265.61417;202.91259
0.05;369;-4.92;265.61417;202.91259
0.04;369;-5.043;265.61417;202.91259
0.05;368.877;-4.92;265.61168;202.91835
0.05;368.877;-4.92;265.61168;202.91835
0.04;368.877;-4.92;265.61168;202.91835
0.05;368.877;-4.92;265.61168;202.91835
0.04;368.877;-4.92;265.61168;202.91835
0.05;368.877;-5.043;265.61168;202.91835
0.05;368.877;-4.92;265.61168;202.91835
0.04;368.877;-4.92;265.61168;202.91835
0.05;369;-4.92;265.61417;202.91259
0.05;369;-4.674;265.61417;202.91259
0.04;369.123;-4.674;265.61666;202.90683
0.05;369;-4.797;265.61417;202.91259
0.05;368.508;-7.134;265.60421;202.93565
0.04;364.941;-7.134;265.53187;203.10334
0.05;361.743;-7.503;265.4668;203.25457
0.04;358.422;-10.209;265.39898;203.41255
0.05;355.224;-10.332;265.33341;203.56563
0.05;351.78;-13.038;265.26245;203.73159
0.04;348.459;-15.99;265.19367;203.89276
0.05;344.892;-21.771;265.11936;204.06719
0.04;341.694;-24.354;265.05232;204.2248
0.05;335.667;-25.584;264.92481;204.52512
0.05;332.346;-28.782;264.85383;204.69255
0.04;328.656;-34.563;264.77431;204.8803
0.05;322.506;-34.686;264.64015;205.19741
0.05;318.939;-40.344;264.56132;205.38386
0.04;311.682;-39.237;264.39845;205.76927
0.05;308.361;-43.296;264.32273;205.94849
0.05;301.35;-43.665;264.16021;206.33304
0.04;297.045;-49.323;264.05852;206.57352
0.05;291.141;-47.478;263.91656;206.90897
0.04;287.451;-52.152;263.82628;207.12207
0.05;281.793;-53.013;263.68543;207.45419
0.05;278.472;-55.842;263.60132;207.65225
0.04;272.568;-58.671;263.44905;208.01025
0.05;266.295;-56.211;263.28325;208.39922
0.04;262.236;-58.917;263.17365;208.6558
0.05;258.669;-61.623;263.07578;208.88455
0.05;251.904;-60.762;262.886;209.32705
0.04;247.476;-63.099;262.75872;209.62301
0.05;244.401;-63.345;262.66885;209.83158
0.04;240.219;-65.805;262.54464;210.11931
0.05;236.406;-65.436;262.42932;210.38584
0.04;230.625;-65.436;262.25063;210.79774
0.05;227.427;-65.928;262.14973;211.02975
0.05;223.614;-68.88;262.02745;211.31031
0.04;217.587;-65.928;261.8297;211.76273
0.05;213.897;-66.174;261.70584;212.04526
0.05;209.961;-65.436;261.57133;212.35136
0.04;206.64;-65.805;261.45588;212.61351
0.05;203.442;-66.42;261.34297;212.86936
0.05;199.875;-66.789;261.21499;213.15873
0.04;196.677;-66.789;261.09839;213.42182
0.05;193.233;-66.543;260.97082;213.70906
0.04;190.035;-66.42;260.85046;213.97947
0.05;186.468;-66.297;260.71402;214.28535
0.05;183.147;-66.42;260.58489;214.57423
0.04;179.826;-66.42;260.45368;214.86711
0.05;176.505;-63.345;260.32036;215.16406
0.04;172.815;-62.976;260.16973;215.49885
0.05;169.371;-62.73;260.02671;215.81597
0.05;166.173;-60.147;259.89178;216.11452
0.04;162.852;-60.024;259.74946;216.42878
0.05;159.777;-60.024;259.61565;216.72364
0.05;159.162;-60.024;259.58865;216.78306
0.04;156.087;-60.147;259.45246;217.08247
0.05;153.012;-57.564;259.31426;217.3857
0.05;149.814;-57.441;259.16837;217.70518
0.04;149.076;-57.195;259.13439;217.7795
0.05;145.632;-54.612;258.97422;218.12937
0.04;144.894;-56.826;258.93955;218.20499
0.05;141.696;-54.366;258.78793;218.53534
