Time,Intensity
0.13247,7868
0.1328,7777
0.13314,8786
0.13347,8865
0.1338,9448
0.13414,9379
0.13447,8293
0.1348,8361
0.13514,7825
0.13547,7776
0.1358,7944
0.13614,6967
0.13647,6491
0.1368,6840
0.13714,6934
0.13747,7158
0.1378,6406
0.13814,6036
0.13847,5662
0.1388,6622
0.13914,6852
0.13947,6274
0.1398,6148
0.14014,5838
0.14047,6244
0.1408,7058
0.14114,5532
0.14147,6635
0.1418,5956
0.14214,6286
0.14247,6784
0.1428,5524
0.14314,6368
0.14347,6020
0.1438,7050
0.14414,6443
0.14447,5393
0.1448,6105
0.14514,5693
0.14547,6474
0.1458,6029
0.14614,5455
0.14647,5170
0.1468,5630
0.14714,5594
0.14747,5778
0.1478,6156
0.14814,6294
0.14847,6173
0.1488,5690
0.14914,6080
0.14947,5885
0.1498,5759
0.15014,5739
0.15047,6274
0.1508,6427
0.15114,6402
0.15147,6168
0.1518,6023
0.15214,5980
0.15247,5852
0.1528,6107
0.15314,6727
0.15347,5928
0.1538,6151
0.15414,5882
0.15447,6061
0.1548,6563
0.15514,6681
0.15547,6295
0.1558,6684
0.15614,7637
0.15647,8574
0.1568,9528
0.15714,11913
0.15747,13380
0.1578,15115
0.15814,16037
0.15847,16452
0.1588,16937
0.15914,16348
0.15947,15656
0.1598,15674
0.16014,13544
0.16047,11809
0.1608,11505
0.16114,10435
0.16147,9952
0.1618,8695
0.16214,7992
0.16247,7660
0.1628,7089
0.16314,7541
0.16347,7177
0.1638,7023
0.16414,6384
0.16447,6246
0.1648,7216
0.16514,6646
0.16547,6044
0.1658,5978
0.16614,6066
0.16647,6775
0.1668,6567
0.16714,5483
0.16747,5691
0.1678,5477
0.16814,5451
0.16847,5388
0.1688,5971
0.16914,6027
0.16947,6134
0.1698,5655
0.17014,5203
0.17047,5669
0.1708,5578
0.17114,5425
0.17147,5463
0.1718,5913
0.17214,6360
0.17247,6420
0.1728,5870
0.17314,6153
0.17347,6638
0.1738,6365
0.17414,7408
0.17447,7203
0.1748,7186
0.17514,6560
0.17547,7309
0.1758,6839
0.17614,6930
0.17647,6354
0.1768,6200
0.17714,6405
0.17747,6617
0.1778,5858
0.17814,6009
0.17847,5471
0.1788,5636
0.17914,6558
0.17947,5242
0.1798,5297
0.18014,5419
0.18047,5140
0.1808,6511
0.18114,5794
0.18147,5410
0.1818,5233
0.18214,5338
0.18247,5933
0.1828,5509
0.18314,5201
0.18347,5165
0.1838,5371
0.18414,6007
0.18447,5588
0.1848,5218
0.18514,4957
0.18547,5012
0.1858,5528
0.18614,5748
0.18647,5464
0.1868,5243
0.18714,4960
0.18747,5228
0.1878,5548
0.18814,5280
0.18847,5149
0.1888,5602
0.18914,5900
0.18947,5704
0.1898,4865
0.19014,4962
0.19047,4997
0.1908,5095
0.19114,5568
0.19147,5877
0.1918,5410
0.19214,4990
0.19247,5333
0.1928,5307
0.19314,5171
0.19347,4736
0.1938,5590
0.19414,5854
0.19447,5087
0.1948,4898
0.19514,5213
0.19547,5216
0.1958,6010
0.19614,5721
0.19647,5505
0.1968,4752
0.19714,4620
0.19747,4529
0.1978,4738
0.19814,5538
0.19847,5655
0.1988,4918
0.19914,5257
0.19947,4975
0.1998,5398
0.20014,5558
0.20047,5067
0.2008,5025
0.20114,4990
0.20147,5441
0.2018,5496
0.20214,4780
0.20247,4950
0.2028,4880
0.20314,5762
0.20347,5847
0.2038,4653
0.20414,5441
0.20447,4943
0.2048,4778
0.20514,5465
0.20547,5528
0.2058,5314
0.20614,4720
0.20647,4740
0.2068,5040
0.20714,5117
0.20747,5014
0.2078,4784
0.20814,4890
0.20847,5568
0.2088,5135
0.20914,5141
0.20947,5151
0.2098,4819
0.21014,5832
0.21047,5467
0.2108,4894
0.21114,4905
0.21147,4648
0.2118,4693
0.21214,5012
0.21247,5037
0.2128,5062
0.21314,5571
0.21347,5687
0.2138,4701
0.21414,5107
0.21447,5107
0.2148,5066
0.21514,5807
0.21547,5361
0.2158,4686
0.21614,5143
0.21647,4481
0.2168,4934
0.21714,5149
0.21747,5727
0.2178,5375
0.21814,4664
0.21847,4793
0.2188,4622
0.21914,5212
0.21947,5630
0.2198,4559
0.22014,4904
0.22047,4876
0.2208,5254
0.22114,5604
0.22147,4421
0.2218,4886
0.22214,4927
0.22247,5613
0.2228,5548
0.22314,4739
0.22347,4897
0.2238,4928
0.22414,5101
0.22447,5004
0.2248,5300
0.22514,5643
0.22547,4951
0.2258,4872
0.22614,4904
0.22647,5013
0.2268,4960
0.22714,4952
0.22747,5302
0.2278,5491
0.22814,5132
0.22847,4702
0.2288,4701
0.22914,4470
0.22947,4723
0.2298,5466
0.23014,5413
0.23047,5068
0.2308,4768
0.23114,5113
0.23147,5443
0.2318,5439
0.23214,5177
0.23247,5017
0.2328,4814
0.23314,4350
0.23347,5033
0.2338,4595
0.23414,5161
0.23447,5142
0.2348,5186
0.23514,5079
0.23547,4335
0.2358,4885
0.23614,4843
0.23647,4997
0.2368,5636
0.23714,4642
0.23747,4931
0.2378,5046
0.23814,5083
0.23847,5892
0.2388,5412
0.23914,5674
0.23947,6800
0.2398,9145
0.24014,12210
0.24047,14915
0.2408,18184
0.24114,21218
0.24147,22401
0.2418,23486
0.24214,21515
0.24247,19578
0.2428,16157
0.24314,14019
0.24347,12220
0.2438,10549
0.24414,7765
0.24447,7625
0.2448,6812
0.24514,5891
0.24547,5866
0.2458,5615
0.24614,5669
0.24647,5796
0.2468,5718
0.24714,5327
0.24747,4606
0.2478,5073
0.24814,4678
0.24847,4421
0.2488,4980
0.24914,5428
0.24947,5450
0.2498,4760
0.25014,4791
0.25047,5005
0.2508,4551
0.25114,5342
0.25147,5462
0.2518,5031
0.25214,4707
0.25247,4860
0.2528,4442
0.25314,4363
0.25347,4476
0.2538,4881
0.25414,5112
0.25447,5095
0.2548,4881
0.25514,4777
0.25547,4501
0.2558,4571
0.25614,5169
0.25647,4543
0.2568,4808
0.25714,4782
0.25747,4873
0.2578,5218
0.25814,4530
0.25847,4768
0.2588,4558
0.25914,4835
0.25947,5117
0.2598,4482
0.26014,4561
0.26047,4782
0.2608,4691
0.26114,5494
0.26147,4364
0.2618,4971
0.26214,4912
0.26247,4734
0.2628,5305
0.26314,5221
0.26347,4838
0.2638,4882
0.26414,4863
0.26447,4974
0.2648,4968
0.26514,4534
0.26547,4388
0.2658,4677
0.26614,4800
0.26647,5400
0.2668,4695
0.26714,4707
0.26747,4503
0.2678,4618
0.26814,5103
0.26847,5022
0.2688,4835
0.26914,4386
0.26947,4766
0.2698,4818
0.27014,4515
0.27047,4777
0.2708,4764
0.27114,5047
0.27147,5355
0.2718,5347
0.27214,5667
0.27247,5968
0.2728,6676
0.27314,6912
0.27347,6586
0.2738,5999
0.27414,5849
0.27447,6111
0.2748,6008
0.27514,6217
0.27547,6290
0.2758,5096
0.27614,5570
0.27647,5341
0.2768,5240
0.27714,5904
0.27747,5167
0.2778,5251
0.27814,5611
0.27847,5624
0.2788,5957
0.27914,5964
0.27947,5629
0.2798,5416
0.28014,5122
0.28047,5958
0.2808,4974
0.28114,5167
0.28147,5375
0.2818,4905
0.28214,5948
0.28247,5543
0.2828,5138
0.28314,4941
0.28347,5247
0.2838,5338
0.28414,4890
0.28447,4870
0.2848,4720
0.28514,4902
0.28547,5497
0.2858,5589
0.28614,4906
0.28647,5200
0.2868,4859
0.28714,5460
0.28747,5406
0.2878,4609
0.28814,4637
0.28847,4821
0.2888,4911
0.28914,5004
0.28947,5114
0.2898,5310
0.29014,5721
0.29047,5760
0.2908,5406
0.29114,5598
0.29147,6220
0.2918,6286
0.29214,6392
0.29247,6270
0.2928,5616
0.29314,5609
0.29347,5682
0.2938,4932
0.29414,5196
0.29447,5642
0.2948,5697
0.29514,4764
0.29547,5121
0.2958,4950
0.29614,5310
0.29647,5400
0.2968,4396
0.29714,4955
0.29747,4857
0.2978,4922
0.29814,5918
0.29847,4587
0.2988,4879
0.29914,5776
0.29947,6244
0.2998,6817
0.30014,7690
0.30047,10846
0.3008,16299
0.30114,22495
0.30147,30018
0.3018,34434
0.30214,35593
0.30247,33158
0.3028,27550
0.30314,23122
0.30347,18961
0.3038,13940
0.30414,9979
0.30447,7963
0.3048,7376
0.30514,5618
0.30547,5482
0.3058,5232
0.30614,5600
0.30647,5308
0.3068,5239
0.30714,4990
0.30747,4805
0.3078,5070
0.30814,4840
0.30847,4798
0.3088,4748
0.30914,4627
0.30947,4803
0.3098,5234
0.31014,4963
0.31047,4472
0.3108,4555
0.31114,4663
0.31147,4675
0.3118,4917
0.31214,4928
0.31247,4843
0.3128,4767
0.31314,5053
0.31347,4871
0.3138,5182
0.31414,4876
0.31447,4406
0.3148,4865
0.31514,4688
0.31547,4969
0.3158,4894
0.31614,4554
0.31647,4450
0.3168,4856
0.31714,4835
0.31747,5350
0.3178,4726
0.31814,4847
0.31847,4458
0.3188,4954
0.31914,5317
0.31947,4710
0.3198,4750
0.32014,4678
0.32047,4386
0.3208,4368
0.32114,4834
0.32147,4726
0.3218,4707
0.32214,4508
0.32247,4321
0.3228,4266
0.32314,4870
0.32347,4771
0.3238,4879
0.32414,4190
0.32447,4630
0.3248,4595
0.32514,4709
0.32547,4418
0.3258,4387
0.32614,4512
0.32647,4759
0.3268,4984
0.32714,4492
0.32747,4302
0.3278,3969
0.32814,4380
0.32847,4494
0.3288,5106
0.32914,4720
0.32947,4502
0.3298,4296
0.33014,4110
0.33047,4312
0.3308,4384
0.33114,5065
0.33147,5363
0.3318,4553
0.33214,4555
0.33247,4863
0.3328,4799
0.33314,5147
0.33347,4768
0.3338,4511
0.33414,4410
0.33447,4551
0.3348,4899
0.33514,4438
0.33547,4409
0.3358,4339
0.33614,4447
0.33647,4619
0.3368,4699
0.33714,4262
0.33747,4341
0.3378,4417
0.33814,4768
0.33847,4649
0.3388,4640
0.33914,4449
0.33947,4360
0.3398,4231
0.34014,4135
0.34047,4772
0.3408,5033
0.34114,4265
0.34147,4635
0.3418,4152
0.34214,4991
0.34247,4635
0.3428,4436
0.34314,4392
0.34347,4503
0.3438,4390
0.34414,4717
0.34447,4522
0.3448,3996
0.34514,4517
0.34547,4509
0.3458,4880
0.34614,4871
0.34647,4341
0.3468,4638
0.34714,4510
0.34747,5074
0.3478,5105
0.34814,4999
0.34847,5574
0.3488,6429
0.34914,9986
0.34947,15347
0.3498,23561
0.35014,32684
0.35047,40560
0.3508,45704
0.35114,45426
0.35147,38394
0.3518,32007
0.35214,24381
0.35247,17594
0.3528,12864
0.35314,8791
0.35347,7052
0.3538,5888
0.35414,5815
0.35447,5729
0.3548,4920
0.35514,5026
0.35547,4869
0.3558,5019
0.35614,4838
0.35647,4315
0.3568,4745
0.35714,4585
0.35747,4877
0.3578,4893
0.35814,4415
0.35847,4372
0.3588,4280
0.35914,4618
0.35947,4387
0.3598,4985
0.36014,4988
0.36047,4487
0.3608,4947
0.36114,4842
0.36147,5052
0.3618,5543
0.36214,5962
0.36247,6389
0.3628,6853
0.36314,7448
0.36347,8276
0.3638,8086
0.36414,6978
0.36447,7225
0.3648,6704
0.36514,6570
0.36547,5274
0.3658,5107
0.36614,4678
0.36647,5283
0.3668,5034
0.36714,4519
0.36747,4458
0.3678,4589
0.36814,4812
0.36847,4901
0.3688,4363
0.36914,4270
0.36947,4225
0.3698,4370
0.37014,5012
0.37047,4050
0.3708,4572
0.37114,4579
0.37147,4310
0.3718,4890
0.37214,4044
0.37247,4358
0.3728,4535
0.37314,4217
0.37347,4715
0.3738,4088
0.37414,4007
0.37447,4531
0.3748,4271
0.37514,4663
0.37547,4190
0.3758,4301
0.37614,4623
0.37647,4937
0.3768,4704
0.37714,4141
0.37747,3944
0.3778,4248
0.37814,4693
0.37847,4412
0.3788,4639
0.37914,4116
0.37947,4610
0.3798,4274
0.38014,4559
0.38047,4264
0.3808,3989
0.38114,4469
0.38147,4465
0.3818,5288
0.38214,4621
0.38247,4131
0.3828,4157
0.38314,3859
0.38347,4038
0.3838,3990
0.38414,4591
0.38447,4478
0.3848,4071
0.38514,4284
0.38547,3878
0.3858,4590
0.38614,4697
0.38647,4401
0.3868,4331
0.38714,3992
0.38747,4005
0.3878,4004
0.38814,4143
0.38847,4522
0.3888,4678
0.38914,4830
0.38947,4262
0.3898,4267
0.39014,4117
0.39047,4175
0.3908,4799
0.39114,5034
0.39147,4831
0.3918,5364
0.39214,7562
0.39247,11087
0.3928,17679
0.39314,24869
0.39347,33467
0.3938,41785
0.39414,47706
0.39447,50001
0.3948,48193
0.39514,42211
0.39547,32847
0.3958,25098
0.39614,18488
0.39647,12755
0.3968,9879
0.39714,7565
0.39747,6731
0.3978,6223
0.39814,5169
0.39847,4765
0.3988,4501
0.39914,4627
0.39947,4784
0.3998,4839
0.40014,4459
0.40047,4592
0.4008,4744
0.40114,5217
0.40147,4233
0.4018,3849
0.40214,4063
0.40247,4533
0.4028,4265
0.40314,5170
0.40347,4449
0.4038,4201
0.40414,4064
0.40447,4166
0.4048,4530
0.40514,4351
0.40547,4926
0.4058,4929
0.40614,4554
0.40647,4312
0.4068,4198
0.40714,4506
0.40747,4181
0.4078,4842
0.40814,5184
0.40847,4548
0.4088,4557
0.40914,4335
0.40947,4095
0.4098,4622
0.41014,5033
0.41047,4598
0.4108,4366
0.41114,4569
0.41147,4215
0.4118,4542
0.41214,4839
0.41247,4143
0.4128,4575
0.41314,4548
0.41347,4984
0.4138,5016
0.41414,4245
0.41447,4166
0.4148,4426
0.41514,4524
0.41547,4902
0.4158,3864
0.41614,4520
0.41647,4048
0.4168,4236
0.41714,4451
0.41747,5307
0.4178,4674
0.41814,4032
0.41847,4279
0.4188,4600
0.41914,4975
0.41947,4449
0.4198,4236
0.42014,4715
0.42047,5662
0.4208,4648
0.42114,5447
0.42147,5272
0.4218,5248
0.42214,6570
0.42247,6346
0.4228,5695
0.42314,5500
0.42347,5671
0.4238,5846
0.42414,6243
0.42447,5712
0.4248,5677
0.42514,5833
0.42547,6499
0.4258,5817
0.42614,5598
0.42647,6372
0.4268,6061
0.42714,6684
0.42747,5464
0.4278,5834
0.42814,5563
0.42847,5559
0.4288,5858
0.42914,6418
0.42947,6743
0.4298,6688
0.43014,6159
0.43047,6610
0.4308,6997
0.43114,7741
0.43147,8267
0.4318,7817
0.43214,7794
0.43247,9228
0.4328,11283
0.43314,14218
0.43347,18141
0.4338,24039
0.43414,31956
0.43447,41348
0.4348,50091
0.43514,55582
0.43547,57063
0.4358,53410
0.43614,45949
0.43647,36783
0.4368,27883
0.43714,19749
0.43747,13984
0.4378,10371
0.43814,8326
0.43847,6525
0.4388,5869
0.43914,5402
0.43947,5814
0.4398,5185
0.44014,4628
0.44047,4495
0.4408,4360
0.44114,4991
0.44147,5214
0.4418,4734
0.44214,4446
0.44247,4541
0.4428,4628
0.44314,4340
0.44347,4706
0.4438,5337
0.44414,5261
0.44447,4582
0.4448,4252
0.44514,3885
0.44547,4252
0.4458,4041
0.44614,4420
0.44647,4362
0.4468,4702
0.44714,4908
0.44747,4504
0.4478,4449
0.44814,4628
0.44847,4406
0.4488,5067
0.44914,4778
0.44947,4929
0.4498,4897
0.45014,4755
0.45047,5021
0.4508,4231
0.45114,4756
0.45147,4599
0.4518,4569
0.45214,5043
0.45247,4616
0.4528,4738
0.45314,4393
0.45347,4884
0.4538,4991
0.45414,4576
0.45447,4126
0.4548,4331
0.45514,4178
0.45547,4466
0.4558,4360
0.45614,4759
0.45647,4451
0.4568,4745
0.45714,4480
0.45747,4225
0.4578,4469
0.45814,4426
0.45847,4589
0.4588,4926
0.45914,4876
0.45947,4383
0.4598,4668
0.46014,4610
0.46047,4429
0.4608,4764
0.46114,5255
0.46147,4980
0.4618,4362
0.46214,4451
0.46247,4481
0.4628,4841
0.46314,5139
0.46347,4643
0.4638,4225
0.46414,4366
0.46447,4278
0.4648,3993
0.46514,4481
0.46547,4384
0.4658,4821
0.46614,4954
0.46647,4527
0.4668,4128
0.46714,4232
0.46747,4285
0.4678,5016
0.46814,5053
0.46847,4564
0.4688,4367
0.46914,4781
0.46947,5397
0.4698,5588
0.47014,4757
0.47047,4850
0.4708,5319
0.47114,6689
0.47147,9426
0.4718,11289
0.47214,16653
0.47247,23357
0.4728,35418
0.47314,48990
0.47347,58643
0.4738,66734
0.47414,69470
0.47447,64855
0.4748,56345
0.47514,44905
0.47547,32219
0.4758,21742
0.47614,14638
0.47647,10252
0.4768,7229
0.47714,6243
0.47747,5675
0.4778,5546
0.47814,5832
0.47847,4989
0.4788,4939
0.47914,4754
0.47947,4454
0.4798,4902
0.48014,5286
0.48047,4667
0.4808,4165
0.48114,4015
0.48147,4258
0.4818,4186
0.48214,4259
0.48247,4601
0.4828,5190
0.48314,4957
0.48347,4225
0.4838,4444
0.48414,4336
0.48447,4319
0.4848,4831
0.48514,4967
0.48547,4443
0.4858,4228
0.48614,4156
0.48647,4227
0.4868,4602
0.48714,5006
0.48747,4204
0.4878,4375
0.48814,3906
0.48847,4163
0.4888,5144
0.48914,4814
0.48947,3911
0.4898,4149
0.49014,4130
0.49047,4629
0.4908,4874
0.49114,4175
0.49147,4900
0.4918,5519
0.49214,6759
0.49247,7742
0.4928,7282
0.49314,7873
0.49347,8190
0.4938,8481
0.49414,8643
0.49447,8534
0.4948,7913
0.49514,6594
0.49547,6196
0.4958,6259
0.49614,5953
0.49647,5220
0.4968,5410
0.49714,5233
0.49747,5131
0.4978,4586
0.49814,4222
0.49847,4064
0.4988,4408
0.49914,4252
0.49947,5110
0.4998,4871
0.50014,4499
0.50047,4088
0.5008,4000
0.50114,4170
0.50147,3881
0.5018,4119
0.50214,4547
0.50247,5173
0.5028,4237
0.50314,4230
0.50347,4296
0.5038,4408
0.50414,5104
0.50447,4322
0.5048,4127
0.50514,3673
0.50547,4045
0.5058,3993
0.50614,4808
0.50647,4886
0.5068,4039
0.50714,4283
0.50747,4678
0.5078,4695
0.50814,6245
0.50847,7304
0.5088,9304
0.50914,13085
0.50947,18990
0.5098,29855
0.51014,41240
0.51047,54618
0.5108,67620
0.51114,73675
0.51147,76016
0.5118,70487
0.51214,60517
0.51247,46910
0.5128,32314
0.51314,23450
0.51347,16428
0.5138,11843
0.51414,7648
0.51447,6696
0.5148,5974
0.51514,5200
0.51547,4816
0.5158,4328
0.51614,4782
0.51647,5070
0.5168,4642
0.51714,4634
0.51747,4460
0.5178,4390
0.51814,4867
0.51847,4946
0.5188,4802
0.51914,4367
0.51947,4053
0.5198,4021
0.52014,3803
0.52047,4253
0.5208,5007
0.52114,4757
0.52147,4458
0.5218,3988
0.52214,4396
0.52247,4619
0.5228,4625
0.52314,5420
0.52347,4694
0.5238,4332
0.52414,4519
0.52447,3996
0.5248,3966
0.52514,3979
0.52547,4346
0.5258,4904
0.52614,4402
0.52647,4243
0.5268,4180
0.52714,4616
0.52747,4560
0.5278,4579
0.52814,4119
0.52847,4093
0.5288,4058
0.52914,5687
0.52947,4655
0.5298,4481
0.53014,4344
0.53047,4093
0.5308,4494
0.53114,4361
0.53147,4142
0.5318,4092
0.53214,4192
0.53247,5017
0.5328,4561
0.53314,4138
0.53347,4341
0.5338,3983
0.53414,3952
0.53447,4475
0.5348,4517
0.53514,4518
0.53547,4221
0.5358,3885
0.53614,4584
0.53647,4325
0.5368,3935
0.53714,4495
0.53747,4700
0.5378,4362
0.53814,4056
0.53847,4076
0.5388,3823
0.53914,3816
0.53947,3955
0.5398,4097
0.54014,3900
0.54047,4528
0.5408,4436
0.54114,4157
0.54147,3974
0.5418,3843
0.54214,4076
0.54247,4071
0.5428,4855
0.54314,5022
0.54347,5350
0.5438,6067
0.54414,8702
0.54447,12843
0.5448,18561
0.54514,27452
0.54547,40198
0.5458,55388
0.54614,69694
0.54647,81491
0.5468,85248
0.54714,82494
0.54747,70518
0.5478,57082
0.54814,41368
0.54847,29248
0.5488,19878
0.54914,12409
0.54947,9305
0.5498,7538
0.55014,7125
0.55047,5964
0.5508,5528
0.55114,5535
0.55147,5429
0.5518,5918
0.55214,6195
0.55247,5993
0.5528,5349
0.55314,4905
0.55347,4495
0.5538,4079
0.55414,4484
0.55447,4527
0.5548,4539
0.55514,4405
0.55547,4087
0.5558,3730
0.55614,4179
0.55647,4132
0.5568,3860
0.55714,4238
0.55747,4281
0.5578,4556
0.55814,4249
0.55847,3958
0.5588,3796
0.55914,3780
0.55947,3951
0.5598,4158
0.56014,4535
0.56047,4111
0.5608,4068
0.56114,4103
0.56147,3887
0.5618,4331
0.56214,4268
0.56247,4408
0.5628,4150
0.56314,4017
0.56347,4014
0.5638,4329
0.56414,4331
0.56447,4333
0.5648,4032
0.56514,3529
0.56547,3919
0.5658,4192
0.56614,4509
0.56647,4285
0.5668,4002
0.56714,3984
0.56747,4040
0.5678,4211
0.56814,4364
0.56847,4102
0.5688,3773
0.56914,4170
0.56947,4422
0.5698,4286
0.57014,4233
0.57047,3914
0.5708,3456
0.57114,3609
0.57147,4176
0.5718,4400
0.57214,3854
0.57247,3886
0.5728,4244
0.57314,3901
0.57347,4562
0.5738,4390
0.57414,3905
0.57447,4064
0.5748,4152
0.57514,4423
0.57547,4206
0.5758,3961
0.57614,3875
0.57647,4108
0.5768,4458
0.57714,4803
0.57747,5095
0.5778,6193
0.57814,7744
0.57847,12537
0.5788,18256
0.57914,27510
0.57947,39455
0.5798,56094
0.58014,72507
0.58047,84424
0.5808,91913
0.58114,90125
0.58147,82244
