Deltat;T;DeltaT;pinj;pdet
0.05;369.246;14.76;265.61915;202.90107
0.04;369.246;14.514;265.61915;202.90107
0.05;369.123;14.514;265.61666;202.90683
0.05;369.123;14.391;265.61666;202.90683
0.05;369.123;14.145;265.61666;202.90683
0.04;369.123;13.776;265.61666;202.90683
0.05;369.123;13.653;265.61666;202.90683
0.04;369;13.53;265.61417;202.91259
0.05;369.123;13.284;265.61666;202.90683
0.05;369.123;13.284;265.61666;202.90683
0.04;369.123;13.161;265.61666;202.90683
0.05;369.123;13.161;265.61666;202.90683
0.05;369.123;12.915;265.61666;202.90683
0.04;369.123;12.792;265.61666;202.90683
0.05;369.123;12.546;265.61666;202.90683
0.04;369.123;12.3;265.61666;202.90683
0.05;369.123;12.177;265.61666;202.90683
0.05;369.123;11.931;265.61666;202.90683
0.04;369.123;11.685;265.61666;202.90683
0.05;369.123;11.562;265.61666;202.90683
0.05;369.246;11.316;265.61915;202.90107
0.04;369.123;11.193;265.61666;202.90683
0.05;369.123;11.07;265.61666;202.90683
0.05;369.246;10.824;265.61915;202.90107
0.04;369.246;10.578;265.61915;202.90107
0.05;369.246;10.578;265.61915;202.90107
0.04;369.123;10.578;265.61666;202.90683
0.05;369;10.578;265.61417;202.91259
0.05;369;10.455;265.61417;202.91259
0.04;369;10.332;265.61417;202.91259
0.05;369.123;10.086;265.61666;202.90683
0.04;369.123;9.963;265.61666;202.90683
0.05;369.123;9.963;265.61666;202.90683
0.05;369.246;9.717;265.61915;202.90107
0.04;369.246;9.594;265.61915;202.90107
0.05;369.369;9.225;265.62164;202.89531
0.05;369.246;9.348;265.61915;202.90107
0.04;369.123;9.348;265.61666;202.90683
0.05;369.123;9.225;265.61666;202.90683
0.05;369.123;9.102;265.61666;202.90683
0.04;369.123;9.102;265.61666;202.90683
0.05;369.123;8.979;265.61666;202.90683
0.05;369.123;8.856;265.61666;202.90683
0.04;369.123;8.856;265.61666;202.90683
0.05;369.246;8.733;265.61915;202.90107
0.05;369.246;8.61;265.61915;202.90107
0.04;369.123;8.61;265.61666;202.90683
0.05;369.123;8.487;265.61666;202.90683
0.04;369.123;8.364;265.61666;202.90683
0.05;369.123;8.364;265.61666;202.90683
0.05;369.123;8.241;265.61666;202.90683
0.04;369.123;8.118;265.61666;202.90683
0.05;369.123;7.995;265.61666;202.90683
0.05;369;7.995;265.61417;202.91259
0.04;369;7.749;265.61417;202.91259
0.05;369;7.626;265.61417;202.91259
0.05;369;7.38;265.61417;202.91259
0.04;369;7.257;265.61417;202.91259
0.05;369;7.011;265.61417;202.91259
0.04;369;6.888;265.61417;202.91259
0.05;369;6.765;265.61417;202.91259
0.05;369;6.519;265.61417;202.91259
0.04;369;6.396;265.61417;202.91259
0.05;369;6.273;265.61417;202.91259
0.04;369.123;5.904;265.61666;202.90683
0.05;369.123;5.781;265.61666;202.90683
0.05;369.123;5.535;265.61666;202.90683
0.04;369.123;5.412;265.61666;202.90683
0.05;369.123;5.289;265.61666;202.90683
0.05;369.123;5.166;265.61666;202.90683
0.04;369;5.166;265.61417;202.91259
0.05;369;5.043;265.61417;202.91259
0.04;368.877;4.92;265.61168;202.91835
0.05;368.877;4.797;265.61168;202.91835
0.05;368.877;4.674;265.61168;202.91835
0.04;368.877;4.674;265.61168;202.91835
0.05;369;4.551;265.61417;202.91259
0.05;369.123;4.428;265.61666;202.90683
0.04;369.246;4.305;265.61915;202.90107
0.05;369.246;4.305;265.61915;202.90107
0.05;369.246;4.182;265.61915;202.90107
0.04;369.246;4.059;265.61915;202.90107
0.05;369.246;3.936;265.61915;202.90107
0.04;369.123;3.813;265.61666;202.90683
0.05;369.123;3.69;265.61666;202.90683
0.05;369;3.69;265.61417;202.91259
0.04;369;3.567;265.61417;202.91259
0.05;369;3.444;265.61417;202.91259
0.05;369;3.444;265.61417;202.91259
0.04;369;3.444;265.61417;202.91259
0.05;369;3.321;265.61417;202.91259
0.04;369;3.198;265.61417;202.91259
0.05;369;3.198;265.61417;202.91259
0.05;369;3.075;265.61417;202.91259
0.04;369;3.075;265.61417;202.91259
0.05;369;2.952;265.61417;202.91259
0.04;369;2.952;265.61417;202.91259
0.05;368.877;3.075;265.61168;202.91835
0.05;369;2.829;265.61417;202.91259
0.04;368.877;3.075;265.61168;202.91835
0.05;369;2.829;265.61417;202.91259
0.05;369;2.829;265.61417;202.91259
0.04;369.123;2.583;265.61666;202.90683
0.05;369.123;2.46;265.61666;202.90683
0.05;369.123;2.337;265.61666;202.90683
0.04;369;2.337;265.61417;202.91259
0.05;369;2.337;265.61417;202.91259
0.04;369;2.214;265.61417;202.91259
0.05;369;2.091;265.61417;202.91259
0.05;369;2.214;265.61417;202.91259
0.04;369;2.091;265.61417;202.91259
0.05;369.123;1.968;265.61666;202.90683
0.05;369.246;1.722;265.61915;202.90107
0.04;369.246;1.722;265.61915;202.90107
0.05;369.246;1.599;265.61915;202.90107
0.04;369.246;1.353;265.61915;202.90107
0.05;369.123;1.353;265.61666;202.90683
0.05;369;1.476;265.61417;202.91259
0.04;369;1.476;265.61417;202.91259
0.05;368.877;1.476;265.61168;202.91835
0.05;368.877;1.476;265.61168;202.91835
0.04;369;1.353;265.61417;202.91259
0.05;369;1.353;265.61417;202.91259
0.04;369;1.23;265.61417;202.91259
0.05;369;1.353;265.61417;202.91259
0.05;369;1.23;265.61417;202.91259
0.04;369;1.353;265.61417;202.91259
0.05;368.877;1.476;265.61168;202.91835
0.04;369;1.23;265.61417;202.91259
0.05;369;1.23;265.61417;202.91259
0.05;369;1.23;265.61417;202.91259
0.04;369;1.23;265.61417;202.91259
0.05;369;1.23;265.61417;202.91259
0.05;369;1.23;265.61417;202.91259
0.04;369;1.23;265.61417;202.91259
0.05;369.123;1.107;265.61666;202.90683
0.05;369.123;0.984;265.61666;202.90683
0.04;369.123;0.984;265.61666;202.90683
0.05;369.123;0.861;265.61666;202.90683
0.04;369;0.984;265.61417;202.91259
0.05;369;0.984;265.61417;202.91259
0.05;369;0.984;265.61417;202.91259
0.04;369;0.984;265.61417;202.91259
0.05;369;1.107;265.61417;202.91259
0.05;369.123;0.984;265.61666;202.90683
0.04;369.123;0.984;265.61666;202.90683
0.05;369.123;0.984;265.61666;202.90683
0.04;369.123;0.861;265.61666;202.90683
0.05;369.123;0.738;265.61666;202.90683
0.05;369;0.615;265.61417;202.91259
0.04;369;0.615;265.61417;202.91259
0.05;369;0.615;265.61417;202.91259
0.05;368.877;0.615;265.61168;202.91835
0.04;368.877;0.615;265.61168;202.91835
0.05;368.877;0.615;265.61168;202.91835
0.04;368.877;0.615;265.61168;202.91835
0.05;368.877;0.615;265.61168;202.91835
0.05;369;0.492;265.61417;202.91259
0.04;369;0.369;265.61417;202.91259
0.05;369;0.369;265.61417;202.91259
0.05;369;0.369;265.61417;202.91259
0.04;369;0.246;265.61417;202.91259
0.05;369.123;0.246;265.61666;202.90683
0.04;369.123;0.246;265.61666;202.90683
0.05;369.123;0.123;265.61666;202.90683
0.05;369.123;0;265.61666;202.90683
0.04;369.246;-0.246;265.61915;202.90107
0.05;369.123;-0.123;265.61666;202.90683
0.05;369.123;-0.246;265.61666;202.90683
0.05;369.123;-0.492;265.61666;202.90683
0.04;369;-0.492;265.61417;202.91259
0.05;368.877;-0.492;265.61168;202.91835
0.04;368.754;-0.492;265.60919;202.92412
0.05;368.754;-0.615;265.60919;202.92412
0.05;368.754;-0.615;265.60919;202.92412
0.04;368.754;-0.615;265.60919;202.92412
0.05;368.877;-0.615;265.61168;202.91835
0.05;369;-0.738;265.61417;202.91259
0.04;369;-0.615;265.61417;202.91259
0.05;369.123;-0.615;265.61666;202.90683
0.04;369.123;-0.615;265.61666;202.90683
0.05;369.123;-0.738;265.61666;202.90683
0.05;369;-0.615;265.61417;202.91259
0.04;369;-0.615;265.61417;202.91259
0.05;369;-0.615;265.61417;202.91259
0.05;369;-0.615;265.61417;202.91259
0.04;369.123;-0.738;265.61666;202.90683
0.05;369;-0.615;265.61417;202.91259
0.04;369;-0.615;265.61417;202.91259
0.05;368.877;-0.615;265.61168;202.91835
0.05;369;-0.738;265.61417;202.91259
0.04;368.877;-0.615;265.61168;202.91835
0.05;368.877;-0.615;265.61168;202.91835
0.05;369;-0.738;265.61417;202.91259
0.04;369;-0.738;265.61417;202.91259
0.05;369;-0.738;265.61417;202.91259
0.04;369;-0.738;265.61417;202.91259
0.05;369;-0.738;265.61417;202.91259
0.05;369.123;-0.861;265.61666;202.90683
0.04;369.123;-0.861;265.61666;202.90683
0.05;369.123;-0.861;265.61666;202.90683
0.05;369.123;-0.861;265.61666;202.90683
0.04;369.123;-1.107;265.61666;202.90683
0.05;369.123;-1.23;265.61666;202.90683
0.04;369;-1.107;265.61417;202.91259
0.05;368.877;-1.107;265.61168;202.91835
0.05;368.877;-1.107;265.61168;202.91835
0.05;368.877;-1.23;265.61168;202.91835
0.04;368.877;-1.23;265.61168;202.91835
0.05;369;-1.353;265.61417;202.91259
0.05;369;-1.23;265.61417;202.91259
0.04;369;-1.23;265.61417;202.91259
0.05;369;-1.353;265.61417;202.91259
0.04;369;-1.353;265.61417;202.91259
0.05;368.877;-1.23;265.61168;202.91835
0.05;368.877;-1.23;265.61168;202.91835
0.04;368.877;-1.23;265.61168;202.91835
0.05;368.877;-1.107;265.61168;202.91835
0.05;369;-1.107;265.61417;202.91259
0.04;368.877;-1.353;265.61168;202.91835
0.05;368.262;-1.353;265.59923;202.94718
0.04;365.31;-2.214;265.53937;203.08595
0.05;361.989;-2.583;265.47182;203.2429
0.04;358.914;-5.658;265.40905;203.38908
0.05;355.839;-9.963;265.34604;203.53611
0.05;352.641;-13.53;265.28022;203.68999
0.04;348.951;-14.022;265.20388;203.86881
0.05;345.63;-17.958;265.13477;204.03099
0.04;342.186;-23.124;265.06266;204.20047
0.05;335.913;-24.846;264.93004;204.51277
0.05;332.838;-30.504;264.86438;204.66766
0.04;329.025;-32.964;264.7823;204.86144
0.05;325.212;-36.408;264.69944;205.05722
0.05;318.201;-36.777;264.54492;205.42268
0.04;311.313;-37.392;264.39008;205.7891
0.05;307.992;-41.328;264.31427;205.96852
0.04;304.302;-46.863;264.22909;206.17008
0.05;297.783;-46.617;264.07606;206.53205
0.05;294.585;-50.922;263.99973;206.71248
0.04;287.205;-50.43;263.82022;207.13638
0.05;283.023;-53.013;263.7163;207.38143
0.05;276.75;-52.89;263.55728;207.75587
0.04;272.322;-55.842;263.44263;208.02534
0.05;269.124;-59.532;263.35855;208.22269
0.04;261.867;-58.179;263.1636;208.67932
0.05;258.3;-61.377;263.06557;208.90839
0.05;254.61;-63.96;262.96258;209.14866
0.04;248.091;-61.5;262.77654;209.5816
0.05;244.155;-64.944;262.66161;209.84837
0.05;238.005;-62.73;262.47792;210.27357
0.04;234.438;-64.944;262.36902;210.52499
0.05;231.24;-65.067;262.26987;210.75347
0.04;225.705;-66.174;262.09478;211.15592
0.05;221.4;-65.559;261.95545;211.47522
0.05;217.71;-65.805;261.83379;211.75339
0.04;214.266;-65.928;261.71832;212.01681
0.05;210.453;-65.559;261.58828;212.31283
0.04;207.009;-65.928;261.4688;212.58421
0.05;203.565;-65.928;261.34735;212.85945
0.04;200.244;-65.805;261.22833;213.1286
0.05;196.923;-68.88;261.10743;213.40146
0.05;193.233;-65.559;260.97082;213.70906
0.04;189.42;-65.682;260.8271;214.03189
0.05;183.393;-63.099;260.59452;214.55269
0.05;180.195;-63.345;260.46836;214.83437
0.04;176.259;-60.147;260.3104;215.18622
0.05;175.89;-63.591;260.29544;215.21951
0.04;172.692;-63.468;260.16466;215.51009
0.05;169.248;-63.591;260.02156;215.82738
0.05;166.296;-61.008;259.89701;216.10297
0.04;163.221;-61.5;259.76539;216.39365
0.05;159.408;-58.179;259.59946;216.75928
0.05;158.67;-60.516;259.567;216.83071
0.04;155.349;-60.639;259.41948;217.15489
0.05;152.028;-57.687;259.26961;217.48355
0.04;149.076;-57.687;259.13439;217.7795
0.05;148.461;-57.441;259.10598;217.84162
0.04;145.386;-57.195;258.96267;218.15455
0.05;142.311;-57.318;258.81727;218.47148
0.05;139.113;-54.243;258.66378;218.80536
0.04;138.375;-54.12;258.62803;218.88303
0.05;135.546;-54.243;258.48982;219.18298
0.04;131.979;-51.168;258.31292;219.56616
0.05;131.364;-51.291;258.28212;219.63279
0.05;127.797;-50.922;258.1017;220.02258
0.04;127.182;-50.43;258.07029;220.09037
0.05;124.107;-48.216;257.91187;220.43183
0.05;123.738;-48.339;257.8927;220.4731
0.04;120.663;-45.879;257.73171;220.81939
0.05;120.048;-48.093;257.69924;220.88917
0.04;117.096;-45.633;257.54206;221.22654
0.05;116.112;-45.387;257.48918;221.3399
0.04;112.791;-42.435;257.30894;221.72583
0.05;112.422;-43.05;257.28874;221.76904
0.05;111.561;-43.05;257.24148;221.87009
0.04;108.486;-43.296;257.07114;222.23388
0.05;107.871;-42.804;257.03679;222.30718
0.04;105.042;-40.344;256.87748;222.64671
0.05;104.55;-40.344;256.84957;222.70615
0.04;101.721;-38.007;256.68782;223.05024
0.05;101.352;-38.499;256.66657;223.0954
0.05;100.614;-40.59;256.62396;223.18594
0.04;97.662;-37.638;256.45207;223.55077
0.05;97.416;-37.515;256.43764;223.58137
0.04;96.678;-36.9;256.39426;223.67334
0.05;93.603;-34.194;256.21192;224.05948
0.05;93.234;-34.44;256.18987;224.10614
0.04;92.496;-34.317;256.14566;224.19965
0.05;91.758;-34.071;256.10129;224.29345
0.04;90.774;-33.702;256.04192;224.41893
0.05;89.913;-33.21;255.98974;224.52913
0.04;86.961;-30.873;255.80932;224.90982
0.05;86.715;-31.119;255.79417;224.94174
0.05;85.977;-30.873;255.74864;225.0377
0.04;83.517;-28.905;255.59577;225.3596
0.05;83.271;-29.274;255.58039;225.39197
0.05;82.656;-28.905;255.54187;225.47301
0.04;82.041;-28.659;255.50324;225.55425
0.04;81.18;-28.167;255.44898;225.66831
0.05;77.982;-25.338;255.24561;226.09537
0.05;77.859;-25.83;255.23773;226.11191
0.04;77.613;-25.953;255.22195;226.145
0.05;77.121;-25.83;255.19036;226.21127
0.05;76.506;-25.584;255.15076;226.29429
0.04;75.891;-25.338;255.11106;226.37752
0.05;74.907;-24.969;255.04731;226.51109
0.04;74.292;-24.723;255.00733;226.59483
0.05;73.8;-24.231;254.97526;226.66197
0.04;73.185;-23.985;254.93508;226.74608
0.05;72.201;-23.001;254.87056;226.88107
0.05;71.463;-22.386;254.82199;226.98265
0.04;70.725;-22.14;254.77326;227.08453
0.05;70.11;-21.648;254.73253;227.16965
0.04;67.527;-19.311;254.56025;227.52938
0.05;67.527;-19.311;254.56025;227.52938
0.04;67.158;-19.188;254.53548;227.58107
0.05;66.912;-19.434;254.51894;227.61557
0.04;66.42;-19.188;254.48582;227.68466
0.05;66.051;-18.942;254.46092;227.73657
0.05;65.682;-18.696;254.43599;227.78855
0.04;65.067;-18.45;254.39435;227.87536
0.05;64.329;-17.712;254.34423;227.97979
0.05;63.837;-17.343;254.31073;228.04958
0.04;63.591;-17.343;254.29395;228.08452
0.04;62.976;-16.851;254.25192;228.17203
0.05;62.484;-16.605;254.21822;228.24218
0.05;62.115;-16.236;254.1929;228.29489
0.04;61.377;-15.744;254.14213;228.40052
0.05;61.008;-15.621;254.11668;228.45345
0.05;60.639;-15.252;254.0912;228.50645
0.04;60.024;-14.76;254.04863;228.59496
0.05;59.655;-14.514;254.02303;228.64817
0.05;59.286;-14.145;253.99739;228.70145
0.04;58.917;-13.899;253.97171;228.7548
0.04;58.548;-13.653;253.94599;228.80823
0.05;58.056;-13.407;253.91164;228.87959
0.05;57.81;-13.284;253.89443;228.91533
0.04;57.441;-12.915;253.86859;228.96899
0.05;56.949;-12.669;253.83406;229.04065
0.05;56.58;-12.3;253.80812;229.09449
0.04;56.211;-12.177;253.78214;229.1484
0.05;55.965;-12.054;253.7648;229.18439
0.04;55.719;-11.931;253.74743;229.2204
0.05;55.473;-11.439;253.73005;229.25646
0.04;55.104;-11.193;253.70395;229.3106
0.05;54.735;-11.193;253.6778;229.36482
0.04;54.366;-10.947;253.65161;229.41911
0.05;53.997;-10.578;253.62538;229.47349
0.05;53.751;-10.578;253.60787;229.50978
0.04;53.505;-10.209;253.59034;229.5461
0.05;53.136;-9.717;253.56401;229.60065
0.04;52.767;-9.471;253.53764;229.65528
0.05;52.521;-9.471;253.52003;229.69174
0.04;52.152;-8.979;253.49359;229.7465
0.05;52.029;-8.979;253.48477;229.76477
0.05;51.783;-8.733;253.46711;229.80133
0.04;51.66;-8.61;253.45827;229.81963
0.05;51.168;-7.995;253.42288;229.8929
0.04;51.045;-7.995;253.41402;229.91123
0.05;50.553;-7.626;253.37853;229.98467
0.04;50.43;-7.626;253.36964;230.00305
0.05;50.184;-7.38;253.35186;230.03984
0.05;50.184;-7.626;253.35186;230.03984
0.04;49.938;-7.011;253.33406;230.07666
0.05;49.692;-7.134;253.31624;230.11352
0.04;49.323;-6.765;253.28948;230.16887
0.05;49.2;-6.888;253.28055;230.18734
0.04;49.077;-6.642;253.27161;230.20582
0.05;48.831;-6.519;253.25372;230.24279
0.05;48.585;-6.273;253.23582;230.27981
0.04;48.462;-6.15;253.22686;230.29833
0.05;48.339;-6.15;253.2179;230.31685
0.04;48.339;-6.15;253.2179;230.31685
0.05;48.093;-5.781;253.19996;230.35394
0.04;48.093;-6.027;253.19996;230.35394
0.05;47.724;-5.535;253.17301;230.40962
0.04;47.724;-5.412;253.17301;230.40962
0.05;47.601;-5.412;253.16401;230.4282
0.05;47.109;-4.92;253.128;230.50261
0.04;46.986;-4.797;253.11898;230.52123
0.05;46.986;-4.797;253.11898;230.52123
0.04;46.986;-4.674;253.11898;230.52123
0.05;46.863;-4.674;253.10996;230.53987
0.04;46.617;-4.428;253.09191;230.57716
0.05;46.371;-4.182;253.07383;230.61448
0.05;46.371;-4.305;253.07383;230.61448
0.04;46.248;-4.182;253.06479;230.63316
0.05;46.002;-3.813;253.04668;230.67053
0.04;45.879;-3.69;253.03762;230.68923
0.05;45.879;-3.813;253.03762;230.68923
0.04;46.002;-3.813;253.04668;230.67053
0.05;46.125;-4.059;253.05574;230.65184
0.05;45.633;-3.567;253.01949;230.72666
0.04;45.51;-3.567;253.01042;230.74539
0.05;45.387;-3.321;253.00134;230.76413
0.04;45.264;-3.321;252.99226;230.78287
0.05;45.264;-3.321;252.99226;230.78287
0.04;44.895;-2.829;252.96498;230.83916
0.05;44.895;-2.706;252.96498;230.83916
0.05;44.772;-2.706;252.95588;230.85794
0.04;44.895;-2.829;252.96498;230.83916
0.05;44.772;-2.952;252.95588;230.85794
0.04;44.895;-3.075;252.96498;230.83916
0.05;44.895;-3.075;252.96498;230.83916
0.04;44.772;-2.952;252.95588;230.85794
0.05;44.772;-3.075;252.95588;230.85794
0.05;44.649;-2.829;252.94678;230.87673
0.04;44.649;-2.829;252.94678;230.87673
0.05;44.649;-2.952;252.94678;230.87673
0.04;44.403;-2.583;252.92855;230.91434
0.05;44.157;-2.46;252.9103;230.95198
0.04;44.28;-2.46;252.91943;230.93315
0.05;44.157;-2.214;252.9103;230.95198
0.05;44.157;-2.214;252.9103;230.95198
0.04;43.911;-2.091;252.89204;230.98965
0.05;43.911;-2.091;252.89204;230.98965
0.04;43.788;-2.091;252.8829;231.0085
0.05;43.788;-1.845;252.8829;231.0085
0.04;43.911;-1.968;252.89204;230.98965
0.05;43.665;-1.845;252.87375;231.02736
0.05;43.296;-1.599;252.84629;231.08399
0.04;43.296;-1.599;252.84629;231.08399
0.05;43.173;-1.722;252.83713;231.10288
0.04;43.173;-1.722;252.83713;231.10288
0.05;43.05;-1.23;252.82796;231.12179
0.04;43.173;-1.476;252.83713;231.10288
0.05;43.296;-1.599;252.84629;231.08399
0.05;43.419;-1.968;252.85545;231.0651
0.04;43.419;-1.968;252.85545;231.0651
0.05;43.296;-1.599;252.84629;231.08399
0.04;43.173;-1.722;252.83713;231.10288
0.05;43.05;-1.599;252.82796;231.12179
0.04;43.05;-1.722;252.82796;231.12179
0.05;43.173;-1.845;252.83713;231.10288
0.05;43.05;-1.722;252.82796;231.12179
0.04;43.05;-1.353;252.82796;231.12179
0.05;42.927;-1.23;252.81878;231.1407
0.04;42.804;-1.107;252.80961;231.15962
0.05;42.804;-1.107;252.80961;231.15962
0.04;42.804;-1.107;252.80961;231.15962
0.05;42.804;-1.353;252.80961;231.15962
0.05;42.804;-1.353;252.80961;231.15962
0.04;42.681;-1.353;252.80042;231.17855
0.05;42.681;-1.23;252.80042;231.17855
0.04;42.435;-0.984;252.78204;231.21643
0.05;42.558;-0.861;252.79123;231.19749
0.04;42.558;-1.107;252.79123;231.19749
0.05;42.558;-1.23;252.79123;231.19749
0.04;42.681;-1.23;252.80042;231.17855
0.05;42.558;-1.107;252.79123;231.19749
0.05;42.681;-1.23;252.80042;231.17855
0.04;42.681;-1.23;252.80042;231.17855
0.05;42.804;-1.353;252.80961;231.15962
0.04;42.681;-1.353;252.80042;231.17855
0.05;42.681;-1.23;252.80042;231.17855
0.04;42.558;-1.107;252.79123;231.19749
0.05;42.681;-1.353;252.80042;231.17855
0.05;42.435;-0.984;252.78204;231.21643
0.04;42.435;-0.984;252.78204;231.21643
0.05;42.558;-1.107;252.79123;231.19749
0.04;42.312;-0.861;252.77284;231.23539
0.05;42.312;-0.984;252.77284;231.23539
0.04;42.189;-0.861;252.76364;231.25435
0.05;42.189;-0.861;252.76364;231.25435
0.05;42.189;-0.984;252.76364;231.25435
0.04;41.82;-0.492;252.73601;231.3113
0.05;41.82;-0.492;252.73601;231.3113
0.04;41.82;-0.492;252.73601;231.3113
0.05;41.82;-0.369;252.73601;231.3113
0.04;41.82;-0.492;252.73601;231.3113
0.05;41.943;-0.492;252.74522;231.29231
0.04;41.697;-0.246;252.72679;231.3303
0.05;41.697;-0.492;252.72679;231.3303
0.05;41.574;-0.369;252.71756;231.34931
0.04;41.82;-0.615;252.73601;231.3113
0.05;41.82;-0.738;252.73601;231.3113
0.04;41.943;-0.738;252.74522;231.29231
0.05;41.82;-0.615;252.73601;231.3113
0.04;41.82;-0.738;252.73601;231.3113
0.05;41.697;-0.615;252.72679;231.3303
0.05;41.697;-0.738;252.72679;231.3303
0.04;41.574;-0.492;252.71756;231.34931
0.05;41.574;-0.492;252.71756;231.34931
0.04;41.697;-0.615;252.72679;231.3303
0.05;41.82;-0.738;252.73601;231.3113
0.04;41.82;-0.615;252.73601;231.3113
0.05;41.82;-0.369;252.73601;231.3113
0.05;41.82;-0.492;252.73601;231.3113
0.04;41.82;-0.615;252.73601;231.3113
0.05;41.82;-0.615;252.73601;231.3113
0.04;41.82;-0.615;252.73601;231.3113
0.05;41.697;-0.492;252.72679;231.3303
0.04;41.697;-0.492;252.72679;231.3303
0.05;41.697;-0.615;252.72679;231.3303
0.05;41.574;-0.492;252.71756;231.34931
0.04;41.574;-0.492;252.71756;231.34931
0.05;41.697;-0.615;252.72679;231.3303
0.04;41.697;-0.615;252.72679;231.3303
0.05;41.574;-0.492;252.71756;231.34931
0.04;41.697;-0.492;252.72679;231.3303
0.05;41.451;-0.492;252.70833;231.36833
0.05;41.451;-0.369;252.70833;231.36833
0.04;41.451;-0.246;252.70833;231.36833
0.05;41.451;-0.246;252.70833;231.36833
0.04;41.697;-0.615;252.72679;231.3303
0.05;41.574;-0.369;252.71756;231.34931
0.04;41.574;-0.492;252.71756;231.34931
0.05;41.451;-0.246;252.70833;231.36833
0.05;41.451;-0.246;252.70833;231.36833
0.04;41.574;-0.246;252.71756;231.34931
0.05;41.697;-0.492;252.72679;231.3303
0.04;41.574;-0.492;252.71756;231.34931
0.05;41.574;-0.615;252.71756;231.34931
0.04;41.451;-0.615;252.70833;231.36833
0.05;41.328;-0.369;252.69909;231.38735
0.05;41.328;-0.369;252.69909;231.38735
0.04;41.328;-0.369;252.69909;231.38735
0.04;41.328;-0.369;252.69909;231.38735
0.05;41.451;-0.492;252.70833;231.36833
0.05;41.328;-0.492;252.69909;231.38735
0.04;41.328;-0.738;252.69909;231.38735
0.05;41.451;-0.861;252.70833;231.36833
0.04;41.451;-1.107;252.70833;231.36833
0.05;41.328;-0.492;252.69909;231.38735
0.04;41.205;-0.369;252.68985;231.40639
0.05;41.205;-0.492;252.68985;231.40639
