time_s,ordinate_values
1415.85,-2.02E-4
1415.86,-2.03E-4
1415.87,-2.03E-4
1415.88,-2.03E-4
1415.89,-2.03E-4
1415.9,-2.04E-4
1415.91,-2.04E-4
1415.92,-2.04E-4
1415.93,-2.04E-4
1415.94,-2.04E-4
1415.95,-2.04E-4
1415.96,-2.04E-4
1415.97,-2.03E-4
1415.98,-2.02E-4
1415.99,-2E-4
1416,-1.98E-4
1416.01,-1.96E-4
1416.02,-1.94E-4
1416.03,-1.93E-4
1416.04,-1.93E-4
1416.05,-1.94E-4
1416.06,-1.96E-4
1416.07,-1.97E-4
1416.08,-1.98E-4
1416.09,-1.98E-4
1416.1,-1.97E-4
1416.11,-1.96E-4
1416.12,-1.95E-4
1416.13,-1.95E-4
1416.14,-1.97E-4
1416.15,-2E-4
1416.16,-2.04E-4
1416.17,-2.08E-4
1416.18,-2.11E-4
1416.19,-2.14E-4
1416.2,-2.16E-4
1416.21,-2.17E-4
1416.22,-2.16E-4
1416.23,-2.14E-4
1416.24,-2.12E-4
1416.25,-2.09E-4
1416.26,-2.06E-4
1416.27,-2.03E-4
1416.28,-2.01E-4
1416.29,-2E-4
1416.3,-2E-4
1416.31,-2E-4
1416.32,-2E-4
1416.33,-2.01E-4
1416.34,-2.01E-4
1416.35,-2.01E-4
1416.36,-2.02E-4
1416.37,-2.02E-4
1416.38,-2.02E-4
1416.39,-2.03E-4
1416.4,-2.03E-4
1416.41,-2.03E-4
1416.42,-2.03E-4
1416.43,-2.04E-4
1416.44,-2.04E-4
1416.45,-2.04E-4
1416.46,-2.04E-4
1416.47,-2.05E-4
1416.48,-2.06E-4
1416.49,-2.07E-4
1416.5,-2.08E-4
1416.51,-2.09E-4
1416.52,-2.1E-4
1416.53,-2.1E-4
1416.54,-2.1E-4
1416.55,-2.09E-4
1416.56,-2.07E-4
1416.57,-2.06E-4
1416.58,-2.06E-4
1416.59,-2.06E-4
1416.6,-2.06E-4
1416.61,-2.07E-4
1416.62,-2.07E-4
1416.63,-2.07E-4
1416.64,-2.06E-4
1416.65,-2.04E-4
1416.66,-2.02E-4
1416.67,-2.01E-4
1416.68,-2E-4
1416.69,-2E-4
1416.7,-2E-4
1416.71,-2E-4
1416.72,-1.99E-4
1416.73,-1.99E-4
1416.74,-1.99E-4
1416.75,-1.99E-4
1416.76,-1.99E-4
1416.77,-1.99E-4
1416.78,-1.99E-4
1416.79,-1.98E-4
1416.8,-1.96E-4
1416.81,-1.95E-4
1416.82,-1.93E-4
1416.83,-1.93E-4
1416.84,-1.94E-4
1416.85,-1.96E-4
1416.86,-1.99E-4
1416.87,-2.01E-4
1416.88,-2.03E-4
1416.89,-2.03E-4
1416.9,-2.02E-4
1416.91,-2.01E-4
1416.92,-1.99E-4
1416.93,-1.98E-4
1416.94,-1.98E-4
1416.95,-1.97E-4
1416.96,-1.97E-4
1416.97,-1.97E-4
1416.98,-1.98E-4
1416.99,-1.98E-4
1417,-1.98E-4
1417.01,-1.97E-4
1417.02,-1.96E-4
1417.03,-1.94E-4
1417.04,-1.92E-4
1417.05,-1.91E-4
1417.06,-1.91E-4
1417.07,-1.91E-4
1417.08,-1.91E-4
1417.09,-1.92E-4
1417.1,-1.92E-4
1417.11,-1.92E-4
1417.12,-1.91E-4
1417.13,-1.9E-4
1417.14,-1.89E-4
1417.15,-1.89E-4
1417.16,-1.89E-4
1417.17,-1.89E-4
1417.18,-1.89E-4
1417.19,-1.89E-4
1417.2,-1.88E-4
1417.21,-1.88E-4
1417.22,-1.87E-4
1417.23,-1.87E-4
1417.24,-1.86E-4
1417.25,-1.87E-4
1417.26,-1.87E-4
1417.27,-1.88E-4
1417.28,-1.89E-4
1417.29,-1.9E-4
1417.3,-1.9E-4
1417.31,-1.9E-4
1417.32,-1.9E-4
1417.33,-1.89E-4
1417.34,-1.88E-4
1417.35,-1.87E-4
1417.36,-1.85E-4
1417.37,-1.84E-4
1417.38,-1.83E-4
1417.39,-1.83E-4
1417.4,-1.84E-4
1417.41,-1.84E-4
1417.42,-1.84E-4
1417.43,-1.83E-4
1417.44,-1.82E-4
1417.45,-1.81E-4
1417.46,-1.8E-4
1417.47,-1.79E-4
1417.48,-1.8E-4
1417.49,-1.8E-4
1417.5,-1.81E-4
1417.51,-1.82E-4
1417.52,-1.83E-4
1417.53,-1.84E-4
1417.54,-1.85E-4
1417.55,-1.86E-4
1417.56,-1.87E-4
1417.57,-1.87E-4
1417.58,-1.87E-4
1417.59,-1.87E-4
1417.6,-1.86E-4
1417.61,-1.85E-4
1417.62,-1.85E-4
1417.63,-1.84E-4
1417.64,-1.83E-4
1417.65,-1.83E-4
1417.66,-1.83E-4
1417.67,-1.83E-4
1417.68,-1.84E-4
1417.69,-1.86E-4
1417.7,-1.88E-4
1417.71,-1.9E-4
1417.72,-1.93E-4
1417.73,-1.95E-4
1417.74,-1.95E-4
1417.75,-1.95E-4
1417.76,-1.94E-4
1417.77,-1.92E-4
1417.78,-1.91E-4
1417.79,-1.9E-4
1417.8,-1.9E-4
1417.81,-1.92E-4
1417.82,-1.94E-4
1417.83,-1.96E-4
1417.84,-1.98E-4
1417.85,-1.98E-4
1417.86,-1.98E-4
1417.87,-1.96E-4
1417.88,-1.94E-4
1417.89,-1.93E-4
1417.9,-1.93E-4
1417.91,-1.94E-4
1417.92,-1.97E-4
1417.93,-1.99E-4
1417.94,-2E-4
1417.95,-2.01E-4
1417.96,-2E-4
1417.97,-1.99E-4
1417.98,-1.98E-4
1417.99,-1.98E-4
1418,-1.99E-4
1418.01,-2.01E-4
1418.02,-2.02E-4
1418.03,-2.04E-4
1418.04,-2.05E-4
1418.05,-2.05E-4
1418.06,-2.05E-4
1418.07,-2.04E-4
1418.08,-2.04E-4
1418.09,-2.03E-4
1418.1,-2.03E-4
1418.11,-2.02E-4
1418.12,-2.02E-4
1418.13,-2.02E-4
1418.14,-2.02E-4
1418.15,-2.03E-4
1418.16,-2.04E-4
1418.17,-2.05E-4
1418.18,-2.06E-4
1418.19,-2.07E-4
1418.2,-2.08E-4
1418.21,-2.08E-4
1418.22,-2.08E-4
1418.23,-2.08E-4
1418.24,-2.07E-4
1418.25,-2.06E-4
1418.26,-2.04E-4
1418.27,-2.01E-4
1418.28,-1.99E-4
1418.29,-1.98E-4
1418.3,-1.97E-4
1418.31,-1.98E-4
1418.32,-1.98E-4
1418.33,-1.99E-4
1418.34,-1.98E-4
1418.35,-1.97E-4
1418.36,-1.95E-4
1418.37,-1.93E-4
1418.38,-1.92E-4
1418.39,-1.92E-4
1418.4,-1.93E-4
1418.41,-1.94E-4
1418.42,-1.96E-4
1418.43,-1.97E-4
1418.44,-1.98E-4
1418.45,-1.98E-4
1418.46,-1.98E-4
1418.47,-1.97E-4
1418.48,-1.97E-4
1418.49,-1.96E-4
1418.5,-1.96E-4
1418.51,-1.97E-4
1418.52,-1.98E-4
1418.53,-1.99E-4
1418.54,-2.01E-4
1418.55,-2.02E-4
1418.56,-2.03E-4
1418.57,-2.04E-4
1418.58,-2.03E-4
1418.59,-2.03E-4
1418.6,-2.02E-4
1418.61,-2.01E-4
1418.62,-2E-4
1418.63,-2E-4
1418.64,-1.99E-4
1418.65,-1.98E-4
1418.66,-1.97E-4
1418.67,-1.95E-4
1418.68,-1.93E-4
1418.69,-1.92E-4
1418.7,-1.91E-4
1418.71,-1.91E-4
1418.72,-1.91E-4
1418.73,-1.93E-4
1418.74,-1.94E-4
1418.75,-1.95E-4
1418.76,-1.95E-4
1418.77,-1.95E-4
1418.78,-1.93E-4
1418.79,-1.91E-4
1418.8,-1.89E-4
1418.81,-1.88E-4
1418.82,-1.86E-4
1418.83,-1.86E-4
1418.84,-1.85E-4
1418.85,-1.84E-4
1418.86,-1.84E-4
1418.87,-1.83E-4
1418.88,-1.82E-4
1418.89,-1.81E-4
1418.9,-1.8E-4
1418.91,-1.8E-4
1418.92,-1.79E-4
1418.93,-1.79E-4
1418.94,-1.79E-4
1418.95,-1.79E-4
1418.96,-1.79E-4
1418.97,-1.79E-4
1418.98,-1.79E-4
1418.99,-1.79E-4
1419,-1.78E-4
1419.01,-1.78E-4
1419.02,-1.79E-4
1419.03,-1.8E-4
1419.04,-1.82E-4
1419.05,-1.83E-4
1419.06,-1.84E-4
1419.07,-1.84E-4
1419.08,-1.84E-4
1419.09,-1.83E-4
1419.1,-1.82E-4
1419.11,-1.81E-4
1419.12,-1.8E-4
1419.13,-1.8E-4
1419.14,-1.8E-4
1419.15,-1.81E-4
1419.16,-1.82E-4
1419.17,-1.83E-4
1419.18,-1.85E-4
1419.19,-1.87E-4
1419.2,-1.89E-4
1419.21,-1.91E-4
1419.22,-1.92E-4
1419.23,-1.92E-4
1419.24,-1.91E-4
1419.25,-1.89E-4
1419.26,-1.87E-4
1419.27,-1.86E-4
1419.28,-1.84E-4
1419.29,-1.84E-4
1419.3,-1.83E-4
1419.31,-1.83E-4
1419.32,-1.83E-4
1419.33,-1.83E-4
1419.34,-1.83E-4
1419.35,-1.83E-4
1419.36,-1.83E-4
1419.37,-1.84E-4
1419.38,-1.84E-4
1419.39,-1.85E-4
1419.4,-1.86E-4
1419.41,-1.87E-4
1419.42,-1.88E-4
1419.43,-1.89E-4
1419.44,-1.9E-4
1419.45,-1.91E-4
1419.46,-1.91E-4
1419.47,-1.91E-4
1419.48,-1.91E-4
1419.49,-1.91E-4
1419.5,-1.9E-4
1419.51,-1.88E-4
1419.52,-1.87E-4
1419.53,-1.85E-4
1419.54,-1.84E-4
1419.55,-1.83E-4
1419.56,-1.83E-4
1419.57,-1.83E-4
1419.58,-1.84E-4
1419.59,-1.86E-4
1419.6,-1.88E-4
1419.61,-1.89E-4
1419.62,-1.91E-4
1419.63,-1.92E-4
1419.64,-1.94E-4
1419.65,-1.96E-4
1419.66,-1.99E-4
1419.67,-2.02E-4
1419.68,-2.04E-4
1419.69,-2.05E-4
1419.7,-2.05E-4
1419.71,-2.04E-4
1419.72,-2.01E-4
1419.73,-1.99E-4
1419.74,-1.96E-4
1419.75,-1.94E-4
1419.76,-1.92E-4
1419.77,-1.91E-4
1419.78,-1.9E-4
1419.79,-1.9E-4
1419.8,-1.91E-4
1419.81,-1.92E-4
1419.82,-1.92E-4
1419.83,-1.93E-4
1419.84,-1.93E-4
1419.85,-1.93E-4
1419.86,-1.94E-4
1419.87,-1.95E-4
1419.88,-1.97E-4
1419.89,-1.99E-4
1419.9,-2E-4
1419.91,-2.02E-4
1419.92,-2.03E-4
1419.93,-2.03E-4
1419.94,-2.03E-4
1419.95,-2.02E-4
1419.96,-2.01E-4
1419.97,-1.99E-4
1419.98,-1.97E-4
1419.99,-1.95E-4
1420,-1.93E-4
1420.01,-1.9E-4
1420.02,-1.88E-4
1420.03,-1.86E-4
1420.04,-1.85E-4
1420.05,-1.85E-4
1420.06,-1.86E-4
1420.07,-1.87E-4
1420.08,-1.89E-4
1420.09,-1.9E-4
1420.1,-1.91E-4
1420.11,-1.92E-4
1420.12,-1.91E-4
1420.13,-1.89E-4
1420.14,-1.87E-4
1420.15,-1.85E-4
1420.16,-1.83E-4
1420.17,-1.83E-4
1420.18,-1.83E-4
1420.19,-1.85E-4
1420.2,-1.88E-4
1420.21,-1.92E-4
1420.22,-1.95E-4
1420.23,-1.97E-4
1420.24,-1.98E-4
1420.25,-1.97E-4
1420.26,-1.96E-4
1420.27,-1.94E-4
1420.28,-1.92E-4
1420.29,-1.9E-4
1420.3,-1.9E-4
1420.31,-1.89E-4
1420.32,-1.89E-4
1420.33,-1.88E-4
1420.34,-1.87E-4
1420.35,-1.85E-4
1420.36,-1.84E-4
1420.37,-1.84E-4
1420.38,-1.84E-4
1420.39,-1.85E-4
1420.4,-1.87E-4
1420.41,-1.88E-4
1420.42,-1.88E-4
1420.43,-1.87E-4
1420.44,-1.86E-4
1420.45,-1.84E-4
1420.46,-1.82E-4
1420.47,-1.82E-4
1420.48,-1.82E-4
1420.49,-1.83E-4
1420.5,-1.85E-4
1420.51,-1.86E-4
1420.52,-1.88E-4
1420.53,-1.89E-4
1420.54,-1.9E-4
1420.55,-1.9E-4
1420.56,-1.91E-4
1420.57,-1.92E-4
1420.58,-1.93E-4
1420.59,-1.94E-4
1420.6,-1.95E-4
1420.61,-1.96E-4
1420.62,-1.97E-4
1420.63,-1.98E-4
1420.64,-1.98E-4
1420.65,-1.99E-4
1420.66,-1.99E-4
1420.67,-1.98E-4
1420.68,-1.97E-4
1420.69,-1.96E-4
1420.7,-1.94E-4
1420.71,-1.92E-4
1420.72,-1.89E-4
1420.73,-1.86E-4
1420.74,-1.82E-4
1420.75,-1.79E-4
1420.76,-1.76E-4
1420.77,-1.74E-4
1420.78,-1.74E-4
1420.79,-1.74E-4
1420.8,-1.76E-4
1420.81,-1.79E-4
1420.82,-1.82E-4
1420.83,-1.86E-4
1420.84,-1.9E-4
1420.85,-1.95E-4
1420.86,-1.99E-4
1420.87,-2.02E-4
1420.88,-2.03E-4
1420.89,-2.03E-4
1420.9,-2.02E-4
1420.91,-2E-4
1420.92,-1.98E-4
1420.93,-1.97E-4
1420.94,-1.97E-4
1420.95,-1.99E-4
1420.96,-2E-4
1420.97,-2.02E-4
1420.98,-2.02E-4
1420.99,-2E-4
1421,-1.98E-4
1421.01,-1.96E-4
1421.02,-1.93E-4
1421.03,-1.92E-4
1421.04,-1.91E-4
1421.05,-1.9E-4
1421.06,-1.9E-4
1421.07,-1.9E-4
1421.08,-1.9E-4
1421.09,-1.9E-4
1421.1,-1.89E-4
1421.11,-1.88E-4
1421.12,-1.86E-4
1421.13,-1.85E-4
1421.14,-1.83E-4
1421.15,-1.82E-4
1421.16,-1.82E-4
1421.17,-1.82E-4
1421.18,-1.83E-4
1421.19,-1.85E-4
1421.2,-1.87E-4
1421.21,-1.88E-4
1421.22,-1.9E-4
1421.23,-1.92E-4
1421.24,-1.92E-4
1421.25,-1.92E-4
1421.26,-1.92E-4
1421.27,-1.91E-4
1421.28,-1.9E-4
1421.29,-1.89E-4
1421.3,-1.88E-4
1421.31,-1.88E-4
1421.32,-1.88E-4
1421.33,-1.89E-4
1421.34,-1.89E-4
1421.35,-1.9E-4
1421.36,-1.9E-4
1421.37,-1.89E-4
1421.38,-1.88E-4
1421.39,-1.86E-4
1421.4,-1.84E-4
1421.41,-1.82E-4
1421.42,-1.8E-4
1421.43,-1.79E-4
1421.44,-1.78E-4
1421.45,-1.77E-4
1421.46,-1.77E-4
1421.47,-1.78E-4
1421.48,-1.79E-4
1421.49,-1.8E-4
1421.5,-1.82E-4
1421.51,-1.83E-4
1421.52,-1.84E-4
1421.53,-1.85E-4
1421.54,-1.86E-4
1421.55,-1.87E-4
1421.56,-1.88E-4
1421.57,-1.88E-4
1421.58,-1.88E-4
1421.59,-1.88E-4
1421.6,-1.88E-4
1421.61,-1.89E-4
1421.62,-1.9E-4
1421.63,-1.91E-4
1421.64,-1.92E-4
1421.65,-1.93E-4
1421.66,-1.94E-4
1421.67,-1.94E-4
1421.68,-1.94E-4
1421.69,-1.94E-4
1421.7,-1.94E-4
1421.71,-1.94E-4
1421.72,-1.95E-4
1421.73,-1.95E-4
1421.74,-1.95E-4
1421.75,-1.94E-4
1421.76,-1.94E-4
1421.77,-1.93E-4
1421.78,-1.92E-4
1421.79,-1.91E-4
1421.8,-1.91E-4
1421.81,-1.93E-4
1421.82,-1.95E-4
1421.83,-1.97E-4
1421.84,-1.99E-4
1421.85,-2E-4
1421.86,-2E-4
1421.87,-1.99E-4
1421.88,-1.97E-4
1421.89,-1.94E-4
1421.9,-1.92E-4
1421.91,-1.91E-4
1421.92,-1.9E-4
1421.93,-1.9E-4
1421.94,-1.9E-4
1421.95,-1.91E-4
1421.96,-1.91E-4
1421.97,-1.92E-4
1421.98,-1.91E-4
1421.99,-1.91E-4
1422,-1.91E-4
1422.01,-1.9E-4
1422.02,-1.9E-4
1422.03,-1.9E-4
1422.04,-1.9E-4
1422.05,-1.9E-4
1422.06,-1.9E-4
1422.07,-1.9E-4
1422.08,-1.9E-4
1422.09,-1.89E-4
1422.1,-1.89E-4
1422.11,-1.88E-4
1422.12,-1.87E-4
1422.13,-1.86E-4
1422.14,-1.85E-4
1422.15,-1.83E-4
1422.16,-1.82E-4
1422.17,-1.81E-4
1422.18,-1.8E-4
1422.19,-1.79E-4
1422.2,-1.8E-4
1422.21,-1.81E-4
1422.22,-1.83E-4
1422.23,-1.85E-4
1422.24,-1.87E-4
1422.25,-1.89E-4
1422.26,-1.9E-4
1422.27,-1.91E-4
1422.28,-1.92E-4
1422.29,-1.92E-4
1422.3,-1.92E-4
1422.31,-1.93E-4
1422.32,-1.93E-4
1422.33,-1.93E-4
1422.34,-1.92E-4
1422.35,-1.91E-4
1422.36,-1.89E-4
1422.37,-1.86E-4
1422.38,-1.85E-4
1422.39,-1.83E-4
1422.4,-1.82E-4
1422.41,-1.82E-4
1422.42,-1.83E-4
1422.43,-1.83E-4
1422.44,-1.83E-4
1422.45,-1.83E-4
1422.46,-1.82E-4
1422.47,-1.82E-4
1422.48,-1.81E-4
1422.49,-1.81E-4
1422.5,-1.82E-4
1422.51,-1.84E-4
1422.52,-1.86E-4
1422.53,-1.88E-4
1422.54,-1.9E-4
1422.55,-1.91E-4
1422.56,-1.92E-4
1422.57,-1.91E-4
1422.58,-1.91E-4
1422.59,-1.9E-4
1422.6,-1.9E-4
1422.61,-1.89E-4
1422.62,-1.88E-4
1422.63,-1.87E-4
1422.64,-1.86E-4
1422.65,-1.85E-4
1422.66,-1.83E-4
1422.67,-1.82E-4
1422.68,-1.81E-4
1422.69,-1.81E-4
1422.7,-1.82E-4
1422.71,-1.83E-4
1422.72,-1.85E-4
1422.73,-1.87E-4
1422.74,-1.9E-4
1422.75,-1.91E-4
1422.76,-1.93E-4
1422.77,-1.94E-4
1422.78,-1.95E-4
1422.79,-1.96E-4
1422.8,-1.97E-4
1422.81,-1.97E-4
1422.82,-1.97E-4
1422.83,-1.96E-4
1422.84,-1.96E-4
1422.85,-1.95E-4
1422.86,-1.95E-4
1422.87,-1.95E-4
1422.88,-1.96E-4
1422.89,-1.96E-4
1422.9,-1.96E-4
1422.91,-1.96E-4
1422.92,-1.95E-4
1422.93,-1.95E-4
1422.94,-1.94E-4
1422.95,-1.94E-4
1422.96,-1.94E-4
1422.97,-1.94E-4
1422.98,-1.94E-4
1422.99,-1.94E-4
1423,-1.94E-4
1423.01,-1.94E-4
1423.02,-1.94E-4
1423.03,-1.94E-4
1423.04,-1.94E-4
1423.05,-1.95E-4
1423.06,-1.95E-4
1423.07,-1.96E-4
1423.08,-1.96E-4
1423.09,-1.95E-4
1423.1,-1.94E-4
1423.11,-1.93E-4
1423.12,-1.91E-4
1423.13,-1.9E-4
1423.14,-1.88E-4
1423.15,-1.87E-4
1423.16,-1.87E-4
1423.17,-1.87E-4
1423.18,-1.87E-4
1423.19,-1.87E-4
1423.2,-1.88E-4
1423.21,-1.89E-4
1423.22,-1.9E-4
1423.23,-1.91E-4
1423.24,-1.92E-4
1423.25,-1.93E-4
1423.26,-1.93E-4
1423.27,-1.93E-4
1423.28,-1.93E-4
1423.29,-1.93E-4
1423.3,-1.94E-4
1423.31,-1.94E-4
1423.32,-1.94E-4
1423.33,-1.94E-4
1423.34,-1.94E-4
1423.35,-1.94E-4
1423.36,-1.94E-4
1423.37,-1.94E-4
1423.38,-1.95E-4
1423.39,-1.96E-4
1423.4,-1.98E-4
1423.41,-1.99E-4
1423.42,-2E-4
1423.43,-2.01E-4
1423.44,-2.02E-4
1423.45,-2.03E-4
1423.46,-2.03E-4
1423.47,-2.03E-4
1423.48,-2.03E-4
1423.49,-2.02E-4
1423.5,-2E-4
1423.51,-1.97E-4
1423.52,-1.95E-4
1423.53,-1.94E-4
1423.54,-1.94E-4
1423.55,-1.95E-4
1423.56,-1.97E-4
1423.57,-2E-4
1423.58,-2.02E-4
1423.59,-2.02E-4
1423.6,-2.02E-4
1423.61,-2E-4
1423.62,-1.98E-4
1423.63,-1.97E-4
1423.64,-1.96E-4
1423.65,-1.96E-4
1423.66,-1.97E-4
1423.67,-1.98E-4
1423.68,-1.99E-4
1423.69,-1.99E-4
1423.7,-1.99E-4
1423.71,-1.98E-4
1423.72,-1.97E-4
1423.73,-1.96E-4
1423.74,-1.95E-4
1423.75,-1.93E-4
1423.76,-1.92E-4
1423.77,-1.91E-4
1423.78,-1.9E-4
1423.79,-1.9E-4
1423.8,-1.9E-4
1423.81,-1.9E-4
1423.82,-1.9E-4
1423.83,-1.9E-4
1423.84,-1.89E-4
1423.85,-1.89E-4
1423.86,-1.89E-4
1423.87,-1.9E-4
1423.88,-1.91E-4
1423.89,-1.92E-4
1423.9,-1.93E-4
1423.91,-1.94E-4
1423.92,-1.94E-4
1423.93,-1.93E-4
1423.94,-1.93E-4
1423.95,-1.92E-4
1423.96,-1.91E-4
1423.97,-1.91E-4
1423.98,-1.91E-4
1423.99,-1.92E-4
1424,-1.92E-4
1424.01,-1.92E-4
1424.02,-1.93E-4
1424.03,-1.93E-4
1424.04,-1.94E-4
1424.05,-1.94E-4
1424.06,-1.95E-4
1424.07,-1.96E-4
1424.08,-1.96E-4
1424.09,-1.95E-4
1424.1,-1.95E-4
1424.11,-1.93E-4
1424.12,-1.91E-4
1424.13,-1.9E-4
1424.14,-1.89E-4
1424.15,-1.89E-4
1424.16,-1.91E-4
1424.17,-1.93E-4
1424.18,-1.96E-4
1424.19,-1.98E-4
1424.2,-2E-4
1424.21,-2.01E-4
1424.22,-2.01E-4
1424.23,-2.01E-4
1424.24,-2E-4
1424.25,-1.98E-4
1424.26,-1.96E-4
1424.27,-1.94E-4
1424.28,-1.93E-4
1424.29,-1.91E-4
1424.3,-1.89E-4
1424.31,-1.88E-4
1424.32,-1.88E-4
1424.33,-1.87E-4
1424.34,-1.88E-4
1424.35,-1.89E-4
1424.36,-1.9E-4
1424.37,-1.9E-4
1424.38,-1.91E-4
1424.39,-1.91E-4
1424.4,-1.91E-4
1424.41,-1.9E-4
1424.42,-1.9E-4
1424.43,-1.9E-4
1424.44,-1.9E-4
1424.45,-1.9E-4
1424.46,-1.9E-4
1424.47,-1.9E-4
1424.48,-1.9E-4
1424.49,-1.89E-4
1424.5,-1.89E-4
1424.51,-1.89E-4
1424.52,-1.88E-4
1424.53,-1.88E-4
1424.54,-1.87E-4
1424.55,-1.86E-4
1424.56,-1.85E-4
1424.57,-1.84E-4
1424.58,-1.83E-4
1424.59,-1.82E-4
1424.6,-1.81E-4
1424.61,-1.81E-4
1424.62,-1.82E-4
1424.63,-1.83E-4
1424.64,-1.84E-4
1424.65,-1.85E-4
1424.66,-1.87E-4
1424.67,-1.88E-4
1424.68,-1.89E-4
1424.69,-1.9E-4
1424.7,-1.91E-4
1424.71,-1.91E-4
1424.72,-1.92E-4
1424.73,-1.92E-4
1424.74,-1.92E-4
1424.75,-1.92E-4
1424.76,-1.92E-4
1424.77,-1.91E-4
1424.78,-1.91E-4
1424.79,-1.9E-4
1424.8,-1.89E-4
1424.81,-1.89E-4
1424.82,-1.89E-4
1424.83,-1.89E-4
1424.84,-1.9E-4
1424.85,-1.9E-4
1424.86,-1.9E-4
1424.87,-1.9E-4
1424.88,-1.91E-4
1424.89,-1.91E-4
1424.9,-1.92E-4
1424.91,-1.93E-4
1424.92,-1.94E-4
1424.93,-1.94E-4
1424.94,-1.94E-4
1424.95,-1.93E-4
1424.96,-1.91E-4
1424.97,-1.89E-4
1424.98,-1.88E-4
1424.99,-1.87E-4
1425,-1.87E-4
1425.01,-1.87E-4
1425.02,-1.88E-4
1425.03,-1.89E-4
1425.04,-1.9E-4
1425.05,-1.91E-4
1425.06,-1.92E-4
1425.07,-1.91E-4
1425.08,-1.91E-4
1425.09,-1.91E-4
1425.1,-1.91E-4
1425.11,-1.91E-4
1425.12,-1.91E-4
1425.13,-1.92E-4
1425.14,-1.92E-4
1425.15,-1.91E-4
1425.16,-1.9E-4
1425.17,-1.89E-4
1425.18,-1.88E-4
1425.19,-1.88E-4
1425.2,-1.89E-4
1425.21,-1.9E-4
1425.22,-1.93E-4
1425.23,-1.95E-4
1425.24,-1.97E-4
1425.25,-1.98E-4
1425.26,-1.99E-4
1425.27,-1.98E-4
1425.28,-1.96E-4
1425.29,-1.94E-4
1425.3,-1.91E-4
1425.31,-1.89E-4
1425.32,-1.87E-4
1425.33,-1.86E-4
1425.34,-1.86E-4
1425.35,-1.87E-4
1425.36,-1.88E-4
1425.37,-1.89E-4
1425.38,-1.9E-4
1425.39,-1.9E-4
1425.4,-1.9E-4
1425.41,-1.89E-4
1425.42,-1.89E-4
1425.43,-1.9E-4
1425.44,-1.91E-4
1425.45,-1.92E-4
1425.46,-1.94E-4
1425.47,-1.95E-4
1425.48,-1.95E-4
1425.49,-1.96E-4
1425.5,-1.96E-4
1425.51,-1.95E-4
1425.52,-1.95E-4
1425.53,-1.95E-4
1425.54,-1.94E-4
1425.55,-1.94E-4
1425.56,-1.94E-4
1425.57,-1.94E-4
1425.58,-1.95E-4
1425.59,-1.95E-4
1425.6,-1.96E-4
1425.61,-1.97E-4
1425.62,-1.98E-4
1425.63,-1.99E-4
1425.64,-2.01E-4
1425.65,-2.02E-4
1425.66,-2.02E-4
1425.67,-2.01E-4
1425.68,-1.99E-4
1425.69,-1.97E-4
1425.7,-1.96E-4
1425.71,-1.95E-4
1425.72,-1.94E-4
1425.73,-1.94E-4
1425.74,-1.94E-4
1425.75,-1.94E-4
1425.76,-1.93E-4
1425.77,-1.93E-4
1425.78,-1.92E-4
1425.79,-1.91E-4
1425.8,-1.91E-4
1425.81,-1.92E-4
1425.82,-1.94E-4
1425.83,-1.95E-4
1425.84,-1.97E-4
1425.85,-1.98E-4
1425.86,-1.99E-4
1425.87,-1.99E-4
1425.88,-1.99E-4
1425.89,-1.99E-4
1425.9,-1.99E-4
1425.91,-1.99E-4
1425.92,-2E-4
1425.93,-1.99E-4
1425.94,-1.99E-4
1425.95,-1.97E-4
1425.96,-1.95E-4
1425.97,-1.93E-4
1425.98,-1.92E-4
1425.99,-1.91E-4
1426,-1.92E-4
1426.01,-1.94E-4
1426.02,-1.96E-4
1426.03,-1.99E-4
1426.04,-2.01E-4
1426.05,-2.03E-4
1426.06,-2.04E-4
1426.07,-2.04E-4
1426.08,-2.04E-4
1426.09,-2.03E-4
1426.1,-2.03E-4
1426.11,-2.03E-4
1426.12,-2.02E-4
1426.13,-2.02E-4
1426.14,-2.02E-4
1426.15,-2.01E-4
1426.16,-2.01E-4
1426.17,-2E-4
1426.18,-1.99E-4
1426.19,-1.98E-4
1426.2,-1.98E-4
1426.21,-1.98E-4
1426.22,-1.97E-4
1426.23,-1.96E-4
1426.24,-1.96E-4
1426.25,-1.94E-4
1426.26,-1.93E-4
1426.27,-1.93E-4
1426.28,-1.93E-4
1426.29,-1.94E-4
1426.3,-1.95E-4
1426.31,-1.97E-4
1426.32,-2E-4
1426.33,-2.02E-4
1426.34,-2.03E-4
1426.35,-2.04E-4
1426.36,-2.04E-4
1426.37,-2.03E-4
1426.38,-2.01E-4
1426.39,-1.99E-4
1426.4,-1.96E-4
1426.41,-1.94E-4
1426.42,-1.92E-4
1426.43,-1.91E-4
1426.44,-1.9E-4
1426.45,-1.89E-4
1426.46,-1.89E-4
1426.47,-1.88E-4
1426.48,-1.87E-4
1426.49,-1.87E-4
1426.5,-1.86E-4
1426.51,-1.86E-4
1426.52,-1.87E-4
1426.53,-1.88E-4
1426.54,-1.9E-4
1426.55,-1.93E-4
1426.56,-1.96E-4
1426.57,-1.99E-4
1426.58,-2.01E-4
1426.59,-2.03E-4
1426.6,-2.05E-4
1426.61,-2.07E-4
1426.62,-2.09E-4
1426.63,-2.11E-4
1426.64,-2.13E-4
1426.65,-2.14E-4
1426.66,-2.14E-4
