time_s,ordinate_values
541.77,-1.2E-4
541.78,-1.19E-4
541.79,-1.17E-4
541.8,-1.15E-4
541.81,-1.13E-4
541.82,-1.11E-4
541.83,-1.09E-4
541.84,-1.08E-4
541.85,-1.08E-4
541.86,-1.09E-4
541.87,-1.11E-4
541.88,-1.13E-4
541.89,-1.16E-4
541.9,-1.18E-4
541.91,-1.2E-4
541.92,-1.21E-4
541.93,-1.22E-4
541.94,-1.22E-4
541.95,-1.22E-4
541.96,-1.21E-4
541.97,-1.2E-4
541.98,-1.19E-4
541.99,-1.17E-4
542,-1.17E-4
542.01,-1.18E-4
542.02,-1.21E-4
542.03,-1.25E-4
542.04,-1.29E-4
542.05,-1.33E-4
542.06,-1.35E-4
542.07,-1.37E-4
542.08,-1.36E-4
542.09,-1.35E-4
542.1,-1.33E-4
542.11,-1.31E-4
542.12,-1.3E-4
542.13,-1.3E-4
542.14,-1.3E-4
542.15,-1.31E-4
542.16,-1.31E-4
542.17,-1.32E-4
542.18,-1.33E-4
542.19,-1.33E-4
542.2,-1.33E-4
542.21,-1.32E-4
542.22,-1.31E-4
542.23,-1.3E-4
542.24,-1.3E-4
542.25,-1.3E-4
542.26,-1.3E-4
542.27,-1.32E-4
542.28,-1.33E-4
542.29,-1.35E-4
542.3,-1.37E-4
542.31,-1.38E-4
542.32,-1.39E-4
542.33,-1.38E-4
542.34,-1.37E-4
542.35,-1.36E-4
542.36,-1.34E-4
542.37,-1.32E-4
542.38,-1.3E-4
542.39,-1.27E-4
542.4,-1.25E-4
542.41,-1.23E-4
542.42,-1.21E-4
542.43,-1.2E-4
542.44,-1.19E-4
542.45,-1.19E-4
542.46,-1.19E-4
542.47,-1.2E-4
542.48,-1.2E-4
542.49,-1.2E-4
542.5,-1.2E-4
542.51,-1.2E-4
542.52,-1.2E-4
542.53,-1.2E-4
542.54,-1.2E-4
542.55,-1.21E-4
542.56,-1.22E-4
542.57,-1.24E-4
542.58,-1.26E-4
542.59,-1.28E-4
542.6,-1.3E-4
542.61,-1.31E-4
542.62,-1.32E-4
542.63,-1.33E-4
542.64,-1.33E-4
542.65,-1.34E-4
542.66,-1.36E-4
542.67,-1.38E-4
542.68,-1.39E-4
542.69,-1.41E-4
542.7,-1.41E-4
542.71,-1.4E-4
542.72,-1.38E-4
542.73,-1.35E-4
542.74,-1.33E-4
542.75,-1.3E-4
542.76,-1.29E-4
542.77,-1.28E-4
542.78,-1.27E-4
542.79,-1.27E-4
542.8,-1.27E-4
542.81,-1.26E-4
542.82,-1.25E-4
542.83,-1.25E-4
542.84,-1.25E-4
542.85,-1.25E-4
542.86,-1.25E-4
542.87,-1.25E-4
542.88,-1.26E-4
542.89,-1.27E-4
542.9,-1.28E-4
542.91,-1.3E-4
542.92,-1.3E-4
542.93,-1.3E-4
542.94,-1.29E-4
542.95,-1.28E-4
542.96,-1.26E-4
542.97,-1.25E-4
542.98,-1.25E-4
542.99,-1.26E-4
543,-1.28E-4
543.01,-1.31E-4
543.02,-1.33E-4
543.03,-1.34E-4
543.04,-1.34E-4
543.05,-1.33E-4
543.06,-1.31E-4
543.07,-1.29E-4
543.08,-1.28E-4
543.09,-1.27E-4
543.1,-1.27E-4
543.11,-1.28E-4
543.12,-1.29E-4
543.13,-1.3E-4
543.14,-1.32E-4
543.15,-1.33E-4
543.16,-1.35E-4
543.17,-1.36E-4
543.18,-1.37E-4
543.19,-1.38E-4
543.2,-1.38E-4
543.21,-1.38E-4
543.22,-1.37E-4
543.23,-1.36E-4
543.24,-1.33E-4
543.25,-1.3E-4
543.26,-1.27E-4
543.27,-1.25E-4
543.28,-1.24E-4
543.29,-1.23E-4
543.3,-1.24E-4
543.31,-1.26E-4
543.32,-1.28E-4
543.33,-1.31E-4
543.34,-1.32E-4
543.35,-1.33E-4
543.36,-1.32E-4
543.37,-1.31E-4
543.38,-1.3E-4
543.39,-1.29E-4
543.4,-1.28E-4
543.41,-1.27E-4
543.42,-1.26E-4
543.43,-1.24E-4
543.44,-1.23E-4
543.45,-1.21E-4
543.46,-1.19E-4
543.47,-1.17E-4
543.48,-1.16E-4
543.49,-1.14E-4
543.5,-1.13E-4
543.51,-1.13E-4
543.52,-1.13E-4
543.53,-1.14E-4
543.54,-1.15E-4
543.55,-1.18E-4
543.56,-1.2E-4
543.57,-1.22E-4
543.58,-1.24E-4
543.59,-1.25E-4
543.6,-1.26E-4
543.61,-1.27E-4
543.62,-1.28E-4
543.63,-1.29E-4
543.64,-1.31E-4
543.65,-1.32E-4
543.66,-1.33E-4
543.67,-1.33E-4
543.68,-1.33E-4
543.69,-1.32E-4
543.7,-1.32E-4
543.71,-1.31E-4
543.72,-1.31E-4
543.73,-1.29E-4
543.74,-1.28E-4
543.75,-1.25E-4
543.76,-1.23E-4
543.77,-1.2E-4
543.78,-1.18E-4
543.79,-1.17E-4
543.8,-1.17E-4
543.81,-1.17E-4
543.82,-1.18E-4
543.83,-1.19E-4
543.84,-1.2E-4
543.85,-1.2E-4
543.86,-1.19E-4
543.87,-1.17E-4
543.88,-1.16E-4
543.89,-1.15E-4
543.9,-1.15E-4
543.91,-1.14E-4
543.92,-1.13E-4
543.93,-1.12E-4
543.94,-1.11E-4
543.95,-1.1E-4
543.96,-1.1E-4
543.97,-1.12E-4
543.98,-1.14E-4
543.99,-1.16E-4
544,-1.18E-4
544.01,-1.2E-4
544.02,-1.22E-4
544.03,-1.22E-4
544.04,-1.23E-4
544.05,-1.23E-4
544.06,-1.24E-4
544.07,-1.24E-4
544.08,-1.25E-4
544.09,-1.26E-4
544.1,-1.28E-4
544.11,-1.29E-4
544.12,-1.3E-4
544.13,-1.3E-4
544.14,-1.31E-4
544.15,-1.31E-4
544.16,-1.3E-4
544.17,-1.29E-4
544.18,-1.27E-4
544.19,-1.25E-4
544.2,-1.23E-4
544.21,-1.21E-4
544.22,-1.19E-4
544.23,-1.18E-4
544.24,-1.18E-4
544.25,-1.19E-4
544.26,-1.21E-4
544.27,-1.24E-4
544.28,-1.26E-4
544.29,-1.28E-4
544.3,-1.3E-4
544.31,-1.3E-4
544.32,-1.29E-4
544.33,-1.27E-4
544.34,-1.26E-4
544.35,-1.25E-4
544.36,-1.24E-4
544.37,-1.24E-4
544.38,-1.24E-4
544.39,-1.24E-4
544.4,-1.24E-4
544.41,-1.24E-4
544.42,-1.23E-4
544.43,-1.23E-4
544.44,-1.23E-4
544.45,-1.23E-4
544.46,-1.24E-4
544.47,-1.24E-4
544.48,-1.25E-4
544.49,-1.25E-4
544.5,-1.25E-4
544.51,-1.24E-4
544.52,-1.23E-4
544.53,-1.22E-4
544.54,-1.21E-4
544.55,-1.2E-4
544.56,-1.2E-4
544.57,-1.19E-4
544.58,-1.18E-4
544.59,-1.16E-4
544.6,-1.14E-4
544.61,-1.11E-4
544.62,-1.1E-4
544.63,-1.09E-4
544.64,-1.1E-4
544.65,-1.11E-4
544.66,-1.12E-4
544.67,-1.12E-4
544.68,-1.12E-4
544.69,-1.12E-4
544.7,-1.11E-4
544.71,-1.11E-4
544.72,-1.11E-4
544.73,-1.12E-4
544.74,-1.13E-4
544.75,-1.14E-4
544.76,-1.14E-4
544.77,-1.14E-4
544.78,-1.14E-4
544.79,-1.14E-4
544.8,-1.14E-4
544.81,-1.15E-4
544.82,-1.15E-4
544.83,-1.15E-4
544.84,-1.15E-4
544.85,-1.14E-4
544.86,-1.13E-4
544.87,-1.12E-4
544.88,-1.11E-4
544.89,-1.11E-4
544.9,-1.12E-4
544.91,-1.13E-4
544.92,-1.15E-4
544.93,-1.17E-4
544.94,-1.19E-4
544.95,-1.2E-4
544.96,-1.21E-4
544.97,-1.21E-4
544.98,-1.22E-4
544.99,-1.22E-4
545,-1.23E-4
545.01,-1.24E-4
545.02,-1.25E-4
545.03,-1.26E-4
545.04,-1.26E-4
545.05,-1.26E-4
545.06,-1.25E-4
545.07,-1.25E-4
545.08,-1.25E-4
545.09,-1.25E-4
545.1,-1.25E-4
545.11,-1.25E-4
545.12,-1.25E-4
545.13,-1.24E-4
545.14,-1.22E-4
545.15,-1.21E-4
545.16,-1.2E-4
545.17,-1.19E-4
545.18,-1.2E-4
545.19,-1.22E-4
545.2,-1.25E-4
545.21,-1.28E-4
545.22,-1.31E-4
545.23,-1.32E-4
545.24,-1.31E-4
545.25,-1.3E-4
545.26,-1.27E-4
545.27,-1.25E-4
545.28,-1.23E-4
545.29,-1.23E-4
545.3,-1.24E-4
545.31,-1.26E-4
545.32,-1.28E-4
545.33,-1.3E-4
545.34,-1.3E-4
545.35,-1.3E-4
545.36,-1.29E-4
545.37,-1.28E-4
545.38,-1.28E-4
545.39,-1.28E-4
545.4,-1.27E-4
545.41,-1.27E-4
545.42,-1.27E-4
545.43,-1.27E-4
545.44,-1.27E-4
545.45,-1.28E-4
545.46,-1.29E-4
545.47,-1.31E-4
545.48,-1.32E-4
545.49,-1.34E-4
545.5,-1.35E-4
545.51,-1.35E-4
545.52,-1.36E-4
545.53,-1.36E-4
545.54,-1.37E-4
545.55,-1.38E-4
545.56,-1.39E-4
545.57,-1.39E-4
545.58,-1.39E-4
545.59,-1.39E-4
545.6,-1.37E-4
545.61,-1.36E-4
545.62,-1.34E-4
545.63,-1.33E-4
545.64,-1.32E-4
545.65,-1.32E-4
545.66,-1.33E-4
545.67,-1.33E-4
545.68,-1.33E-4
545.69,-1.33E-4
545.7,-1.32E-4
545.71,-1.31E-4
545.72,-1.3E-4
545.73,-1.28E-4
545.74,-1.26E-4
545.75,-1.25E-4
545.76,-1.23E-4
545.77,-1.22E-4
545.78,-1.22E-4
545.79,-1.22E-4
545.8,-1.21E-4
545.81,-1.21E-4
545.82,-1.21E-4
545.83,-1.21E-4
545.84,-1.21E-4
545.85,-1.22E-4
545.86,-1.23E-4
545.87,-1.25E-4
545.88,-1.25E-4
545.89,-1.26E-4
545.9,-1.26E-4
545.91,-1.25E-4
545.92,-1.25E-4
545.93,-1.26E-4
545.94,-1.27E-4
545.95,-1.29E-4
545.96,-1.3E-4
545.97,-1.31E-4
545.98,-1.31E-4
545.99,-1.31E-4
546,-1.3E-4
546.01,-1.3E-4
546.02,-1.3E-4
546.03,-1.3E-4
546.04,-1.31E-4
546.05,-1.33E-4
546.06,-1.33E-4
546.07,-1.33E-4
546.08,-1.32E-4
546.09,-1.31E-4
546.1,-1.29E-4
546.11,-1.27E-4
546.12,-1.26E-4
546.13,-1.24E-4
546.14,-1.23E-4
546.15,-1.21E-4
546.16,-1.2E-4
546.17,-1.18E-4
546.18,-1.17E-4
546.19,-1.16E-4
546.2,-1.17E-4
546.21,-1.17E-4
546.22,-1.19E-4
546.23,-1.2E-4
546.24,-1.21E-4
546.25,-1.22E-4
546.26,-1.22E-4
546.27,-1.22E-4
546.28,-1.21E-4
546.29,-1.21E-4
546.3,-1.22E-4
546.31,-1.23E-4
546.32,-1.24E-4
546.33,-1.25E-4
546.34,-1.25E-4
546.35,-1.25E-4
546.36,-1.24E-4
546.37,-1.23E-4
546.38,-1.23E-4
546.39,-1.24E-4
546.4,-1.25E-4
546.41,-1.26E-4
546.42,-1.28E-4
546.43,-1.29E-4
546.44,-1.3E-4
546.45,-1.3E-4
546.46,-1.31E-4
546.47,-1.31E-4
546.48,-1.32E-4
546.49,-1.32E-4
546.5,-1.32E-4
546.51,-1.31E-4
546.52,-1.3E-4
546.53,-1.29E-4
546.54,-1.28E-4
546.55,-1.28E-4
546.56,-1.28E-4
546.57,-1.29E-4
546.58,-1.3E-4
546.59,-1.32E-4
546.6,-1.32E-4
546.61,-1.31E-4
546.62,-1.29E-4
546.63,-1.27E-4
546.64,-1.25E-4
546.65,-1.24E-4
546.66,-1.23E-4
546.67,-1.24E-4
546.68,-1.26E-4
546.69,-1.28E-4
546.7,-1.31E-4
546.71,-1.33E-4
546.72,-1.34E-4
546.73,-1.35E-4
546.74,-1.35E-4
546.75,-1.35E-4
546.76,-1.34E-4
546.77,-1.33E-4
546.78,-1.31E-4
546.79,-1.29E-4
546.8,-1.27E-4
546.81,-1.25E-4
546.82,-1.23E-4
546.83,-1.22E-4
546.84,-1.22E-4
546.85,-1.22E-4
546.86,-1.22E-4
546.87,-1.23E-4
546.88,-1.23E-4
546.89,-1.22E-4
546.9,-1.21E-4
546.91,-1.2E-4
546.92,-1.18E-4
546.93,-1.17E-4
546.94,-1.15E-4
546.95,-1.14E-4
546.96,-1.14E-4
546.97,-1.14E-4
546.98,-1.15E-4
546.99,-1.16E-4
547,-1.18E-4
547.01,-1.2E-4
547.02,-1.21E-4
547.03,-1.23E-4
547.04,-1.24E-4
547.05,-1.26E-4
547.06,-1.26E-4
547.07,-1.27E-4
547.08,-1.26E-4
547.09,-1.24E-4
547.1,-1.21E-4
547.11,-1.19E-4
547.12,-1.17E-4
547.13,-1.17E-4
547.14,-1.17E-4
547.15,-1.18E-4
547.16,-1.19E-4
547.17,-1.2E-4
547.18,-1.2E-4
547.19,-1.21E-4
547.2,-1.21E-4
547.21,-1.2E-4
547.22,-1.2E-4
547.23,-1.2E-4
547.24,-1.2E-4
547.25,-1.21E-4
547.26,-1.22E-4
547.27,-1.23E-4
547.28,-1.24E-4
547.29,-1.24E-4
547.3,-1.24E-4
547.31,-1.23E-4
547.32,-1.22E-4
547.33,-1.22E-4
547.34,-1.22E-4
547.35,-1.23E-4
547.36,-1.24E-4
547.37,-1.25E-4
547.38,-1.25E-4
547.39,-1.25E-4
547.4,-1.25E-4
547.41,-1.25E-4
547.42,-1.25E-4
547.43,-1.25E-4
547.44,-1.25E-4
547.45,-1.26E-4
547.46,-1.26E-4
547.47,-1.26E-4
547.48,-1.25E-4
547.49,-1.24E-4
547.5,-1.24E-4
547.51,-1.23E-4
547.52,-1.23E-4
547.53,-1.23E-4
547.54,-1.23E-4
547.55,-1.23E-4
547.56,-1.22E-4
547.57,-1.22E-4
547.58,-1.22E-4
547.59,-1.22E-4
547.6,-1.22E-4
547.61,-1.22E-4
547.62,-1.22E-4
547.63,-1.22E-4
547.64,-1.21E-4
547.65,-1.2E-4
547.66,-1.19E-4
547.67,-1.18E-4
547.68,-1.17E-4
547.69,-1.17E-4
547.7,-1.18E-4
547.71,-1.19E-4
547.72,-1.21E-4
547.73,-1.22E-4
547.74,-1.23E-4
547.75,-1.23E-4
547.76,-1.23E-4
547.77,-1.24E-4
547.78,-1.25E-4
547.79,-1.27E-4
547.8,-1.29E-4
547.81,-1.31E-4
547.82,-1.32E-4
547.83,-1.33E-4
547.84,-1.34E-4
547.85,-1.35E-4
547.86,-1.37E-4
547.87,-1.39E-4
547.88,-1.42E-4
547.89,-1.44E-4
547.9,-1.46E-4
547.91,-1.47E-4
547.92,-1.47E-4
547.93,-1.47E-4
547.94,-1.46E-4
547.95,-1.46E-4
547.96,-1.46E-4
547.97,-1.45E-4
547.98,-1.45E-4
547.99,-1.45E-4
548,-1.44E-4
548.01,-1.44E-4
548.02,-1.44E-4
548.03,-1.44E-4
548.04,-1.45E-4
548.05,-1.46E-4
548.06,-1.47E-4
548.07,-1.47E-4
548.08,-1.46E-4
548.09,-1.44E-4
548.1,-1.41E-4
548.11,-1.39E-4
548.12,-1.37E-4
548.13,-1.36E-4
548.14,-1.36E-4
548.15,-1.38E-4
548.16,-1.4E-4
548.17,-1.42E-4
548.18,-1.43E-4
548.19,-1.43E-4
548.2,-1.43E-4
548.21,-1.42E-4
548.22,-1.4E-4
548.23,-1.39E-4
548.24,-1.38E-4
548.25,-1.38E-4
548.26,-1.37E-4
548.27,-1.36E-4
548.28,-1.35E-4
548.29,-1.33E-4
548.3,-1.32E-4
548.31,-1.3E-4
548.32,-1.29E-4
548.33,-1.29E-4
548.34,-1.29E-4
548.35,-1.3E-4
548.36,-1.3E-4
548.37,-1.31E-4
548.38,-1.32E-4
548.39,-1.32E-4
548.4,-1.32E-4
548.41,-1.33E-4
548.42,-1.34E-4
548.43,-1.35E-4
548.44,-1.37E-4
548.45,-1.38E-4
548.46,-1.38E-4
548.47,-1.38E-4
548.48,-1.36E-4
548.49,-1.34E-4
548.5,-1.31E-4
548.51,-1.29E-4
548.52,-1.28E-4
548.53,-1.28E-4
548.54,-1.3E-4
548.55,-1.32E-4
548.56,-1.34E-4
548.57,-1.35E-4
548.58,-1.36E-4
548.59,-1.35E-4
548.6,-1.34E-4
548.61,-1.33E-4
548.62,-1.31E-4
548.63,-1.3E-4
548.64,-1.29E-4
548.65,-1.29E-4
548.66,-1.27E-4
548.67,-1.26E-4
548.68,-1.24E-4
548.69,-1.21E-4
548.7,-1.2E-4
548.71,-1.19E-4
548.72,-1.18E-4
548.73,-1.19E-4
548.74,-1.2E-4
548.75,-1.21E-4
548.76,-1.23E-4
548.77,-1.23E-4
548.78,-1.23E-4
548.79,-1.23E-4
548.8,-1.23E-4
548.81,-1.23E-4
548.82,-1.24E-4
548.83,-1.27E-4
548.84,-1.29E-4
548.85,-1.32E-4
548.86,-1.35E-4
548.87,-1.36E-4
548.88,-1.36E-4
548.89,-1.35E-4
548.9,-1.33E-4
548.91,-1.31E-4
548.92,-1.29E-4
548.93,-1.27E-4
548.94,-1.25E-4
548.95,-1.24E-4
548.96,-1.22E-4
548.97,-1.2E-4
548.98,-1.19E-4
548.99,-1.18E-4
549,-1.19E-4
549.01,-1.2E-4
549.02,-1.23E-4
549.03,-1.26E-4
549.04,-1.29E-4
549.05,-1.3E-4
549.06,-1.3E-4
549.07,-1.29E-4
549.08,-1.27E-4
549.09,-1.24E-4
549.1,-1.22E-4
549.11,-1.21E-4
549.12,-1.21E-4
549.13,-1.21E-4
549.14,-1.22E-4
549.15,-1.23E-4
549.16,-1.23E-4
549.17,-1.22E-4
549.18,-1.21E-4
549.19,-1.19E-4
549.2,-1.18E-4
549.21,-1.17E-4
549.22,-1.18E-4
549.23,-1.18E-4
549.24,-1.18E-4
549.25,-1.18E-4
549.26,-1.18E-4
549.27,-1.18E-4
549.28,-1.18E-4
549.29,-1.2E-4
549.3,-1.22E-4
549.31,-1.25E-4
549.32,-1.27E-4
549.33,-1.28E-4
549.34,-1.27E-4
549.35,-1.26E-4
549.36,-1.24E-4
549.37,-1.23E-4
549.38,-1.22E-4
549.39,-1.22E-4
549.4,-1.22E-4
549.41,-1.23E-4
549.42,-1.22E-4
549.43,-1.22E-4
549.44,-1.21E-4
549.45,-1.2E-4
549.46,-1.2E-4
549.47,-1.2E-4
549.48,-1.2E-4
549.49,-1.21E-4
549.5,-1.22E-4
549.51,-1.22E-4
549.52,-1.23E-4
549.53,-1.23E-4
549.54,-1.22E-4
549.55,-1.22E-4
549.56,-1.21E-4
549.57,-1.2E-4
549.58,-1.19E-4
549.59,-1.19E-4
549.6,-1.18E-4
549.61,-1.18E-4
549.62,-1.19E-4
549.63,-1.2E-4
549.64,-1.21E-4
549.65,-1.22E-4
549.66,-1.24E-4
549.67,-1.25E-4
549.68,-1.25E-4
549.69,-1.24E-4
549.7,-1.24E-4
549.71,-1.23E-4
549.72,-1.22E-4
549.73,-1.21E-4
549.74,-1.21E-4
549.75,-1.21E-4
549.76,-1.2E-4
549.77,-1.19E-4
549.78,-1.18E-4
549.79,-1.16E-4
549.8,-1.15E-4
549.81,-1.14E-4
549.82,-1.15E-4
549.83,-1.16E-4
549.84,-1.17E-4
549.85,-1.18E-4
549.86,-1.18E-4
549.87,-1.17E-4
549.88,-1.17E-4
549.89,-1.17E-4
549.9,-1.18E-4
549.91,-1.2E-4
549.92,-1.22E-4
549.93,-1.24E-4
549.94,-1.25E-4
549.95,-1.25E-4
549.96,-1.24E-4
549.97,-1.22E-4
549.98,-1.21E-4
549.99,-1.19E-4
550,-1.17E-4
550.01,-1.16E-4
550.02,-1.15E-4
550.03,-1.14E-4
550.04,-1.14E-4
550.05,-1.13E-4
550.06,-1.13E-4
550.07,-1.13E-4
550.08,-1.13E-4
550.09,-1.12E-4
550.1,-1.11E-4
550.11,-1.1E-4
550.12,-1.09E-4
550.13,-1.09E-4
550.14,-1.1E-4
550.15,-1.12E-4
550.16,-1.14E-4
550.17,-1.16E-4
550.18,-1.17E-4
550.19,-1.18E-4
550.2,-1.19E-4
550.21,-1.19E-4
550.22,-1.18E-4
550.23,-1.18E-4
550.24,-1.17E-4
550.25,-1.16E-4
550.26,-1.15E-4
550.27,-1.14E-4
550.28,-1.14E-4
550.29,-1.13E-4
550.3,-1.12E-4
550.31,-1.11E-4
550.32,-1.1E-4
550.33,-1.1E-4
550.34,-1.1E-4
550.35,-1.11E-4
550.36,-1.13E-4
550.37,-1.15E-4
550.38,-1.18E-4
550.39,-1.2E-4
550.4,-1.22E-4
550.41,-1.23E-4
550.42,-1.24E-4
550.43,-1.24E-4
550.44,-1.24E-4
550.45,-1.24E-4
550.46,-1.24E-4
550.47,-1.23E-4
550.48,-1.22E-4
550.49,-1.2E-4
550.5,-1.18E-4
550.51,-1.16E-4
550.52,-1.14E-4
550.53,-1.13E-4
550.54,-1.13E-4
550.55,-1.13E-4
550.56,-1.12E-4
550.57,-1.11E-4
550.58,-1.1E-4
550.59,-1.08E-4
550.6,-1.08E-4
550.61,-1.08E-4
550.62,-1.09E-4
550.63,-1.11E-4
550.64,-1.14E-4
550.65,-1.16E-4
550.66,-1.18E-4
550.67,-1.19E-4
550.68,-1.19E-4
550.69,-1.19E-4
550.7,-1.19E-4
550.71,-1.19E-4
550.72,-1.2E-4
550.73,-1.21E-4
550.74,-1.23E-4
550.75,-1.24E-4
550.76,-1.25E-4
550.77,-1.26E-4
550.78,-1.25E-4
550.79,-1.25E-4
550.8,-1.24E-4
550.81,-1.22E-4
550.82,-1.21E-4
550.83,-1.2E-4
550.84,-1.2E-4
550.85,-1.2E-4
550.86,-1.2E-4
550.87,-1.21E-4
550.88,-1.22E-4
550.89,-1.24E-4
550.9,-1.25E-4
550.91,-1.25E-4
550.92,-1.25E-4
550.93,-1.25E-4
550.94,-1.24E-4
550.95,-1.22E-4
550.96,-1.21E-4
550.97,-1.2E-4
550.98,-1.19E-4
550.99,-1.18E-4
551,-1.17E-4
551.01,-1.17E-4
551.02,-1.17E-4
551.03,-1.17E-4
551.04,-1.18E-4
551.05,-1.18E-4
551.06,-1.18E-4
551.07,-1.18E-4
551.08,-1.17E-4
551.09,-1.16E-4
551.1,-1.15E-4
551.11,-1.14E-4
551.12,-1.14E-4
551.13,-1.14E-4
551.14,-1.15E-4
551.15,-1.16E-4
551.16,-1.17E-4
551.17,-1.17E-4
551.18,-1.17E-4
551.19,-1.16E-4
551.2,-1.15E-4
551.21,-1.14E-4
551.22,-1.14E-4
551.23,-1.13E-4
551.24,-1.13E-4
551.25,-1.13E-4
551.26,-1.14E-4
551.27,-1.14E-4
551.28,-1.15E-4
551.29,-1.17E-4
551.3,-1.18E-4
551.31,-1.19E-4
551.32,-1.19E-4
551.33,-1.19E-4
551.34,-1.18E-4
551.35,-1.18E-4
551.36,-1.17E-4
551.37,-1.17E-4
551.38,-1.18E-4
551.39,-1.19E-4
551.4,-1.2E-4
551.41,-1.22E-4
551.42,-1.24E-4
551.43,-1.24E-4
551.44,-1.24E-4
551.45,-1.23E-4
551.46,-1.21E-4
551.47,-1.19E-4
551.48,-1.17E-4
551.49,-1.16E-4
551.5,-1.16E-4
551.51,-1.17E-4
551.52,-1.18E-4
551.53,-1.19E-4
551.54,-1.2E-4
551.55,-1.21E-4
551.56,-1.21E-4
551.57,-1.2E-4
551.58,-1.19E-4
551.59,-1.17E-4
551.6,-1.14E-4
551.61,-1.12E-4
551.62,-1.1E-4
551.63,-1.09E-4
551.64,-1.1E-4
551.65,-1.11E-4
551.66,-1.13E-4
551.67,-1.14E-4
551.68,-1.15E-4
551.69,-1.16E-4
551.7,-1.16E-4
551.71,-1.16E-4
551.72,-1.16E-4
551.73,-1.15E-4
551.74,-1.15E-4
551.75,-1.15E-4
551.76,-1.15E-4
551.77,-1.15E-4
551.78,-1.16E-4
551.79,-1.17E-4
551.8,-1.18E-4
551.81,-1.19E-4
551.82,-1.2E-4
551.83,-1.21E-4
551.84,-1.21E-4
551.85,-1.2E-4
551.86,-1.2E-4
551.87,-1.19E-4
551.88,-1.19E-4
551.89,-1.2E-4
551.9,-1.21E-4
551.91,-1.23E-4
551.92,-1.24E-4
551.93,-1.26E-4
551.94,-1.27E-4
551.95,-1.27E-4
551.96,-1.26E-4
551.97,-1.24E-4
551.98,-1.23E-4
551.99,-1.23E-4
552,-1.23E-4
552.01,-1.24E-4
552.02,-1.25E-4
552.03,-1.25E-4
552.04,-1.25E-4
552.05,-1.23E-4
552.06,-1.21E-4
552.07,-1.19E-4
552.08,-1.17E-4
552.09,-1.15E-4
552.1,-1.14E-4
552.11,-1.14E-4
552.12,-1.14E-4
552.13,-1.16E-4
552.14,-1.18E-4
552.15,-1.21E-4
552.16,-1.24E-4
552.17,-1.26E-4
552.18,-1.28E-4
552.19,-1.28E-4
552.2,-1.28E-4
552.21,-1.27E-4
552.22,-1.26E-4
552.23,-1.25E-4
552.24,-1.24E-4
552.25,-1.25E-4
552.26,-1.26E-4
552.27,-1.28E-4
552.28,-1.29E-4
552.29,-1.3E-4
552.3,-1.3E-4
552.31,-1.29E-4
552.32,-1.27E-4
552.33,-1.25E-4
552.34,-1.22E-4
552.35,-1.19E-4
552.36,-1.15E-4
552.37,-1.12E-4
552.38,-1.1E-4
552.39,-1.09E-4
552.4,-1.09E-4
552.41,-1.1E-4
552.42,-1.13E-4
552.43,-1.16E-4
552.44,-1.19E-4
552.45,-1.21E-4
552.46,-1.23E-4
552.47,-1.24E-4
552.48,-1.25E-4
552.49,-1.25E-4
552.5,-1.25E-4
552.51,-1.26E-4
552.52,-1.26E-4
552.53,-1.27E-4
552.54,-1.28E-4
552.55,-1.29E-4
552.56,-1.3E-4
552.57,-1.31E-4
552.58,-1.31E-4
552.59,-1.31E-4
552.6,-1.3E-4
552.61,-1.29E-4
552.62,-1.28E-4
552.63,-1.28E-4
552.64,-1.27E-4
552.65,-1.28E-4
552.66,-1.28E-4
552.67,-1.29E-4
552.68,-1.3E-4
552.69,-1.31E-4
552.7,-1.32E-4
552.71,-1.32E-4
552.72,-1.32E-4
552.73,-1.32E-4
552.74,-1.32E-4
552.75,-1.33E-4
552.76,-1.33E-4
552.77,-1.34E-4
552.78,-1.34E-4
552.79,-1.34E-4
552.8,-1.35E-4
552.81,-1.35E-4
552.82,-1.35E-4
552.83,-1.34E-4
552.84,-1.34E-4
552.85,-1.34E-4
552.86,-1.33E-4
552.87,-1.33E-4
552.88,-1.32E-4
552.89,-1.31E-4
552.9,-1.3E-4
552.91,-1.29E-4
552.92,-1.28E-4
552.93,-1.26E-4
552.94,-1.25E-4
552.95,-1.23E-4
552.96,-1.21E-4
552.97,-1.19E-4
552.98,-1.17E-4
552.99,-1.15E-4
553,-1.13E-4
553.01,-1.12E-4
553.02,-1.12E-4
553.03,-1.12E-4
553.04,-1.13E-4
553.05,-1.14E-4
553.06,-1.15E-4
553.07,-1.15E-4
553.08,-1.16E-4
553.09,-1.16E-4
553.1,-1.16E-4
553.11,-1.16E-4
553.12,-1.16E-4
553.13,-1.17E-4
553.14,-1.18E-4
553.15,-1.18E-4
553.16,-1.19E-4
553.17,-1.19E-4
553.18,-1.18E-4
553.19,-1.16E-4
553.2,-1.15E-4
553.21,-1.13E-4
553.22,-1.11E-4
553.23,-1.1E-4
553.24,-1.09E-4
553.25,-1.1E-4
553.26,-1.11E-4
553.27,-1.13E-4
553.28,-1.15E-4
553.29,-1.17E-4
553.3,-1.19E-4
553.31,-1.2E-4
553.32,-1.21E-4
553.33,-1.21E-4
553.34,-1.22E-4
553.35,-1.22E-4
553.36,-1.23E-4
553.37,-1.24E-4
553.38,-1.26E-4
553.39,-1.28E-4
553.4,-1.29E-4
553.41,-1.3E-4
553.42,-1.3E-4
553.43,-1.3E-4
