Deltat;T;DeltaT;pinj;pdet
0.04;362.604;44.649;265.48435;203.21377
0.05;362.85;44.649;265.48935;203.20212
0.04;363.096;44.649;265.49436;203.19048
0.05;363.342;44.772;265.49937;203.17885
0.05;363.711;44.649;265.50687;203.1614
0.05;363.957;44.649;265.51188;203.14978
0.04;364.203;44.649;265.51688;203.13816
0.05;364.449;44.772;265.52188;203.12655
0.05;364.818;44.649;265.52938;203.10914
0.04;365.064;44.649;265.53437;203.09754
0.05;365.31;44.526;265.53937;203.08595
0.04;365.556;44.526;265.54436;203.07436
0.05;365.925;44.526;265.55185;203.05698
0.05;366.294;44.403;265.55934;203.03961
0.04;366.54;44.526;265.56433;203.02804
0.05;366.786;44.403;265.56932;203.01648
0.05;366.909;44.526;265.57181;203.0107
0.05;367.278;44.403;265.57929;202.99336
0.04;367.524;44.526;265.58428;202.98181
0.05;367.77;44.403;265.58926;202.97026
0.04;368.139;44.28;265.59674;202.95295
0.05;368.385;44.28;265.60172;202.94141
0.05;368.508;44.403;265.60421;202.93565
0.04;368.877;44.28;265.61168;202.91835
0.05;369.123;44.28;265.61666;202.90683
0.05;369.492;44.157;265.62413;202.88956
0.04;369.738;44.034;265.62911;202.87805
0.05;369.861;44.034;265.63159;202.87229
0.05;369.861;43.911;265.63159;202.87229
0.04;369.738;43.911;265.62911;202.87805
0.05;369.738;43.542;265.62911;202.87805
0.05;369.615;43.419;265.62662;202.8838
0.04;369.369;43.419;265.62164;202.89531
0.05;369.246;43.419;265.61915;202.90107
0.05;369.246;43.173;265.61915;202.90107
0.04;369.123;43.173;265.61666;202.90683
0.05;369.123;43.296;265.61666;202.90683
0.04;369.123;43.173;265.61666;202.90683
0.05;369.123;43.296;265.61666;202.90683
0.05;369.246;43.05;265.61915;202.90107
0.04;369.369;43.05;265.62164;202.89531
0.05;369.369;43.05;265.62164;202.89531
0.05;369.369;42.927;265.62164;202.89531
0.04;369.492;42.681;265.62413;202.88956
0.05;369.492;42.558;265.62413;202.88956
0.05;369.369;42.681;265.62164;202.89531
0.04;369.369;42.435;265.62164;202.89531
0.05;369.369;42.435;265.62164;202.89531
0.05;369.369;42.189;265.62164;202.89531
0.04;369.369;42.066;265.62164;202.89531
0.05;369.369;41.943;265.62164;202.89531
0.05;369.246;41.943;265.61915;202.90107
0.04;369.246;41.943;265.61915;202.90107
0.05;369.246;41.82;265.61915;202.90107
0.04;369.246;41.697;265.61915;202.90107
0.05;369.246;41.574;265.61915;202.90107
0.05;369.246;41.574;265.61915;202.90107
0.04;369.246;41.451;265.61915;202.90107
0.05;369.369;41.328;265.62164;202.89531
0.05;369.369;41.205;265.62164;202.89531
0.05;369.369;41.082;265.62164;202.89531
0.04;369.369;40.959;265.62164;202.89531
0.05;369.369;40.836;265.62164;202.89531
0.04;369.123;40.836;265.61666;202.90683
0.05;369.246;40.467;265.61915;202.90107
0.05;369.123;40.467;265.61666;202.90683
0.04;369.123;40.467;265.61666;202.90683
0.05;369.123;40.344;265.61666;202.90683
0.05;369.123;40.221;265.61666;202.90683
0.04;369.123;40.344;265.61666;202.90683
0.05;369.123;40.221;265.61666;202.90683
0.05;369.246;40.098;265.61915;202.90107
0.04;369.246;40.098;265.61915;202.90107
0.05;369.246;39.975;265.61915;202.90107
0.04;369.123;39.975;265.61666;202.90683
0.05;369.123;39.852;265.61666;202.90683
0.05;369;39.852;265.61417;202.91259
0.05;369;39.729;265.61417;202.91259
0.04;369;39.729;265.61417;202.91259
0.05;369;39.606;265.61417;202.91259
0.05;369;39.606;265.61417;202.91259
0.04;369;39.606;265.61417;202.91259
0.05;369.123;39.483;265.61666;202.90683
0.04;369.246;39.237;265.61915;202.90107
0.05;369.123;39.483;265.61666;202.90683
0.05;369.123;39.237;265.61666;202.90683
0.04;369.123;39.237;265.61666;202.90683
0.05;369.123;39.114;265.61666;202.90683
0.04;369;39.114;265.61417;202.91259
0.05;369.123;38.868;265.61666;202.90683
0.05;369;38.868;265.61417;202.91259
0.05;369;38.745;265.61417;202.91259
0.04;369.123;38.499;265.61666;202.90683
0.05;369.123;38.499;265.61666;202.90683
0.05;369;38.499;265.61417;202.91259
0.04;369;38.499;265.61417;202.91259
0.05;369.123;38.253;265.61666;202.90683
0.04;369;38.376;265.61417;202.91259
0.05;369;38.253;265.61417;202.91259
0.05;369;38.253;265.61417;202.91259
0.04;369;38.13;265.61417;202.91259
0.05;369.123;38.007;265.61666;202.90683
0.05;369.123;38.007;265.61666;202.90683
0.04;369.246;37.884;265.61915;202.90107
0.05;369.246;37.761;265.61915;202.90107
0.05;369.369;37.515;265.62164;202.89531
0.04;369.246;37.515;265.61915;202.90107
0.05;369.246;37.515;265.61915;202.90107
0.04;369.123;37.515;265.61666;202.90683
0.05;369.123;37.392;265.61666;202.90683
0.05;369.123;37.392;265.61666;202.90683
0.05;369.123;37.269;265.61666;202.90683
0.04;369.123;37.269;265.61666;202.90683
0.05;369.123;37.146;265.61666;202.90683
0.05;369.123;37.146;265.61666;202.90683
0.04;369.246;36.9;265.61915;202.90107
0.05;369.123;36.777;265.61666;202.90683
0.04;369.123;36.654;265.61666;202.90683
0.05;369.123;36.654;265.61666;202.90683
0.05;369;36.531;265.61417;202.91259
0.04;369;36.408;265.61417;202.91259
0.05;368.877;36.531;265.61168;202.91835
0.05;368.877;36.408;265.61168;202.91835
0.04;368.877;36.408;265.61168;202.91835
0.05;369;36.285;265.61417;202.91259
0.04;369;36.285;265.61417;202.91259
0.05;369;36.408;265.61417;202.91259
0.05;369;36.285;265.61417;202.91259
0.05;369;36.162;265.61417;202.91259
0.04;369;36.039;265.61417;202.91259
0.05;369;35.916;265.61417;202.91259
0.05;368.754;35.793;265.60919;202.92412
0.04;365.802;35.178;265.54936;203.06277
0.05;365.064;32.964;265.53437;203.09754
0.04;361.743;33.087;265.4668;203.25457
0.05;358.422;32.964;265.39898;203.41255
0.05;355.101;33.21;265.33088;203.57153
0.04;354.609;32.964;265.32076;203.59518
0.05;351.288;32.841;265.25228;203.75539
0.05;348.213;32.103;265.18856;203.90475
0.04;347.352;29.643;265.17066;203.94675
0.05;343.662;32.841;265.09362;204.12767
0.04;342.924;30.627;265.07815;204.16404
0.05;340.095;30.012;265.01865;204.30404
0.05;337.02;32.349;264.95357;204.45731
0.04;336.282;29.52;264.93789;204.49427
0.05;333.207;29.397;264.87228;204.64901
0.04;330.009;31.98;264.80355;204.81124
0.05;329.517;28.905;264.79293;204.83633
0.04;326.565;28.536;264.72894;204.98751
0.05;326.073;28.659;264.71822;205.01283
0.05;322.137;29.274;264.63203;205.21661
0.04;321.768;28.905;264.6239;205.23583
0.05;318.324;29.274;264.54765;205.4162
0.05;317.709;26.322;264.53396;205.4486
0.04;314.388;29.151;264.45959;205.62458
0.05;313.773;26.445;264.44574;205.65736
0.04;309.96;29.643;264.35929;205.86197
0.05;309.468;26.814;264.34806;205.88855
0.05;306.762;28.905;264.28599;206.03545
0.04;306.147;26.199;264.27181;206.06901
0.05;303.441;28.044;264.20907;206.21745
0.05;302.703;25.707;264.19186;206.25816
0.04;299.628;28.044;264.11971;206.42882
0.05;299.013;25.215;264.10519;206.46316
0.04;295.938;27.675;264.03213;206.63591
0.05;295.323;25.215;264.01742;206.67067
0.05;292.617;27.183;263.95233;206.82448
0.04;292.002;25.092;263.93745;206.85963
0.05;289.05;27.183;263.86555;207.02939
0.05;288.558;23.985;263.85349;207.05786
0.04;284.868;27.183;263.76235;207.27287
0.05;284.499;24.723;263.75317;207.29453
0.04;283.761;24.846;263.73476;207.33792
0.05;280.932;24.846;263.66372;207.50531
0.05;280.194;24.723;263.64506;207.54926
0.04;276.996;25.092;263.56359;207.74103
0.05;276.504;24.846;263.55096;207.77073
0.05;272.937;25.215;263.45868;207.98765
0.04;272.691;24.969;263.45226;208.00271
0.05;271.953;22.509;263.43299;208.04799
0.04;269.124;24.846;263.35855;208.22269
0.05;268.509;24.846;263.34226;208.2609
0.05;267.525;22.755;263.3161;208.32224
0.04;264.327;25.338;263.23034;208.52314
0.05;263.712;22.386;263.21372;208.56205
0.05;262.851;23.001;263.19038;208.61667
0.04;260.022;24.969;263.11308;208.79742
0.05;259.53;22.386;263.09954;208.82905
0.04;258.423;22.878;263.06898;208.90044
0.05;255.348;22.509;262.98331;209.10034
0.05;254.979;22.509;262.97295;209.12448
0.04;254.241;22.632;262.95219;209.17288
0.05;251.166;22.386;262.86496;209.37602
0.05;250.797;22.263;262.85441;209.40056
0.04;247.599;24.6;262.76229;209.61472
0.05;247.476;21.525;262.75872;209.62301
0.04;246.984;21.525;262.74442;209.65621
0.05;243.663;24.108;262.6471;209.88201
0.05;243.54;20.787;262.64347;209.89043
0.04;242.802;21.402;262.62163;209.94103
0.05;241.941;21.525;262.59607;210.00026
0.05;238.866;21.771;262.50395;210.21342
0.04;238.497;21.894;262.49281;210.23918
0.05;237.759;21.648;262.47047;210.2908
0.04;236.775;21.771;262.44057;210.35987
0.05;233.7;21.894;262.34627;210.57746
0.05;233.208;21.771;262.33106;210.61252
0.04;232.47;21.771;262.30818;210.66525
0.05;229.518;23.616;262.21587;210.87771
0.05;229.149;21.033;262.20425;210.90445
0.04;228.657;21.033;262.18871;210.94016
0.05;227.673;21.279;262.15754;211.01179
0.04;224.598;21.279;262.05922;211.23749
0.05;224.352;21.033;262.05129;211.25567
0.05;223.737;21.156;262.03143;211.30119
0.04;220.293;21.033;261.91918;211.55823
0.05;220.293;20.91;261.91918;211.55823
0.05;219.678;21.033;261.89894;211.60451
0.04;219.063;20.91;261.87864;211.65091
0.05;217.956;21.156;261.84197;211.73471
0.04;214.881;21.525;261.73908;211.9695
0.05;214.512;21.279;261.72663;211.99787
0.05;214.02;21.156;261.71;212.03577
0.04;213.159;21.279;261.68081;212.10228
0.05;212.298;18.696;261.6515;212.16902
0.04;209.1;21.648;261.54157;212.41898
0.05;208.977;21.279;261.53731;212.42866
0.04;208.485;21.033;261.52024;212.46743
0.05;207.624;21.033;261.49028;212.53546
0.05;206.763;18.696;261.46019;212.60374
0.04;204.057;21.156;261.36482;212.81989
0.05;203.811;20.787;261.35609;212.83966
0.05;203.196;20.664;261.33422;212.88918
0.04;202.581;18.204;261.31228;212.93882
0.05;201.474;19.188;261.27263;213.02848
0.04;198.522;21.648;261.16588;213.26961
0.05;198.276;20.91;261.15692;213.28984
0.05;197.907;20.418;261.14345;213.32022
0.04;197.169;20.418;261.11645;213.38111
0.05;196.431;18.081;261.08935;213.4422
0.05;193.11;20.91;260.96622;213.71939
0.04;192.987;20.295;260.96162;213.72973
0.05;192.495;20.049;260.94321;213.77114
0.04;191.88;19.926;260.92012;213.82303
0.05;191.019;17.343;260.88769;213.89589
0.05;190.281;18.081;260.85978;213.95855
0.04;189.789;18.081;260.84113;214.00043
0.05;188.682;18.696;260.79898;214.09496
0.05;185.853;20.664;260.69026;214.33855
0.04;185.607;20.295;260.68074;214.35986
0.05;185.238;19.68;260.66643;214.39188
0.04;184.623;19.434;260.64253;214.44535
0.05;183.885;19.311;260.61376;214.50969
0.05;183.27;19.065;260.58971;214.56346
0.04;182.409;16.974;260.55591;214.63897
0.05;181.548;17.589;260.52197;214.71474
0.05;178.35;20.172;260.39469;214.99859
0.04;178.227;19.803;260.38975;215.00958
0.05;177.858;19.557;260.37493;215.04259
0.04;177.366;19.188;260.35513;215.08668
0.05;176.628;19.188;260.32534;215.15299
0.05;176.013;18.696;260.30043;215.20841
0.04;175.275;16.482;260.27045;215.27509
0.05;174.414;17.097;260.23533;215.35314
0.05;173.676;17.343;260.20512;215.42027
0.04;170.478;19.926;260.07294;215.71354
0.05;170.478;19.188;260.07294;215.71354
0.04;170.232;18.819;260.06269;215.73626
0.05;169.74;18.45;260.04215;215.78177
0.05;169.125;18.204;260.01641;215.83879
0.04;168.51;17.958;259.99059;215.89596
0.05;167.772;18.081;259.9595;215.96475
0.05;167.034;17.958;259.92831;216.03375
0.04;166.173;17.958;259.89178;216.11452
0.05;165.681;15.867;259.87084;216.16081
0.04;164.697;16.728;259.82881;216.25366
0.05;164.082;16.851;259.80244;216.31188
0.05;163.344;16.974;259.77069;216.38195
0.04;162.483;17.22;259.73351;216.46396
0.05;161.991;16.974;259.71219;216.51096
0.05;161.13;14.883;259.67477;216.59344
0.04;160.392;15.621;259.64257;216.66437
0.05;159.654;16.113;259.61026;216.73551
0.04;158.916;16.359;259.57783;216.80688
0.05;158.055;16.728;259.53985;216.89041
0.05;157.44;16.728;259.51263;216.95026
0.04;156.825;16.728;259.48533;217.01026
0.05;155.964;16.851;259.44697;217.09452
0.05;155.226;16.605;259.41397;217.16698
0.04;154.488;16.728;259.38085;217.23967
0.05;153.75;16.605;259.34762;217.31257
0.04;153.012;16.605;259.31426;217.3857
0.05;152.52;16.482;259.29196;217.43458
0.05;151.782;16.605;259.25842;217.50808
0.04;151.044;16.482;259.22475;217.5818
0.05;150.429;16.482;259.1966;217.64341
0.05;149.814;16.605;259.16837;217.70518
0.04;149.199;16.359;259.14006;217.7671
0.05;148.461;16.482;259.10598;217.84162
0.04;147.846;16.359;259.07749;217.90389
0.05;147.108;16.359;259.04318;217.97882
0.05;146.37;16.359;259.00876;218.05398
0.04;145.755;16.359;258.97998;218.11679
0.05;145.263;16.113;258.9569;218.16715
0.05;144.648;16.359;258.92797;218.23025
0.04;144.156;16.236;258.90477;218.28084
0.05;143.541;15.99;258.87568;218.34422
0.04;142.803;16.113;258.84067;218.4205
0.05;142.188;15.99;258.8114;218.48424
0.05;141.819;15.744;258.7938;218.52256
0.04;141.204;13.899;258.7644;218.58655
0.05;140.835;14.268;258.74671;218.62503
0.05;139.974;15.006;258.70533;218.71503
0.04;139.482;14.883;258.68161;218.76661
0.04;138.99;15.129;258.65783;218.81829
0.05;138.375;15.006;258.62803;218.88303
0.05;137.637;15.375;258.59215;218.96094
0.04;137.145;15.375;258.56816;219.01302
0.05;136.53;15.252;258.5381;219.07825
0.05;135.915;15.375;258.50795;219.14366
0.04;135.423;15.252;258.48377;219.1961
0.05;134.931;15.129;258.45953;219.24864
0.04;134.316;15.129;258.42916;219.31448
0.05;133.824;15.006;258.40479;219.36726
0.05;133.209;15.006;258.37425;219.43339
0.04;132.717;15.006;258.34976;219.48642
0.05;132.225;14.883;258.32521;219.53955
0.05;131.61;15.129;258.29445;219.60612
0.04;131.118;15.006;258.26977;219.65949
0.05;130.503;14.883;258.23884;219.72636
0.04;130.011;14.883;258.21404;219.77998
0.05;129.396;14.76;258.18295;219.84715
0.05;129.027;14.514;258.16425;219.88753
0.04;128.535;14.514;258.13928;219.94147
0.05;128.166;14.268;258.12051;219.982
0.05;127.674;14.145;258.09543;220.03613
0.04;127.182;14.268;258.07029;220.09037
0.05;126.69;14.145;258.0451;220.14471
0.04;126.198;14.022;258.01984;220.19917
0.05;125.706;14.022;257.99453;220.25374
0.05;125.091;13.899;257.96281;220.3221
0.04;124.845;13.53;257.9501;220.34949
0.05;124.353;13.53;257.92463;220.40436
0.05;123.861;13.53;257.8991;220.45934
0.04;123.492;13.407;257.87991;220.50064
0.05;123;13.284;257.85428;220.55581
0.04;122.508;13.161;257.82859;220.6111
0.05;122.262;12.915;257.81572;220.63878
0.05;121.524;13.038;257.77702;220.72199
0.04;121.278;12.669;257.7641;220.74978
0.05;120.663;12.792;257.73171;220.81939
0.05;120.171;12.669;257.70574;220.8752
0.04;119.802;12.669;257.68622;220.91713
0.04;119.556;12.546;257.67319;220.94512
0.05;119.064;12.423;257.64708;221.00118
0.05;118.695;12.423;257.62747;221.0433
0.04;118.326;12.3;257.60781;221.08548
0.05;117.957;12.177;257.58813;221.12772
0.05;117.465;12.3;257.56182;221.18415
0.04;116.973;12.3;257.53546;221.24069
0.05;116.604;12.423;257.51565;221.28316
0.04;116.235;12.3;257.49581;221.32571
0.05;115.866;12.177;257.47593;221.36831
0.05;115.374;12.3;257.44937;221.42522
0.04;115.005;12.177;257.42941;221.46797
0.05;114.39;12.546;257.39607;221.53937
0.04;114.144;12.3;257.38271;221.56798
0.05;113.775;12.177;257.36264;221.61094
0.04;113.406;12.177;257.34253;221.65397
0.05;113.037;12.177;257.32239;221.69707
0.05;112.545;12.054;257.29548;221.75463
0.04;112.176;12.054;257.27526;221.79787
0.05;111.807;11.931;257.255;221.84118
0.05;111.438;11.808;257.23471;221.88456
0.04;111.069;11.931;257.21439;221.92799
0.05;110.7;11.808;257.19403;221.9715
0.04;110.331;11.808;257.17364;222.01507
0.05;109.962;11.808;257.15321;222.0587
0.04;109.716;11.808;257.13957;222.08782
0.05;109.224;11.685;257.11224;222.14616
0.05;108.732;11.931;257.08486;222.20461
0.04;108.609;11.685;257.078;222.21924
0.05;108.363;11.439;257.06428;222.24853
0.04;107.994;11.439;257.04366;222.29251
0.05;107.625;11.439;257.02302;222.33655
0.04;107.379;11.316;257.00923;222.36595
0.05;107.01;11.193;256.98852;222.41011
0.05;106.641;11.193;256.96778;222.45433
0.04;106.272;11.07;256.947;222.49861
0.05;105.903;11.07;256.92619;222.54297
0.04;105.657;10.947;256.91229;222.57257
0.05;105.411;10.947;256.89838;222.6022
0.04;105.042;10.824;256.87748;222.64671
0.05;104.796;10.701;256.86353;222.67642
0.05;104.55;10.578;256.84957;222.70615
0.04;103.935;10.824;256.81458;222.78062
0.05;103.689;10.701;256.80056;222.81046
0.04;103.32;10.701;256.7795;222.85527
0.05;103.074;10.578;256.76544;222.88519
0.04;102.828;10.209;256.75136;222.91513
0.05;102.459;10.455;256.73022;222.9601
0.05;102.09;10.332;256.70904;223.00513
0.04;101.721;10.332;256.68782;223.05024
0.05;101.352;10.455;256.66657;223.0954
0.04;101.106;10.209;256.65238;223.12555
0.05;100.86;10.209;256.63818;223.15573
0.04;100.491;10.209;256.61684;223.20106
0.05;100.245;10.209;256.6026;223.23131
0.05;99.999;9.963;256.58834;223.26159
0.04;99.63;9.963;256.56692;223.30707
0.05;99.384;9.84;256.55262;223.33743
0.04;99.138;9.594;256.5383;223.36782
0.05;98.892;9.471;256.52397;223.39824
0.04;98.523;9.471;256.50244;223.44392
0.05;98.4;9.471;256.49526;223.45916
0.04;98.154;9.348;256.48088;223.48967
0.05;97.785;9.225;256.45928;223.53549
0.05;97.416;9.225;256.43764;223.58137
0.04;97.17;9.348;256.42319;223.612
0.05;96.678;9.471;256.39426;223.67334
0.04;96.432;9.348;256.37976;223.70406
0.05;96.186;9.225;256.36525;223.73481
0.05;95.94;8.979;256.35073;223.76559
0.04;95.571;9.225;256.32891;223.81181
0.05;95.448;8.979;256.32163;223.82723
0.04;95.079;8.979;256.29976;223.87355
0.05;94.833;8.856;256.28516;223.90446
0.04;94.464;8.979;256.26323;223.95089
0.05;94.341;8.733;256.25591;223.96638
0.05;93.972;8.61;256.23394;224.0129
0.04;93.849;8.487;256.2266;224.02842
0.05;93.603;8.364;256.21192;224.05948
0.04;93.357;8.364;256.19722;224.09058
0.05;93.234;8.118;256.18987;224.10614
0.04;92.865;7.995;256.16778;224.15286
0.05;92.619;7.995;256.15304;224.18405
0.04;92.25;7.995;256.13089;224.23089
0.05;92.127;7.995;256.12349;224.24652
0.05;91.758;7.872;256.10129;224.29345
0.04;91.635;7.749;256.09389;224.3091
0.05;91.389;7.626;256.07906;224.34044
0.04;91.143;7.503;256.06421;224.37181
0.05;90.897;7.503;256.04935;224.40322
0.04;90.651;7.503;256.03447;224.43465
0.05;90.405;7.38;256.01958;224.46611
0.05;90.282;7.134;256.01213;224.48185
0.04;90.036;7.257;255.99721;224.51336
0.05;89.667;7.38;255.9748;224.56068
0.04;89.544;7.134;255.96732;224.57647
0.05;89.421;7.134;255.95984;224.59227
0.04;88.929;7.38;255.92987;224.65553
0.05;88.56;7.626;255.90734;224.70306
0.05;88.437;7.503;255.89983;224.71892
0.04;88.437;7.38;255.89983;224.71892
0.05;88.068;7.503;255.87726;224.76654
0.04;87.822;7.38;255.86219;224.79832
0.05;87.699;7.257;255.85465;224.81423
0.04;87.33;7.38;255.832;224.86199
0.05;87.207;7.38;255.82444;224.87792
0.04;86.961;7.38;255.80932;224.90982
0.05;86.592;7.38;255.78659;224.95772
0.05;86.346;7.38;255.77142;224.98969
0.04;86.223;7.257;255.76383;225.00569
0.04;85.977;7.38;255.74864;225.0377
0.05;85.731;7.38;255.73343;225.06975
0.05;85.485;7.38;255.7182;225.10183
0.04;85.239;7.38;255.70296;225.13395
0.05;85.239;7.011;255.70296;225.13395
0.04;84.87;7.257;255.68006;225.18217
0.05;84.501;7.257;255.65712;225.23047
0.04;84.255;7.38;255.64181;225.26271
0.05;84.255;7.011;255.64181;225.26271
0.04;84.009;7.134;255.62648;225.29497
0.05;83.763;7.134;255.61113;225.32727
0.05;83.517;7.134;255.59577;225.3596
0.04;83.394;6.888;255.58808;225.37578
0.04;83.271;6.888;255.58039;225.39197
0.05;83.025;7.011;255.565;225.42436
0.05;82.902;6.888;255.55729;225.44057
0.04;82.779;6.642;255.54958;225.45678
0.05;82.41;7.011;255.52643;225.50548
0.04;82.287;6.888;255.5187;225.52173
0.05;82.041;6.765;255.50324;225.55425
0.04;81.918;6.765;255.4955;225.57052
0.05;81.672;6.888;255.48001;225.60308
0.04;81.426;6.888;255.4645;225.63568
0.05;81.303;6.765;255.45674;225.65199
0.05;80.934;7.011;255.43344;225.70097
0.04;80.811;6.888;255.42566;225.71732
0.04;80.811;6.642;255.42566;225.71732
0.05;80.565;6.765;255.41009;225.75002
0.05;80.319;6.888;255.39451;225.78276
0.04;80.319;6.519;255.39451;225.78276
0.04;79.95;6.642;255.3711;225.83193
0.05;79.827;6.765;255.36329;225.84834
0.05;79.581;6.765;255.34766;225.88117
0.04;79.335;6.765;255.332;225.91404
0.05;79.212;6.642;255.32417;225.93048
0.04;78.966;6.642;255.30849;225.9634
0.05;78.72;6.765;255.2928;225.99635
0.05;78.597;6.642;255.28494;226.01283
0.04;78.351;6.765;255.26922;226.04582
0.04;78.228;6.642;255.26135;226.06233
0.05;78.228;6.519;255.26135;226.06233
0.05;77.982;6.642;255.24561;226.09537
0.04;77.982;6.396;255.24561;226.09537
0.04;77.859;6.15;255.23773;226.11191
0.05;77.613;6.15;255.22195;226.145
0.05;77.244;6.15;255.19826;226.19469
0.04;77.244;5.904;255.19826;226.19469
0.05;77.121;5.904;255.19036;226.21127
0.04;76.998;5.904;255.18245;226.22786
0.05;76.629;6.396;255.15869;226.27767
0.04;76.383;6.396;255.14283;226.31092
0.05;76.137;6.396;255.12695;226.3442
0.04;76.014;6.396;255.11901;226.36085
0.05;76.014;6.027;255.11901;226.36085
0.05;75.891;6.15;255.11106;226.37752
0.04;75.768;6.15;255.10311;226.39418
0.04;75.522;6.273;255.08719;226.42754
0.05;75.276;6.396;255.07125;226.46094
0.05;75.276;6.273;255.07125;226.46094
0.04;75.153;6.15;255.06327;226.47765
0.05;75.153;5.904;255.06327;226.47765
0.04;75.03;5.781;255.0553;226.49436
0.05;74.784;5.781;255.03932;226.52782
0.04;74.538;5.781;255.02333;226.56131
0.05;74.292;5.658;255.00733;226.59483
0.04;74.292;5.535;255.00733;226.59483
0.05;74.046;5.535;254.9913;226.62839
0.04;73.923;5.535;254.98328;226.64518
0.05;73.8;5.535;254.97526;226.66197
0.04;73.677;5.412;254.96723;226.67878
0.05;73.554;5.535;254.9592;226.69559
0.04;73.308;5.535;254.94312;226.72924
0.05;73.308;5.289;254.94312;226.72924
0.05;73.185;5.166;254.93508;226.74608
0.04;72.939;5.043;254.91898;226.77978
0.04;72.816;5.043;254.91092;226.79664
0.05;72.693;5.043;254.90285;226.81351
0.05;72.57;5.166;254.89479;226.83039
0.04;72.447;5.166;254.88672;226.84727
0.05;72.324;5.289;254.87864;226.86417
0.04;72.201;5.289;254.87056;226.88107
0.05;71.955;5.535;254.85439;226.9149
0.04;71.955;5.412;254.85439;226.9149
0.05;71.709;5.412;254.8382;226.94876
0.04;71.709;5.166;254.8382;226.94876
0.05;71.586;5.166;254.83009;226.9657
0.04;71.34;5.166;254.81388;226.99961
0.05;71.34;5.166;254.81388;226.99961
0.04;71.217;5.043;254.80576;227.01658
0.05;70.971;5.166;254.78952;227.05054
0.04;70.848;5.166;254.78139;227.06753
0.05;70.602;5.166;254.76512;227.10154
0.04;70.602;5.043;254.76512;227.10154
0.05;70.356;5.289;254.74883;227.13558
0.04;70.356;5.043;254.74883;227.13558
0.05;70.233;4.92;254.74068;227.15261
0.05;70.11;4.92;254.73253;227.16965
0.04;69.987;5.043;254.72437;227.1867
0.04;69.864;4.92;254.7162;227.20376
0.05;69.741;4.92;254.70804;227.22082
0.04;69.495;4.92;254.69169;227.25497
0.05;69.372;4.92;254.6835;227.27206
0.05;69.126;5.166;254.66713;227.30627
0.04;69.126;5.166;254.66713;227.30627
0.05;69.003;5.166;254.65893;227.32338
0.04;68.88;5.043;254.65073;227.3405
0.05;68.634;5.166;254.63432;227.37477
0.04;68.634;4.797;254.63432;227.37477
0.05;68.388;4.92;254.61789;227.40907
0.05;68.511;4.551;254.62611;227.39192
0.04;68.388;4.428;254.61789;227.40907
0.04;68.019;4.551;254.59322;227.46059
0.05;67.65;4.428;254.5685;227.51217
0.05;67.404;4.059;254.552;227.54661
0.04;67.158;3.69;254.53548;227.58107
0.05;66.912;3.198;254.51894;227.61557
0.04;66.543;3.075;254.4941;227.66738
0.05;65.928;2.952;254.45262;227.75389
0.04;65.682;2.46;254.43599;227.78855
0.05;65.313;-0.246;254.41102;227.84061
0.05;64.821;0.246;254.37766;227.91013
0.04;64.575;0.123;254.36096;227.94495
0.05;64.083;0.369;254.32749;228.01467
0.04;63.714;0;254.30234;228.06705
0.05;63.345;0;254.27715;228.1195
0.04;63.099;-2.337;254.26034;228.15451
0.05;62.73;-1.968;254.23508;228.20709
0.04;62.238;-1.968;254.20134;228.27731
0.05;61.623;-1.845;254.15907;228.36528
0.05;61.377;-2.091;254.14213;228.40052
0.04;60.885;-2.214;254.10819;228.47111
0.05;60.393;-2.337;254.07418;228.54183
0.04;59.901;-2.583;254.0401;228.61269
0.05;59.532;-2.583;254.01449;228.66592
0.04;59.286;-2.829;253.99739;228.70145
0.05;58.794;-3.075;253.96314;228.7726
0.05;58.425;-3.444;253.93741;228.82606
0.04;58.179;-3.936;253.92023;228.86174
0.05;58.056;-6.396;253.91164;228.87959
0.04;57.687;-6.027;253.88582;228.9332
0.05;57.195;-5.535;253.85133;229.0048
0.04;56.949;-5.412;253.83406;229.04065
0.05;56.58;-5.289;253.80812;229.09449
0.05;56.334;-5.289;253.79081;229.13042
0.04;56.088;-5.412;253.77347;229.16639
0.05;55.719;-5.289;253.74743;229.2204
0.04;55.35;-5.166;253.72136;229.2745
0.05;55.104;-5.412;253.70395;229.3106
0.04;54.858;-5.412;253.68652;229.34674
0.05;54.489;-5.535;253.66034;229.40101
0.05;54.366;-5.658;253.65161;229.41911
0.04;54.243;-6.027;253.64287;229.43723
0.05;53.628;-5.535;253.5991;229.52794
0.04;53.382;-5.658;253.58157;229.56428
0.05;53.136;-5.904;253.56401;229.60065
0.04;53.013;-6.027;253.55522;229.61885
0.05;52.767;-5.781;253.53764;229.65528
0.05;52.521;-5.781;253.52003;229.69174
0.04;52.152;-5.781;253.49359;229.7465
0.05;52.029;-5.904;253.48477;229.76477
0.04;51.66;-5.658;253.45827;229.81963
0.05;51.537;-5.904;253.44943;229.83793
0.04;51.291;-5.658;253.43173;229.87457
0.05;51.045;-5.535;253.41402;229.91123
0.05;50.799;-5.535;253.39628;229.94794
0.04;50.553;-5.535;253.37853;229.98467
0.05;50.307;-5.289;253.36075;230.02144
0.04;50.307;-5.658;253.36075;230.02144
0.05;49.938;-5.166;253.33406;230.07666
0.04;49.815;-5.166;253.32515;230.09509
0.05;49.692;-5.412;253.31624;230.11352
0.04;49.569;-5.166;253.30732;230.13196
